frame,cell_x,cell_y,density,avg_velocity,congestion,turbulence
18,3,2,0,0.0,0.0,0.0
18,4,2,0,0.0,0.0,0.0
18,0,3,2,0.923578243424749,2.1654671486330517,0.8075250000000054
18,1,3,2,1.0424159297153484,1.9186015456715788,0.956250000000017
18,2,3,2,1.3452727559944926,1.4866763073325142,0.9981249999999986
18,3,3,1,0.053851109560306,18.566271808425007,0.0
18,4,3,0,0.0,0.0,0.0
18,0,4,0,0.0,0.0,0.0
18,1,4,2,0.126726823250153,15.780733244768193,0.0015250000000020577
18,2,4,0,0.0,0.0,0.0
18,3,4,0,0.0,0.0,0.0
18,4,4,0,0.0,0.0,0.0
20,0,0,0,0.0,0.0,0.0
20,1,0,0,0.0,0.0,0.0
20,2,0,0,0.0,0.0,0.0
20,3,0,0,0.0,0.0,0.0
20,4,0,0,0.0,0.0,0.0
20,0,1,0,0.0,0.0,0.0
20,1,1,0,0.0,0.0,0.0
20,2,1,0,0.0,0.0,0.0
20,3,1,0,0.0,0.0,0.0
20,4,1,0,0.0,0.0,0.0
20,0,2,0,0.0,0.0,0.0
20,1,2,2,0.18606508685251985,10.74834914136124,0.020049999999992227
20,2,2,1,3.4877294496060633,0.2867186653271789,0.0
20,3,2,0,0.0,0.0,0.0
20,4,2,0,0.0,0.0,0.0
20,0,3,2,4.133158733126142,0.4838902375241987,13.497325000000114
20,1,3,2,0.8747276409757757,2.28639983729177,0.7651249999999887
20,2,3,2,1.9203075827389073,1.0414943954986047,3.308225000000089
20,3,3,1,0.17262503876590773,5.792566834337698,0.0
20,4,3,0,0.0,0.0,0.0
20,0,4,0,0.0,0.0,0.0
20,1,4,2,0.4416142803929269,4.528736504751364,0.12342499999997385
20,2,4,0,0.0,0.0,0.0
20,3,4,0,0.0,0.0,0.0
20,4,4,0,0.0,0.0,0.0
22,0,0,0,0.0,0.0,0.0
22,1,0,0,0.0,0.0,0.0
22,2,0,0,0.0,0.0,0.0
22,3,0,0,0.0,0.0,0.0
22,4,0,0,0.0,0.0,0.0
22,0,1,0,0.0,0.0,0.0
22,1,1,0,0.0,0.0,0.0
22,2,1,0,0.0,0.0,0.0
22,3,1,0,0.0,0.0,0.0
22,4,1,0,0.0,0.0,0.0
22,0,2,0,0.0,0.0,0.0
22,1,2,2,0.41877980998322195,4.775665387083144,0.06279999999998807
22,2,2,1,2.671620715622156,0.3743032276701179,0.0
22,3,2,0,0.0,0.0,0.0
22,4,2,0,0.0,0.0,0.0
22,0,3,2,3.1663549816637047,0.6316391229633733,8.476524999999851
22,1,3,2,0.8885926030523412,2.2507248944916656,0.7021250000000052
22,2,3,2,1.4068596762054426,1.4215957837646531,1.967049999999953
22,3,3,1,0.37576212693991295,2.661187268314616,0.0
22,4,3,0,0.0,0.0,0.0
22,0,4,0,0.0,0.0,0.0
22,1,4,2,0.24433161403480663,8.185261474597194,0.04504999999999422
22,2,4,0,0.0,0.0,0.0
22,3,4,0,0.0,0.0,0.0
22,4,4,0,0.0,0.0,0.0
24,0,0,0,0.0,0.0,0.0
24,1,0,0,0.0,0.0,0.0
24,2,0,0,0.0,0.0,0.0
24,3,0,0,0.0,0.0,0.0
24,4,0,0,0.0,0.0,0.0
24,0,1,0,0.0,0.0,0.0
24,1,1,0,0.0,0.0,0.0
24,2,1,0,0.0,0.0,0.0
24,3,1,0,0.0,0.0,0.0
24,4,1,0,0.0,0.0,0.0
24,0,2,0,0.0,0.0,0.0
24,1,2,2,0.5079596915093578,3.937242779303017,0.2323249999999939
24,2,2,1,1.7890880310818098,0.5589408644060339,0.0
24,3,2,0,0.0,0.0,0.0
24,4,2,0,0.0,0.0,0.0
24,0,3,1,2.41003813947881,0.4149294711666038,0.0
24,1,3,2,0.8273928703921145,2.417202153350254,0.5426500000000055
24,2,3,2,1.5849466031226038,1.2618642025022628,2.4157250000000308
24,3,3,1,0.3955968529285197,2.5277620764084316,0.0
24,4,3,0,0.0,0.0,0.0
24,0,4,0,0.0,0.0,0.0
24,1,4,2,0.06190880104330333,32.300367033936695,0.0029250000000014967
24,2,4,0,0.0,0.0,0.0
24,3,4,0,0.0,0.0,0.0
24,4,4,0,0.0,0.0,0.0
26,0,0,0,0.0,0.0,0.0
26,1,0,0,0.0,0.0,0.0
26,2,0,0,0.0,0.0,0.0
26,3,0,0,0.0,0.0,0.0
26,4,0,0,0.0,0.0,0.0
26,0,1,0,0.0,0.0,0.0
26,1,1,0,0.0,0.0,0.0
26,2,1,0,0.0,0.0,0.0
26,3,1,0,0.0,0.0,0.0
26,4,1,0,0.0,0.0,0.0
26,0,2,0,0.0,0.0,0.0
26,1,2,2,0.6898541419402444,2.899121549316936,0.34465000000001056
26,2,2,1,1.0800354949490945,0.9258869229829366,0.0
26,3,2,0,0.0,0.0,0.0
26,4,2,0,0.0,0.0,0.0
26,0,3,1,1.5715440193455974,0.636312839196202,0.0
26,1,3,1,1.2529838787753709,0.7980884958331659,0.0
26,2,3,2,1.0075582609527693,1.9849771747561544,1.0109249999999892
26,3,3,1,1.2080442096372246,0.8277774225879294,0.0
26,4,3,0,0.0,0.0,0.0
26,0,4,0,0.0,0.0,0.0
26,1,4,2,0.17240955558495652,11.599612313201545,0.010825000000001618
26,2,4,0,0.0,0.0,0.0
26,3,4,0,0.0,0.0,0.0
26,4,4,0,0.0,0.0,0.0
28,0,0,0,0.0,0.0,0.0
28,1,0,0,0.0,0.0,0.0
28,2,0,0,0.0,0.0,0.0
28,3,0,0,0.0,0.0,0.0
28,4,0,0,0.0,0.0,0.0
28,0,1,0,0.0,0.0,0.0
28,1,1,0,0.0,0.0,0.0
28,2,1,0,0.0,0.0,0.0
28,3,1,0,0.0,0.0,0.0
28,4,1,0,0.0,0.0,0.0
28,0,2,0,0.0,0.0,0.0
28,1,2,2,0.7737976670634189,2.5846215863819895,0.13690000000000024
28,2,2,1,1.1981532825271697,0.8346107868460105,0.0
28,3,2,0,0.0,0.0,0.0
28,4,2,0,0.0,0.0,0.0
28,0,3,1,0.9102106515793974,1.098634708259826,0.0
28,1,3,1,0.19026107329366873,5.255659637009442,0.0
28,2,3,3,1.1471808560899646,2.6150836053776345,1.0983333333333978
28,3,3,1,0.8149151601236303,1.2271065478556247,0.0
28,4,3,0,0.0,0.0,0.0
28,0,4,0,0.0,0.0,0.0
28,1,4,2,0.11920471540690292,16.776452413392196,0.01112499999999624
28,2,4,0,0.0,0.0,0.0
28,3,4,0,0.0,0.0,0.0
28,4,4,0,0.0,0.0,0.0
30,0,0,0,0.0,0.0,0.0
30,1,0,0,0.0,0.0,0.0
30,2,0,0,0.0,0.0,0.0
30,3,0,0,0.0,0.0,0.0
30,4,0,0,0.0,0.0,0.0
30,0,1,0,0.0,0.0,0.0
30,1,1,0,0.0,0.0,0.0
30,2,1,0,0.0,0.0,0.0
30,3,1,0,0.0,0.0,0.0
30,4,1,0,0.0,0.0,0.0
30,0,2,0,0.0,0.0,0.0
30,1,2,2,1.027721392597305,1.9460337734216298,0.9049999999999887
30,2,2,1,1.1871275476640417,0.842362371544665,0.0
30,3,2,0,0.0,0.0,0.0
30,4,2,0,0.0,0.0,0.0
30,0,3,2,1.0599597122032098,1.8868463664333215,1.1234500000000383
30,1,3,1,0.5353449991229463,1.8679194210164578,0.0
30,2,3,3,1.2204374059464747,2.4581149383274377,1.7647777777777118
30,3,3,1,0.3748295479843421,2.667808147185612,0.0
30,4,3,0,0.0,0.0,0.0
30,0,4,0,0.0,0.0,0.0
30,1,4,2,0.4624054098258872,4.325115377865669,0.21182499999998247
30,2,4,0,0.0,0.0,0.0
30,3,4,0,0.0,0.0,0.0
30,4,4,0,0.0,0.0,0.0
32,0,0,0,0.0,0.0,0.0
32,1,0,0,0.0,0.0,0.0
32,2,0,0,0.0,0.0,0.0
32,3,0,0,0.0,0.0,0.0
32,4,0,0,0.0,0.0,0.0
32,0,1,0,0.0,0.0,0.0
32,1,1,0,0.0,0.0,0.0
32,2,1,0,0.0,0.0,0.0
32,3,1,0,0.0,0.0,0.0
32,4,1,0,0.0,0.0,0.0
32,0,2,0,0.0,0.0,0.0
32,1,2,2,0.6365700650946717,3.1417886133499353,0.13112499999997948
32,2,2,1,1.53806784203746,0.6501621521803608,0.0
32,3,2,0,0.0,0.0,0.0
32,4,2,0,0.0,0.0,0.0
32,0,3,2,0.6436224191409758,3.1073636761014938,0.3816499999999495
32,1,3,1,2.3963065650544215,0.41730713486817195,0.0
32,2,3,3,1.0393339659147325,2.886436154329027,1.4700888888888162
32,3,3,1,0.2683254740452444,3.726678343808499,0.0
32,4,3,0,0.0,0.0,0.0
32,0,4,0,0.0,0.0,0.0
32,1,4,2,0.32851708812235186,6.087778062474864,0.09444999999998707
32,2,4,0,0.0,0.0,0.0
32,3,4,0,0.0,0.0,0.0
32,4,4,0,0.0,0.0,0.0
34,0,0,0,0.0,0.0,0.0
34,1,0,0,0.0,0.0,0.0
34,2,0,0,0.0,0.0,0.0
34,3,0,0,0.0,0.0,0.0
34,4,0,0,0.0,0.0,0.0
34,0,1,0,0.0,0.0,0.0
34,1,1,0,0.0,0.0,0.0
34,2,1,0,0.0,0.0,0.0
34,3,1,0,0.0,0.0,0.0
34,4,1,0,0.0,0.0,0.0
34,0,2,0,0.0,0.0,0.0
34,1,2,2,0.9924095283029122,2.015276748352687,0.8893000000000031
34,2,2,1,1.7839664651990288,0.560545511394084,0.0
34,3,2,0,0.0,0.0,0.0
34,4,2,0,0.0,0.0,0.0
34,0,3,2,0.9856295782777625,2.02913929602407,0.8942499999999869
34,1,3,1,11.284292325272352,0.08861868205714389,0.0
34,2,3,3,0.8486162132631324,3.5351253038300787,0.8917555555555651
34,3,3,1,0.30805535546137386,3.246064454415365,0.0
34,4,3,0,0.0,0.0,0.0
34,0,4,0,0.0,0.0,0.0
34,1,4,2,0.24518593874581804,8.156741951885657,0.04225000000000669
34,2,4,0,0.0,0.0,0.0
34,3,4,0,0.0,0.0,0.0
34,4,4,0,0.0,0.0,0.0
36,0,0,0,0.0,0.0,0.0
36,1,0,0,0.0,0.0,0.0
36,2,0,0,0.0,0.0,0.0
36,3,0,0,0.0,0.0,0.0
36,4,0,0,0.0,0.0,0.0
36,0,1,0,0.0,0.0,0.0
36,1,1,0,0.0,0.0,0.0
36,2,1,0,0.0,0.0,0.0
36,3,1,0,0.0,0.0,0.0
36,4,1,0,0.0,0.0,0.0
36,0,2,0,0.0,0.0,0.0
36,1,2,2,2.0311478631494717,0.9846600484803485,3.8260000000000236
36,2,2,1,2.695320890762223,0.37101196125022196,0.0
36,3,2,0,0.0,0.0,0.0
36,4,2,0,0.0,0.0,0.0
36,0,3,2,0.7764013791497347,2.5759540028769856,0.4244499999999427
36,1,3,1,1.8560525588015173,0.5387749433649006,0.0
36,2,3,3,0.9401819926107641,3.1908376412241886,1.145377777777785
36,3,3,1,0.4162890030399681,2.4021196128206723,0.0
36,4,3,0,0.0,0.0,0.0
36,0,4,0,0.0,0.0,0.0
36,1,4,2,0.1732571258855887,11.542870523059491,0.029825000000007706
36,2,4,0,0.0,0.0,0.0
36,3,4,0,0.0,0.0,0.0
36,4,4,0,0.0,0.0,0.0
38,0,0,0,0.0,0.0,0.0
38,1,0,0,0.0,0.0,0.0
38,2,0,0,0.0,0.0,0.0
38,3,0,0,0.0,0.0,0.0
38,4,0,0,0.0,0.0,0.0
38,0,1,0,0.0,0.0,0.0
38,1,1,0,0.0,0.0,0.0
38,2,1,0,0.0,0.0,0.0
38,3,1,0,0.0,0.0,0.0
38,4,1,0,0.0,0.0,0.0
38,0,2,1,0.6239328602636387,1.6027108629425832,0.0
38,1,2,1,5.73190569547831,0.1744617424832089,0.0
38,2,2,1,2.70413641523384,0.3698024612744667,0.0
38,3,2,0,0.0,0.0,0.0
38,4,2,0,0.0,0.0,0.0
38,0,3,1,0.5315019756169955,1.8814251529124422,0.0
38,1,3,1,2.6044508703437796,0.3839566228030923,0.0
38,2,3,3,0.9107456393237606,3.293968074935568,1.0715555555556002
38,3,3,1,0.16552779829443795,6.0409163967574635,0.0
38,4,3,0,0.0,0.0,0.0
38,0,4,0,0.0,0.0,0.0
38,1,4,2,0.05623077510231193,35.56138755843328,0.0016250000000013064
38,2,4,0,0.0,0.0,0.0
38,3,4,0,0.0,0.0,0.0
38,4,4,0,0.0,0.0,0.0
40,0,0,0,0.0,0.0,0.0
40,1,0,0,0.0,0.0,0.0
40,2,0,0,0.0,0.0,0.0
40,3,0,0,0.0,0.0,0.0
40,4,0,0,0.0,0.0,0.0
40,0,1,0,0.0,0.0,0.0
40,1,1,0,0.0,0.0,0.0
40,2,1,0,0.0,0.0,0.0
40,3,1,0,0.0,0.0,0.0
40,4,1,0,0.0,0.0,0.0
40,0,2,1,0.6198324903675954,1.6133130844369086,0.0
40,1,2,1,5.70065347550166,0.1754181779537512,0.0
40,2,2,1,1.8343752890315268,0.5451417463819475,0.0
40,3,2,0,0.0,0.0,0.0
40,4,2,0,0.0,0.0,0.0
40,0,3,1,6.113677490284643,0.16356740536527517,0.0
40,1,3,1,3.79219097413551,0.26369910424590964,0.0
40,2,3,4,1.5944588766724144,2.5086723601327496,2.159468750000027
40,3,3,1,0.5916865708337413,1.6900554258594587,0.0
40,4,3,0,0.0,0.0,0.0
40,0,4,0,0.0,0.0,0.0
40,1,4,2,0.22171567389864616,9.020155243340144,0.008449999999994295
40,2,4,0,0.0,0.0,0.0
40,3,4,0,0.0,0.0,0.0
40,4,4,0,0.0,0.0,0.0
42,0,0,0,0.0,0.0,0.0
42,1,0,0,0.0,0.0,0.0
42,2,0,0,0.0,0.0,0.0
42,3,0,0,0.0,0.0,0.0
42,4,0,0,0.0,0.0,0.0
42,0,1,0,0.0,0.0,0.0
42,1,1,0,0.0,0.0,0.0
42,2,1,0,0.0,0.0,0.0
42,3,1,0,0.0,0.0,0.0
42,4,1,0,0.0,0.0,0.0
42,0,2,0,0.0,0.0,0.0
42,1,2,1,2.4020584093088044,0.4163078770465784,0.0
42,2,2,1,2.094662800384926,0.4774015301178474,0.0
42,3,2,0,0.0,0.0,0.0
42,4,2,0,0.0,0.0,0.0
42,0,3,2,3.796130393025837,0.526850904585706,7.8423250000000495
42,1,3,1,3.0612926303787322,0.3266583284110934,0.0
42,2,3,4,1.201964932103714,3.3278564245921016,1.2811874999999913
42,3,3,1,0.487950036449908,2.0493481541549476,0.0
42,4,3,0,0.0,0.0,0.0
42,0,4,0,0.0,0.0,0.0
42,1,4,2,0.15345150779682876,13.032584057807162,0.004000000000001822
42,2,4,0,0.0,0.0,0.0
42,3,4,0,0.0,0.0,0.0
42,4,4,0,0.0,0.0,0.0
44,0,0,0,0.0,0.0,0.0
44,1,0,0,0.0,0.0,0.0
44,2,0,0,0.0,0.0,0.0
44,3,0,0,0.0,0.0,0.0
44,4,0,0,0.0,0.0,0.0
44,0,1,0,0.0,0.0,0.0
44,1,1,0,0.0,0.0,0.0
44,2,1,0,0.0,0.0,0.0
44,3,1,0,0.0,0.0,0.0
44,4,1,0,0.0,0.0,0.0
44,0,2,0,0.0,0.0,0.0
44,1,2,1,0.8700487688785637,1.1493476484225544,0.0
44,2,2,1,2.027638472024352,0.4931821337855598,0.0
44,3,2,0,0.0,0.0,0.0
44,4,2,0,0.0,0.0,0.0
44,0,3,2,2.0286237564214007,0.9858852016384111,2.1148249999999043
44,1,3,1,2.1114949280871107,0.4735958636411692,0.0
44,2,3,4,1.0022858727193051,3.9908375449533624,1.0369750000000282
44,3,3,1,0.5053660970787078,1.9787243713749663,0.0
44,4,3,0,0.0,0.0,0.0
44,0,4,0,0.0,0.0,0.0
44,1,4,2,0.15345150779686575,13.03258405780402,0.003999999999999548
44,2,4,0,0.0,0.0,0.0
44,3,4,0,0.0,0.0,0.0
44,4,4,0,0.0,0.0,0.0
46,0,0,0,0.0,0.0,0.0
46,1,0,0,0.0,0.0,0.0
46,2,0,0,0.0,0.0,0.0
46,3,0,0,0.0,0.0,0.0
46,4,0,0,0.0,0.0,0.0
46,0,1,0,0.0,0.0,0.0
46,1,1,0,0.0,0.0,0.0
46,2,1,0,0.0,0.0,0.0
46,3,1,0,0.0,0.0,0.0
46,4,1,0,0.0,0.0,0.0
46,0,2,1,3.1432789241433663,0.3181381107918763,0.0
46,1,2,2,11.276839605405367,0.17735449793010752,73.7310499999993
46,2,2,1,2.3787363939070008,0.42038949698943645,0.0
46,3,2,0,0.0,0.0,0.0
46,4,2,0,0.0,0.0,0.0
46,0,3,2,0.756855144479711,2.642478669532143,0.1683249999999985
46,1,3,1,1.1415664397620153,0.8759816383460666,0.0
46,2,3,4,1.1863499292001198,3.3716580453766016,1.3182687499999461
46,3,3,1,0.6412423692515474,1.5594484292778104,0.0
46,4,3,0,0.0,0.0,0.0
46,0,4,0,0.0,0.0,0.0
46,1,4,2,0.1460397511253372,13.693963766385584,0.0012499999999997164
46,2,4,0,0.0,0.0,0.0
46,3,4,0,0.0,0.0,0.0
46,4,4,0,0.0,0.0,0.0
48,0,0,0,0.0,0.0,0.0
48,1,0,0,0.0,0.0,0.0
48,2,0,0,0.0,0.0,0.0
48,3,0,0,0.0,0.0,0.0
48,4,0,0,0.0,0.0,0.0
48,0,1,0,0.0,0.0,0.0
48,1,1,0,0.0,0.0,0.0
48,2,1,0,0.0,0.0,0.0
48,3,1,0,0.0,0.0,0.0
48,4,1,0,0.0,0.0,0.0
48,0,2,1,2.152581549533086,0.4645563159517689,0.0
48,1,2,1,2.5235040396064736,0.3962728101785967,0.0
48,2,2,1,2.473858848001602,0.4042251475084472,0.0
48,3,2,0,0.0,0.0,0.0
48,4,2,0,0.0,0.0,0.0
48,0,3,2,0.6166492385179057,3.24328231067591,0.11745000000000376
48,1,3,2,5.1303471766723945,0.3898364053664626,21.250924999999995
48,2,3,4,1.005849915987414,3.976696890315342,1.2201187499999593
48,3,3,1,0.5448798602343179,1.8352332700226281,0.0
48,4,3,0,0.0,0.0,0.0
48,0,4,0,0.0,0.0,0.0
48,1,4,2,0.15365438547580407,13.015377595838036,0.018125000000001126
48,2,4,0,0.0,0.0,0.0
48,3,4,0,0.0,0.0,0.0
48,4,4,0,0.0,0.0,0.0
50,0,0,0,0.0,0.0,0.0
50,1,0,0,0.0,0.0,0.0
50,2,0,0,0.0,0.0,0.0
50,3,0,0,0.0,0.0,0.0
50,4,0,0,0.0,0.0,0.0
50,0,1,0,0.0,0.0,0.0
50,1,1,0,0.0,0.0,0.0
50,2,1,0,0.0,0.0,0.0
50,3,1,0,0.0,0.0,0.0
50,4,1,0,0.0,0.0,0.0
50,0,2,1,1.261930327109081,0.7924304965281935,0.0
50,1,2,1,1.6654262297779063,0.600443284540144,0.0
50,2,2,1,2.0902661589641798,0.4784056861154376,0.0
50,3,2,0,0.0,0.0,0.0
50,4,2,0,0.0,0.0,0.0
50,0,3,2,0.29619630701660954,6.75205069110109,0.050899999999985276
50,1,3,1,3.2942348063329745,0.30355971058300346,0.0
50,2,3,4,1.0066746121930914,3.973439100540024,1.1100937500000436
50,3,3,1,0.4031088563264629,2.4806579605647547,0.0
50,4,3,0,0.0,0.0,0.0
50,0,4,0,0.0,0.0,0.0
50,1,4,2,0.12192521440957274,16.40215264871824,0.011649999999992156
50,2,4,0,0.0,0.0,0.0
50,3,4,0,0.0,0.0,0.0
50,4,4,0,0.0,0.0,0.0
52,0,0,0,0.0,0.0,0.0
52,1,0,0,0.0,0.0,0.0
52,2,0,0,0.0,0.0,0.0
52,3,0,0,0.0,0.0,0.0
52,4,0,0,0.0,0.0,0.0
52,0,1,0,0.0,0.0,0.0
52,1,1,0,0.0,0.0,0.0
52,2,1,0,0.0,0.0,0.0
52,3,1,0,0.0,0.0,0.0
52,4,1,0,0.0,0.0,0.0
52,0,2,1,1.0651184489719427,0.9388539015789086,0.0
52,1,2,1,1.1344048053433364,0.8815117673797856,0.0
52,2,2,1,2.4724032324509175,0.4044631321636692,0.0
52,3,2,0,0.0,0.0,0.0
52,4,2,0,0.0,0.0,0.0
52,0,3,2,0.6448664210904455,3.101369401315877,0.41402499999993186
52,1,3,1,1.6895984448549997,0.5918531024422163,0.0
52,2,3,4,1.0265436352500386,3.89653288697937,0.8577187500000039
52,3,3,1,0.8227918693103546,1.2153594167672066,0.0
52,4,3,0,0.0,0.0,0.0
52,0,4,0,0.0,0.0,0.0
52,1,4,2,0.24129882812036216,8.288134402618798,0.03572499999999526
52,2,4,0,0.0,0.0,0.0
52,3,4,0,0.0,0.0,0.0
52,4,4,0,0.0,0.0,0.0
54,0,0,0,0.0,0.0,0.0
54,1,0,0,0.0,0.0,0.0
54,2,0,0,0.0,0.0,0.0
54,3,0,0,0.0,0.0,0.0
54,4,0,0,0.0,0.0,0.0
54,0,1,0,0.0,0.0,0.0
54,1,1,0,0.0,0.0,0.0
54,2,1,0,0.0,0.0,0.0
54,3,1,0,0.0,0.0,0.0
54,4,1,0,0.0,0.0,0.0
54,0,2,0,0.0,0.0,0.0
54,1,2,1,0.8900472775294764,1.123523199288579,0.0
54,2,2,1,2.543711970711553,0.39312472491648565,0.0
54,3,2,0,0.0,0.0,0.0
54,4,2,0,0.0,0.0,0.0
54,0,3,2,0.40302335816720025,4.962368398226459,0.1596250000000149
54,1,3,1,1.7622820111808963,0.5674428492301391,0.0
54,2,3,4,0.9936025760240391,4.025713941751906,0.928443749999973
54,3,3,1,1.631087609786222,0.6130840938029846,0.0
54,4,3,0,0.0,0.0,0.0
54,0,4,0,0.0,0.0,0.0
54,1,4,2,0.09846212317493248,20.310316620746217,0.008325000000000204
54,2,4,0,0.0,0.0,0.0
54,3,4,0,0.0,0.0,0.0
54,4,4,0,0.0,0.0,0.0
56,0,0,0,0.0,0.0,0.0
56,1,0,0,0.0,0.0,0.0
56,2,0,0,0.0,0.0,0.0
56,3,0,0,0.0,0.0,0.0
56,4,0,0,0.0,0.0,0.0
56,0,1,0,0.0,0.0,0.0
56,1,1,0,0.0,0.0,0.0
56,2,1,0,0.0,0.0,0.0
56,3,1,0,0.0,0.0,0.0
56,4,1,0,0.0,0.0,0.0
56,0,2,0,0.0,0.0,0.0
56,1,2,1,0.8105472596937832,1.233719133399392,0.0
56,2,2,1,3.1472371847338985,0.3177379917442203,0.0
56,3,2,0,0.0,0.0,0.0
56,4,2,0,0.0,0.0,0.0
56,0,3,2,0.2640201459281226,7.574892605424168,0.0037000000000072023
56,1,3,2,11.114877205674723,0.17993884805046848,104.56344999999992
56,2,3,4,0.8933530640817107,4.477462927249635,0.5067187499999845
