frame,cell_x,cell_y,density,avg_velocity,congestion,turbulence
18,2,0,1,5.776186692793902,0.17312429842417773,0.0
18,3,0,3,1.4435097673420039,2.0782534939053794,1.6730888888889148
18,4,0,0,0.0,0.0,0.0
18,0,1,0,0.0,0.0,0.0
18,1,1,2,1.2751965409089043,1.5683733856748403,0.7927250000000223
18,2,1,3,3.472053634581625,0.8640394634822102,15.249866666666794
18,3,1,1,2.5181090488504245,0.3971218121941143,0.0
18,4,1,1,1.9333973308974934,0.5172215828600365,0.0
18,0,2,0,0.0,0.0,0.0
18,1,2,0,0.0,0.0,0.0
18,2,2,2,3.823165547828909,0.523125337819173,14.325424999999775
18,3,2,0,0.0,0.0,0.0
18,4,2,1,1.1099889001109604,0.900901793596404,0.0
18,0,3,0,0.0,0.0,0.0
18,1,3,0,0.0,0.0,0.0
18,2,3,0,0.0,0.0,0.0
18,3,3,0,0.0,0.0,0.0
18,4,3,0,0.0,0.0,0.0
18,0,4,0,0.0,0.0,0.0
18,1,4,0,0.0,0.0,0.0
18,2,4,0,0.0,0.0,0.0
18,3,4,0,0.0,0.0,0.0
18,4,4,0,0.0,0.0,0.0
20,0,0,0,0.0,0.0,0.0
20,1,0,1,3.524734248667108,0.2837085273287992,0.0
20,2,0,1,6.35277835597211,0.15741119394602893,0.0
20,3,0,3,1.9169371848734236,1.5649883437962797,3.1600444444445066
20,4,0,0,0.0,0.0,0.0
20,0,1,0,0.0,0.0,0.0
20,1,1,2,1.345025379670195,1.486949733984249,0.4590499999999744
20,2,1,3,3.4788459408425823,0.8623524661597217,15.62751111111092
20,3,1,1,1.660103876516973,0.6023683159001508,0.0
20,4,1,1,1.976062221482757,0.5060543785437378,0.0
20,0,2,0,0.0,0.0,0.0
20,1,2,0,0.0,0.0,0.0
20,2,2,2,3.855599709198945,0.5187247026659052,14.737725000000054
20,3,2,0,0.0,0.0,0.0
20,4,2,1,0.730608872215608,1.3687026684206658,0.0
20,0,3,0,0.0,0.0,0.0
20,1,3,0,0.0,0.0,0.0
20,2,3,0,0.0,0.0,0.0
20,3,3,0,0.0,0.0,0.0
20,4,3,0,0.0,0.0,0.0
20,0,4,0,0.0,0.0,0.0
20,1,4,0,0.0,0.0,0.0
20,2,4,0,0.0,0.0,0.0
20,3,4,0,0.0,0.0,0.0
20,4,4,0,0.0,0.0,0.0
22,0,0,0,0.0,0.0,0.0
22,1,0,1,2.7095300640891047,0.3690663272536554,0.0
22,2,0,2,5.150838521107053,0.38828554010168165,3.932325000000072
22,3,0,1,1.295556417337176,0.7718631685863977,0.0
22,4,0,0,0.0,0.0,0.0
22,0,1,0,0.0,0.0,0.0
22,1,1,2,1.4980034624776228,1.3351014861322554,0.8338499999999813
22,2,1,3,2.549057332117929,1.1769010422754926,6.99822222222223
22,3,1,1,1.7102460351883926,0.5847077744063306,0.0
22,4,1,1,1.8478180946793363,0.5411758825831335,0.0
22,0,2,0,0.0,0.0,0.0
22,1,2,0,0.0,0.0,0.0
22,2,2,2,4.590227053227415,0.4357073451345594,21.049450000000128
22,3,2,0,0.0,0.0,0.0
22,4,2,1,1.7670703293691739,0.5659052298754227,0.0
22,0,3,0,0.0,0.0,0.0
22,1,3,0,0.0,0.0,0.0
22,2,3,0,0.0,0.0,0.0
22,3,3,0,0.0,0.0,0.0
22,4,3,0,0.0,0.0,0.0
22,0,4,0,0.0,0.0,0.0
22,1,4,0,0.0,0.0,0.0
22,2,4,0,0.0,0.0,0.0
22,3,4,0,0.0,0.0,0.0
22,4,4,0,0.0,0.0,0.0
24,0,0,0,0.0,0.0,0.0
24,1,0,1,1.505607738649101,0.6641792098552446,0.0
24,2,0,2,5.568312434547406,0.35917460303509896,1.6836999999999058
24,3,0,1,1.089025380951133,0.9182438123604653,0.0
24,4,0,0,0.0,0.0,0.0
24,0,1,0,0.0,0.0,0.0
24,1,1,2,1.477459500565692,1.3536658450372356,0.8982500000000578
24,2,1,3,2.3544439464521028,1.274180794455828,6.120644444444481
24,3,1,1,2.2260954358442566,0.44921502095014076,0.0
24,4,1,1,1.772804880110266,0.5640746877856766,0.0
24,0,2,0,0.0,0.0,0.0
24,1,2,0,0.0,0.0,0.0
24,2,2,2,3.3200986136919686,0.6023899313872131,10.899025000000007
24,3,2,0,0.0,0.0,0.0
24,4,2,1,2.124361019543026,0.470727566324601,0.0
24,0,3,0,0.0,0.0,0.0
24,1,3,0,0.0,0.0,0.0
24,2,3,0,0.0,0.0,0.0
24,3,3,0,0.0,0.0,0.0
24,4,3,0,0.0,0.0,0.0
24,0,4,0,0.0,0.0,0.0
24,1,4,0,0.0,0.0,0.0
24,2,4,0,0.0,0.0,0.0
24,3,4,0,0.0,0.0,0.0
24,4,4,0,0.0,0.0,0.0
26,0,0,0,0.0,0.0,0.0
26,1,0,1,0.9404691968721477,1.0632877402560388,0.0
26,2,0,2,4.813156133978821,0.4155268994105327,2.850425000000129
26,3,0,1,0.7106264139135102,1.4071893593137876,0.0
26,4,0,0,0.0,0.0,0.0
26,0,1,0,0.0,0.0,0.0
26,1,1,2,1.2930781358324415,1.5466849819269861,0.4068999999999721
26,2,1,2,3.4639148817512857,0.5773797262568936,11.988425000000271
26,3,1,1,2.4511996719570672,0.40796183673736536,0.0
26,4,1,1,1.5689330032664153,0.6373717833714029,0.0
26,0,2,0,0.0,0.0,0.0
26,1,2,0,0.0,0.0,0.0
26,2,2,2,3.0733681236586796,0.6507497351543308,9.42484999999999
26,3,2,0,0.0,0.0,0.0
26,4,2,1,1.8755344963650762,0.5331784993307613,0.0
26,0,3,0,0.0,0.0,0.0
26,1,3,0,0.0,0.0,0.0
26,2,3,0,0.0,0.0,0.0
26,3,3,0,0.0,0.0,0.0
26,4,3,0,0.0,0.0,0.0
26,0,4,0,0.0,0.0,0.0
26,1,4,0,0.0,0.0,0.0
26,2,4,0,0.0,0.0,0.0
26,3,4,0,0.0,0.0,0.0
26,4,4,0,0.0,0.0,0.0
28,0,0,0,0.0,0.0,0.0
28,1,0,1,1.0539344307561194,0.9488166271561218,0.0
28,2,0,2,4.401311646301414,0.4544089618355138,2.7744249999998156
28,3,0,1,0.5299947000529753,1.8867757208569047,0.0
28,4,0,0,0.0,0.0,0.0
28,0,1,0,0.0,0.0,0.0
28,1,1,2,0.9169205857449282,2.181190191594678,0.47142500000000903
28,2,1,3,3.4840985486071414,0.8610523920672116,11.584888888888653
28,3,1,1,2.440733671621528,0.4097111923824601,0.0
28,4,1,1,1.4549768591407606,0.6872914306528842,0.0
28,0,2,0,0.0,0.0,0.0
28,1,2,0,0.0,0.0,0.0
28,2,2,2,2.8707100154997036,0.6966893285313517,8.178024999999955
28,3,2,0,0.0,0.0,0.0
28,4,2,1,1.9694472384818156,0.507754106289134,0.0
28,0,3,0,0.0,0.0,0.0
28,1,3,0,0.0,0.0,0.0
28,2,3,0,0.0,0.0,0.0
28,3,3,0,0.0,0.0,0.0
28,4,3,0,0.0,0.0,0.0
28,0,4,0,0.0,0.0,0.0
28,1,4,0,0.0,0.0,0.0
28,2,4,0,0.0,0.0,0.0
28,3,4,0,0.0,0.0,0.0
28,4,4,0,0.0,0.0,0.0
30,0,0,0,0.0,0.0,0.0
30,1,0,1,1.644519963640229,0.6080764851413606,0.0
30,2,0,2,4.969653367047003,0.4024417455036617,0.25964999999999655
30,3,0,2,6.018771736533373,0.3322931595708497,33.90182499999965
30,4,0,0,0.0,0.0,0.0
30,0,1,0,0.0,0.0,0.0
30,1,1,2,0.5738522486357717,3.485156942723711,0.18124999999999575
30,2,1,4,2.78390258706423,1.4368267231472927,5.7529187499999805
30,3,1,1,2.6511053227113184,0.37719973606326995,0.0
30,4,1,1,0.9501483801337782,1.0524561177466059,0.0
30,0,2,0,0.0,0.0,0.0
30,1,2,0,0.0,0.0,0.0
30,2,2,1,3.0880915259851065,0.32382355035461446,0.0
30,3,2,0,0.0,0.0,0.0
30,4,2,1,2.6780508882676415,0.3734045048717583,0.0
30,0,3,0,0.0,0.0,0.0
30,1,3,0,0.0,0.0,0.0
30,2,3,0,0.0,0.0,0.0
30,3,3,0,0.0,0.0,0.0
30,4,3,0,0.0,0.0,0.0
30,0,4,0,0.0,0.0,0.0
30,1,4,0,0.0,0.0,0.0
30,2,4,0,0.0,0.0,0.0
30,3,4,0,0.0,0.0,0.0
30,4,4,0,0.0,0.0,0.0
32,0,0,0,0.0,0.0,0.0
32,1,0,1,2.6246642112976497,0.38099966681411324,0.0
32,2,0,2,4.575327468556791,0.4371262259329834,0.006249999999999538
32,3,0,2,4.983495660635981,0.4013239145683574,17.57164999999985
32,4,0,0,0.0,0.0,0.0
32,0,1,0,0.0,0.0,0.0
32,1,1,2,0.8437695109877126,2.370287467230435,0.13812500000000313
32,2,1,4,2.724109223504821,1.4683645141102322,6.401750000000007
32,3,1,1,2.178808173158984,0.4589644112202987,0.0
32,4,1,1,0.5903329823959113,1.693930528218516,0.0
32,0,2,0,0.0,0.0,0.0
32,1,2,0,0.0,0.0,0.0
32,2,2,1,5.146228747728312,0.19431667456964116,0.0
32,3,2,0,0.0,0.0,0.0
32,4,2,1,4.100215087412378,0.24388904966948843,0.0
32,0,3,0,0.0,0.0,0.0
32,1,3,0,0.0,0.0,0.0
32,2,3,0,0.0,0.0,0.0
32,3,3,0,0.0,0.0,0.0
32,4,3,0,0.0,0.0,0.0
32,0,4,0,0.0,0.0,0.0
32,1,4,0,0.0,0.0,0.0
32,2,4,0,0.0,0.0,0.0
32,3,4,0,0.0,0.0,0.0
32,4,4,0,0.0,0.0,0.0
34,0,0,0,0.0,0.0,0.0
34,1,0,1,2.715336542348305,0.3682771183729547,0.0
34,2,0,2,3.7433405360409022,0.5342807147618266,0.0030249999999976485
34,3,0,2,3.714699421357069,0.5384001204781594,8.958925000000155
34,4,0,0,0.0,0.0,0.0
34,0,1,0,0.0,0.0,0.0
34,1,1,2,0.8105314007225534,2.467486544446847,0.04450000000001257
34,2,1,4,2.577393485182358,1.55194948055135,5.815025000000034
34,3,1,1,1.6413549642926326,0.6092490224628152,0.0
34,4,1,1,1.1788011742515991,0.8483122843104007,0.0
34,0,2,0,0.0,0.0,0.0
34,1,2,0,0.0,0.0,0.0
34,2,2,1,5.248232951981377,0.1905399595920895,0.0
34,3,2,0,0.0,0.0,0.0
34,4,2,1,3.9781507619430436,0.2513724456704893,0.0
34,0,3,0,0.0,0.0,0.0
34,1,3,0,0.0,0.0,0.0
34,2,3,0,0.0,0.0,0.0
34,3,3,0,0.0,0.0,0.0
34,4,3,0,0.0,0.0,0.0
34,0,4,0,0.0,0.0,0.0
34,1,4,0,0.0,0.0,0.0
34,2,4,0,0.0,0.0,0.0
34,3,4,0,0.0,0.0,0.0
34,4,4,0,0.0,0.0,0.0
36,0,0,0,0.0,0.0,0.0
36,1,0,1,3.595030113069581,0.2781610131037348,0.0
36,2,0,2,4.009159029472027,0.4988564925294215,0.2349250000000084
36,3,0,2,3.263795550089655,0.6127816039607693,6.846425000000086
36,4,0,0,0.0,0.0,0.0
36,0,1,0,0.0,0.0,0.0
36,1,1,2,0.800715544087464,2.4977347291689975,0.21662499999998008
36,2,1,4,2.2581870064343015,1.7713246402341174,5.7989375000000525
36,3,1,1,1.9075710270110537,0.5242241277514055,0.0
36,4,1,1,1.116098152661188,0.8959705182832453,0.0
36,0,2,0,0.0,0.0,0.0
36,1,2,0,0.0,0.0,0.0
36,2,2,1,1.9885977243239403,0.5028643848499413,0.0
36,3,2,0,0.0,0.0,0.0
36,4,2,1,2.1623150758857124,0.4624651543618569,0.0
36,0,3,0,0.0,0.0,0.0
36,1,3,0,0.0,0.0,0.0
36,2,3,0,0.0,0.0,0.0
36,3,3,0,0.0,0.0,0.0
36,4,3,0,0.0,0.0,0.0
36,0,4,0,0.0,0.0,0.0
36,1,4,0,0.0,0.0,0.0
36,2,4,0,0.0,0.0,0.0
36,3,4,0,0.0,0.0,0.0
36,4,4,0,0.0,0.0,0.0
38,0,0,0,0.0,0.0,0.0
38,1,0,1,3.8645958775117535,0.2587585983396204,0.0
38,2,0,2,3.630778377438324,0.5508445527775665,0.8256499999999988
38,3,0,2,2.8798918483433966,0.6944681122207197,5.020425000000024
38,4,0,0,0.0,0.0,0.0
38,0,1,0,0.0,0.0,0.0
38,1,1,2,1.0290398588011207,1.9435404250772361,0.2606500000000102
38,2,1,4,2.676918181663006,1.4942500241134795,5.512187499999957
38,3,1,1,0.9284841184740052,1.0770127458034047,0.0
38,4,1,1,1.4835282210528602,0.6740641972070693,0.0
38,0,2,0,0.0,0.0,0.0
38,1,2,0,0.0,0.0,0.0
38,2,2,1,5.04030672713686,0.1984002304093393,0.0
38,3,2,0,0.0,0.0,0.0
38,4,2,1,0.8595843310703611,1.1633394542688604,0.0
38,0,3,0,0.0,0.0,0.0
38,1,3,0,0.0,0.0,0.0
38,2,3,0,0.0,0.0,0.0
38,3,3,0,0.0,0.0,0.0
38,4,3,0,0.0,0.0,0.0
38,0,4,0,0.0,0.0,0.0
38,1,4,0,0.0,0.0,0.0
38,2,4,0,0.0,0.0,0.0
38,3,4,0,0.0,0.0,0.0
38,4,4,0,0.0,0.0,0.0
40,0,0,0,0.0,0.0,0.0
40,1,0,1,3.1698263427220095,0.31547370017887977,0.0
40,2,0,1,1.4401244809467066,0.6943795966489367,0.0
40,3,0,2,2.6699252108337177,0.7490818473364667,4.716849999999897
40,4,0,0,0.0,0.0,0.0
40,0,1,0,0.0,0.0,0.0
40,1,1,2,1.4914464708547228,1.3409710836909918,0.6691249999999953
40,2,1,4,2.732664990640996,1.46376719284196,7.258900000000141
40,3,1,1,2.0940182189550343,0.47754848332417493,0.0
40,4,1,1,1.9520306839655694,0.5122844048355081,0.0
40,0,2,0,0.0,0.0,0.0
40,1,2,0,0.0,0.0,0.0
40,2,2,1,5.711203694475083,0.17509413121196649,0.0
40,3,2,0,0.0,0.0,0.0
40,4,2,1,0.622408428699472,1.606636233585621,0.0
40,0,3,0,0.0,0.0,0.0
40,1,3,0,0.0,0.0,0.0
40,2,3,0,0.0,0.0,0.0
40,3,3,0,0.0,0.0,0.0
40,4,3,0,0.0,0.0,0.0
40,0,4,0,0.0,0.0,0.0
40,1,4,0,0.0,0.0,0.0
40,2,4,0,0.0,0.0,0.0
40,3,4,0,0.0,0.0,0.0
40,4,4,0,0.0,0.0,0.0
42,0,0,0,0.0,0.0,0.0
42,1,0,1,3.0858239666021925,0.3240615051953358,0.0
42,2,0,1,2.571919070263429,0.3888132108937107,0.0
42,3,0,0,0.0,0.0,0.0
42,4,0,0,0.0,0.0,0.0
42,0,1,0,0.0,0.0,0.0
42,1,1,2,1.4268399144229675,1.4016891193555001,1.0242500000000292
42,2,1,3,2.6711049283880355,1.1231265147435794,7.164622222222113
42,3,1,1,2.8484798967930858,0.3510632076054858,0.0
42,4,1,1,1.806913030828966,0.5534270043263702,0.0
42,0,2,0,0.0,0.0,0.0
42,1,2,0,0.0,0.0,0.0
42,2,2,1,5.920016812857396,0.16891815385500492,0.0
42,3,2,0,0.0,0.0,0.0
42,4,2,1,3.2281715532366815,0.3097719206645509,0.0
42,0,3,0,0.0,0.0,0.0
42,1,3,0,0.0,0.0,0.0
42,2,3,0,0.0,0.0,0.0
42,3,3,0,0.0,0.0,0.0
42,4,3,0,0.0,0.0,0.0
42,0,4,0,0.0,0.0,0.0
42,1,4,0,0.0,0.0,0.0
42,2,4,0,0.0,0.0,0.0
42,3,4,0,0.0,0.0,0.0
42,4,4,0,0.0,0.0,0.0
44,0,0,0,0.0,0.0,0.0
44,1,0,1,2.9123753811184216,0.3433611521617985,0.0
44,2,0,1,3.654905310949568,0.2736041508278325,0.0
44,3,0,1,1.8246187040033286,0.5480567075405253,0.0
44,4,0,0,0.0,0.0,0.0
44,0,1,0,0.0,0.0,0.0
44,1,1,2,1.6101851314863531,1.2420854844802707,0.44225000000000037
44,2,1,4,4.673404578157546,0.8559052344072086,27.118318750000043
44,3,1,1,3.191284429983516,0.31335247246527653,0.0
44,4,1,1,1.5523053200716932,0.6441990148971893,0.0
44,0,2,0,0.0,0.0,0.0
44,1,2,0,0.0,0.0,0.0
44,2,2,1,6.68182662596044,0.14965945083343923,0.0
44,3,2,0,0.0,0.0,0.0
44,4,2,1,4.453729143532441,0.22453043785740437,0.0
44,0,3,0,0.0,0.0,0.0
44,1,3,0,0.0,0.0,0.0
44,2,3,0,0.0,0.0,0.0
44,3,3,0,0.0,0.0,0.0
44,4,3,0,0.0,0.0,0.0
44,0,4,0,0.0,0.0,0.0
44,1,4,0,0.0,0.0,0.0
44,2,4,0,0.0,0.0,0.0
44,3,4,0,0.0,0.0,0.0
44,4,4,0,0.0,0.0,0.0
46,0,0,0,0.0,0.0,0.0
46,1,0,1,2.961490265158904,0.3376666927113523,0.0
46,2,0,1,4.24524905693492,0.23555688512493292,0.0
46,3,0,1,1.6428164909111536,0.6087070092504866,0.0
46,4,0,0,0.0,0.0,0.0
46,0,1,0,0.0,0.0,0.0
46,1,1,2,1.1504876411069227,1.738378183961985,0.2586249999999956
46,2,1,3,4.192822421870567,0.7155067739772907,14.231222222222305
46,3,1,1,3.0610149628531107,0.32668795979629095,0.0
46,4,1,1,1.4169191390486149,0.7057515950807826,0.0
46,0,2,0,0.0,0.0,0.0
46,1,2,0,0.0,0.0,0.0
46,2,2,1,6.008467189128235,0.16643152141933806,0.0
46,3,2,0,0.0,0.0,0.0
46,4,2,1,4.789993853533017,0.20876809927040432,0.0
46,0,3,0,0.0,0.0,0.0
46,1,3,0,0.0,0.0,0.0
46,2,3,0,0.0,0.0,0.0
46,3,3,0,0.0,0.0,0.0
46,4,3,0,0.0,0.0,0.0
46,0,4,0,0.0,0.0,0.0
46,1,4,0,0.0,0.0,0.0
46,2,4,0,0.0,0.0,0.0
46,3,4,0,0.0,0.0,0.0
46,4,4,0,0.0,0.0,0.0
48,0,0,0,0.0,0.0,0.0
48,1,0,1,2.1799093924807442,0.45873255839152927,0.0
48,2,0,1,4.1411661416978545,0.24147729190529113,0.0
48,3,0,1,0.7494589823122987,1.334278033648238,0.0
48,4,0,0,0.0,0.0,0.0
48,0,1,0,0.0,0.0,0.0
48,1,1,2,1.01991911654663,1.9609205851204488,0.22184999999999805
48,2,1,3,4.322038096803022,0.6941153667908212,22.00533333333346
48,3,1,1,2.483621676473842,0.4026361917801591,0.0
48,4,1,1,1.2714038188100942,0.7865259801375226,0.0
48,0,2,0,0.0,0.0,0.0
48,1,2,0,0.0,0.0,0.0
48,2,2,1,5.1703254590035055,0.19341104807012524,0.0
48,3,2,0,0.0,0.0,0.0
48,4,2,1,5.296832909240825,0.18879170425375633,0.0
48,0,3,0,0.0,0.0,0.0
48,1,3,0,0.0,0.0,0.0
48,2,3,0,0.0,0.0,0.0
48,3,3,0,0.0,0.0,0.0
48,4,3,0,0.0,0.0,0.0
48,0,4,0,0.0,0.0,0.0
48,1,4,0,0.0,0.0,0.0
48,2,4,0,0.0,0.0,0.0
48,3,4,0,0.0,0.0,0.0
48,4,4,0,0.0,0.0,0.0
50,0,0,0,0.0,0.0,0.0
50,1,0,1,3.3282094975110956,0.3004609523944615,0.0
50,2,0,1,3.9700106774073713,0.25188785682926257,0.0
50,3,0,1,0.5859975529837594,1.7064626469545077,0.0
50,4,0,0,0.0,0.0,0.0
50,0,1,0,0.0,0.0,0.0
50,1,1,2,0.5341220923349571,3.7443921245342238,0.26912500000000494
50,2,1,3,4.428665995703711,0.6774033600358935,22.064155555555573
50,3,1,1,2.9828882055265025,0.3352444270968653,0.0
50,4,1,1,0.7881545382641487,1.2687706074703604,0.0
50,0,2,0,0.0,0.0,0.0
50,1,2,0,0.0,0.0,0.0
50,2,2,1,3.595030113069581,0.2781610131037348,0.0
50,3,2,0,0.0,0.0,0.0
50,4,2,1,3.4212667094968614,0.29228854749578603,0.0
50,0,3,0,0.0,0.0,0.0
50,1,3,0,0.0,0.0,0.0
50,2,3,0,0.0,0.0,0.0
50,3,3,0,0.0,0.0,0.0
50,4,3,0,0.0,0.0,0.0
50,0,4,0,0.0,0.0,0.0
50,1,4,0,0.0,0.0,0.0
50,2,4,0,0.0,0.0,0.0
50,3,4,0,0.0,0.0,0.0
50,4,4,0,0.0,0.0,0.0
52,0,0,0,0.0,0.0,0.0
52,1,0,1,3.8073757466723563,0.26264740862519564,0.0
52,2,0,1,3.5401905795817896,0.28246987070945334,0.0
52,3,0,1,1.0400857485441168,0.9614499447764869,0.0
52,4,0,0,0.0,0.0,0.0
52,0,1,0,0.0,0.0,0.0
52,1,1,2,0.24750236191528546,8.080404487774747,0.0014499999999993492
52,2,1,3,5.031864311037396,0.5961993115407338,23.28504444444458
52,3,1,1,4.94995050049504,0.20202181409326217,0.0
52,4,1,1,1.16759270912806,0.8564557037956668,0.0
52,0,2,0,0.0,0.0,0.0
52,1,2,0,0.0,0.0,0.0
52,2,2,1,3.647387274473486,0.2741681052948512,0.0
52,3,2,0,0.0,0.0,0.0
52,4,2,1,2.827974549107414,0.35360872120592957,0.0
52,0,3,0,0.0,0.0,0.0
52,1,3,0,0.0,0.0,0.0
52,2,3,0,0.0,0.0,0.0
52,3,3,0,0.0,0.0,0.0
52,4,3,0,0.0,0.0,0.0
52,0,4,0,0.0,0.0,0.0
52,1,4,0,0.0,0.0,0.0
52,2,4,0,0.0,0.0,0.0
52,3,4,0,0.0,0.0,0.0
52,4,4,0,0.0,0.0,0.0
54,0,0,0,0.0,0.0,0.0
54,1,0,1,3.3596241244201903,0.2976514593453182,0.0
54,2,0,1,3.7518819899115985,0.2665321930079234,0.0
54,3,0,1,0.8626616464311329,1.1591895991215124,0.0
54,4,0,0,0.0,0.0,0.0
54,0,1,0,0.0,0.0,0.0
