frame,cell_x,cell_y,density,avg_velocity,congestion,turbulence
18,0,3,0,0.0,0.0,0.0
18,1,3,0,0.0,0.0,0.0
18,2,3,0,0.0,0.0,0.0
18,3,3,1,2.790258821030068,0.35838840776310416,0.0
18,4,3,0,0.0,0.0,0.0
18,0,4,0,0.0,0.0,0.0
18,1,4,0,0.0,0.0,0.0
18,2,4,0,0.0,0.0,0.0
18,3,4,0,0.0,0.0,0.0
18,4,4,0,0.0,0.0,0.0
20,0,0,0,0.0,0.0,0.0
20,1,0,0,0.0,0.0,0.0
20,2,0,0,0.0,0.0,0.0
20,3,0,0,0.0,0.0,0.0
20,4,0,0,0.0,0.0,0.0
20,0,1,1,2.3018240661678644,0.434436180564839,0.0
20,1,1,1,0.987917243645825,1.0122202889249434,0.0
20,2,1,1,5.780988808156043,0.17298048887143233,0.0
20,3,1,0,0.0,0.0,0.0
20,4,1,0,0.0,0.0,0.0
20,0,2,0,0.0,0.0,0.0
20,1,2,2,3.2021902730279472,0.6245705544546822,7.554499999999952
20,2,2,1,3.603309634474276,0.27752186912108334,0.0
20,3,2,1,4.313377782386003,0.23183633154514058,0.0
20,4,2,0,0.0,0.0,0.0
20,0,3,0,0.0,0.0,0.0
20,1,3,0,0.0,0.0,0.0
20,2,3,0,0.0,0.0,0.0
20,3,3,1,1.595289660457783,0.6268414798715889,0.0
20,4,3,0,0.0,0.0,0.0
20,0,4,0,0.0,0.0,0.0
20,1,4,0,0.0,0.0,0.0
20,2,4,0,0.0,0.0,0.0
20,3,4,0,0.0,0.0,0.0
20,4,4,0,0.0,0.0,0.0
22,0,0,0,0.0,0.0,0.0
22,1,0,0,0.0,0.0,0.0
22,2,0,0,0.0,0.0,0.0
22,3,0,0,0.0,0.0,0.0
22,4,0,0,0.0,0.0,0.0
22,0,1,1,4.532514657909352,0.22062759178926447,0.0
22,1,1,1,1.0323171442534955,0.9686851746237165,0.0
22,2,1,2,4.327586605058373,0.46215028398494246,17.946000000000208
22,3,1,0,0.0,0.0,0.0
22,4,1,0,0.0,0.0,0.0
22,0,2,0,0.0,0.0,0.0
22,1,2,2,3.7881205735463617,0.5279649054250116,12.143299999999932
22,2,2,1,4.403318318474907,0.2271009399422549,0.0
22,3,2,1,5.76081038205182,0.17358638764637757,0.0
22,4,2,0,0.0,0.0,0.0
22,0,3,0,0.0,0.0,0.0
22,1,3,1,3.7921909741354063,0.26369910424591686,0.0
22,2,3,0,0.0,0.0,0.0
22,3,3,1,2.651331629221173,0.37716754000266206,0.0
22,4,3,0,0.0,0.0,0.0
22,0,4,0,0.0,0.0,0.0
22,1,4,0,0.0,0.0,0.0
22,2,4,0,0.0,0.0,0.0
22,3,4,0,0.0,0.0,0.0
22,4,4,0,0.0,0.0,0.0
24,0,0,0,0.0,0.0,0.0
24,1,0,0,0.0,0.0,0.0
24,2,0,0,0.0,0.0,0.0
24,3,0,0,0.0,0.0,0.0
24,4,0,0,0.0,0.0,0.0
24,0,1,1,2.8283988407577665,0.3535556761066011,0.0
24,1,1,1,1.6137372514697972,0.61967572622615,0.0
24,2,1,2,3.6630323372635227,0.5459942353530374,7.0676499999999285
24,3,1,0,0.0,0.0,0.0
24,4,1,0,0.0,0.0,0.0
24,0,2,0,0.0,0.0,0.0
24,1,2,2,2.33795645706706,0.8554442660862495,2.695849999999947
24,2,2,0,0.0,0.0,0.0
24,3,2,1,4.627274766471481,0.21610945737462067,0.0
24,4,2,0,0.0,0.0,0.0
24,0,3,0,0.0,0.0,0.0
24,1,3,0,0.0,0.0,0.0
24,2,3,1,5.6433822342239655,0.17719838680281136,0.0
24,3,3,1,3.385833829566797,0.2953473492390656,0.0
24,4,3,0,0.0,0.0,0.0
24,0,4,0,0.0,0.0,0.0
24,1,4,0,0.0,0.0,0.0
24,2,4,0,0.0,0.0,0.0
24,3,4,0,0.0,0.0,0.0
24,4,4,0,0.0,0.0,0.0
26,0,0,0,0.0,0.0,0.0
26,1,0,0,0.0,0.0,0.0
26,2,0,0,0.0,0.0,0.0
26,3,0,0,0.0,0.0,0.0
26,4,0,0,0.0,0.0,0.0
26,0,1,1,3.885575638760551,0.25736146181531244,0.0
26,1,1,1,1.9630392072386242,0.509411580877627,0.0
26,2,1,2,3.6634796441177673,0.5459275702365566,5.778324999999884
26,3,1,0,0.0,0.0,0.0
26,4,1,0,0.0,0.0,0.0
26,0,2,0,0.0,0.0,0.0
26,1,2,2,2.6470464576923356,0.7555562308420011,6.001925000000058
26,2,2,0,0.0,0.0,0.0
26,3,2,1,2.524118177881432,0.39617639419537193,0.0
26,4,2,0,0.0,0.0,0.0
26,0,3,0,0.0,0.0,0.0
26,1,3,0,0.0,0.0,0.0
26,2,3,1,6.265501964390163,0.15960387685531016,0.0
26,3,3,1,6.173251802367545,0.1619889180168066,0.0
26,4,3,0,0.0,0.0,0.0
26,0,4,0,0.0,0.0,0.0
26,1,4,0,0.0,0.0,0.0
26,2,4,0,0.0,0.0,0.0
26,3,4,0,0.0,0.0,0.0
26,4,4,0,0.0,0.0,0.0
28,0,0,0,0.0,0.0,0.0
28,1,0,0,0.0,0.0,0.0
28,2,0,0,0.0,0.0,0.0
28,3,0,0,0.0,0.0,0.0
28,4,0,0,0.0,0.0,0.0
28,0,1,1,3.5494574269569092,0.2817324065028362,0.0
28,1,1,1,3.3439761296029955,0.2990443025906695,0.0
28,2,1,2,3.9810570387172093,0.502377875215195,8.198125000000395
28,3,1,0,0.0,0.0,0.0
28,4,1,0,0.0,0.0,0.0
28,0,2,0,0.0,0.0,0.0
28,1,2,2,3.1331696581663633,0.6383291793648577,7.9996249999999405
28,2,2,0,0.0,0.0,0.0
28,3,2,1,1.4024480962196497,0.713033781683401,0.0
28,4,2,0,0.0,0.0,0.0
28,0,3,0,0.0,0.0,0.0
28,1,3,0,0.0,0.0,0.0
28,2,3,1,5.752194211075145,0.1738464010152188,0.0
28,3,3,1,5.60979238487842,0.1782593987081548,0.0
28,4,3,0,0.0,0.0,0.0
28,0,4,0,0.0,0.0,0.0
28,1,4,0,0.0,0.0,0.0
28,2,4,0,0.0,0.0,0.0
28,3,4,0,0.0,0.0,0.0
28,4,4,0,0.0,0.0,0.0
30,0,0,0,0.0,0.0,0.0
30,1,0,0,0.0,0.0,0.0
30,2,0,0,0.0,0.0,0.0
30,3,0,0,0.0,0.0,0.0
30,4,0,0,0.0,0.0,0.0
30,0,1,1,4.508890483932712,0.22178355977548417,0.0
30,1,1,1,3.871098072962692,0.25832396852580397,0.0
30,2,1,2,3.1280218064323635,0.6393796878558835,3.599524999999821
30,3,1,0,0.0,0.0,0.0
30,4,1,0,0.0,0.0,0.0
30,0,2,1,2.3960144368768908,0.41735801380367166,0.0
30,1,2,2,3.2016095617504585,0.6246838393586391,7.5132500000000135
30,2,2,0,0.0,0.0,0.0
30,3,2,1,1.2995638585719989,0.7694830066055827,0.0
30,4,2,0,0.0,0.0,0.0
30,0,3,0,0.0,0.0,0.0
30,1,3,1,8.069423627591732,0.12392443461963802,0.0
30,2,3,2,4.250116024774941,0.4705742814075512,4.74660000000011
30,3,3,0,0.0,0.0,0.0
30,4,3,0,0.0,0.0,0.0
30,0,4,0,0.0,0.0,0.0
30,1,4,0,0.0,0.0,0.0
30,2,4,0,0.0,0.0,0.0
30,3,4,0,0.0,0.0,0.0
30,4,4,0,0.0,0.0,0.0
32,0,0,0,0.0,0.0,0.0
32,1,0,0,0.0,0.0,0.0
32,2,0,0,0.0,0.0,0.0
32,3,0,0,0.0,0.0,0.0
32,4,0,0,0.0,0.0,0.0
32,0,1,1,5.086962006321986,0.1965805981942146,0.0
32,1,1,1,4.6870631131435445,0.21335276319795152,0.0
32,2,1,2,4.442354035501648,0.4502107400511928,8.40025000000021
32,3,1,0,0.0,0.0,0.0
32,4,1,0,0.0,0.0,0.0
32,0,2,1,2.616555574042662,0.3821803702992905,0.0
32,1,2,2,3.6259815720794464,0.5515732621664735,8.489450000000039
32,2,2,0,0.0,0.0,0.0
32,3,2,1,1.8317294819395853,0.5459291617938615,0.0
32,4,2,0,0.0,0.0,0.0
32,0,3,0,0.0,0.0,0.0
32,1,3,1,6.100775000536028,0.1639133324501909,0.0
32,2,3,2,4.534579189809363,0.44105428657013174,4.950249999999989
32,3,3,0,0.0,0.0,0.0
32,4,3,0,0.0,0.0,0.0
32,0,4,0,0.0,0.0,0.0
32,1,4,0,0.0,0.0,0.0
32,2,4,0,0.0,0.0,0.0
32,3,4,0,0.0,0.0,0.0
32,4,4,0,0.0,0.0,0.0
34,0,0,0,0.0,0.0,0.0
34,1,0,0,0.0,0.0,0.0
34,2,0,0,0.0,0.0,0.0
34,3,0,0,0.0,0.0,0.0
34,4,0,0,0.0,0.0,0.0
34,0,1,1,4.016176963834998,0.2489923922877123,0.0
34,1,1,1,3.603309634474268,0.27752186912108395,0.0
34,2,1,2,3.8486427403329175,0.5196623688701505,6.9407999999997285
34,3,1,0,0.0,0.0,0.0
34,4,1,0,0.0,0.0,0.0
34,0,2,1,2.683273374101123,0.37267774609716403,0.0
34,1,2,2,3.8352908821814737,0.5214714728880472,9.57664999999986
34,2,2,0,0.0,0.0,0.0
34,3,2,1,2.4078172787276446,0.41531218158157285,0.0
34,4,2,0,0.0,0.0,0.0
34,0,3,0,0.0,0.0,0.0
34,1,3,0,0.0,0.0,0.0
34,2,3,2,3.959813523251774,0.505073013546224,2.5442000000000515
34,3,3,0,0.0,0.0,0.0
34,4,3,0,0.0,0.0,0.0
34,0,4,0,0.0,0.0,0.0
34,1,4,0,0.0,0.0,0.0
34,2,4,0,0.0,0.0,0.0
34,3,4,0,0.0,0.0,0.0
34,4,4,0,0.0,0.0,0.0
36,0,0,0,0.0,0.0,0.0
36,1,0,0,0.0,0.0,0.0
36,2,0,0,0.0,0.0,0.0
36,3,0,0,0.0,0.0,0.0
36,4,0,0,0.0,0.0,0.0
36,0,1,1,4.110883361404189,0.24325612758255122,0.0
36,1,1,1,2.841977913781725,0.35186638027229966,0.0
36,2,1,2,2.6813551014745,0.7458887261940521,3.308500000000019
36,3,1,0,0.0,0.0,0.0
36,4,1,0,0.0,0.0,0.0
36,0,2,1,2.2641328303652766,0.44166824927677767,0.0
36,1,2,2,3.403359436576756,0.587652923748319,8.093725000000024
36,2,2,0,0.0,0.0,0.0
36,3,2,1,4.197016523589664,0.2382639219407917,0.0
36,4,2,0,0.0,0.0,0.0
36,0,3,0,0.0,0.0,0.0
36,1,3,0,0.0,0.0,0.0
36,2,3,1,4.9972492981131245,0.20010968820000638,0.0
36,3,3,0,0.0,0.0,0.0
36,4,3,0,0.0,0.0,0.0
36,0,4,0,0.0,0.0,0.0
36,1,4,0,0.0,0.0,0.0
36,2,4,0,0.0,0.0,0.0
36,3,4,0,0.0,0.0,0.0
36,4,4,0,0.0,0.0,0.0
38,0,0,0,0.0,0.0,0.0
38,1,0,0,0.0,0.0,0.0
38,2,0,0,0.0,0.0,0.0
38,3,0,0,0.0,0.0,0.0
38,4,0,0,0.0,0.0,0.0
38,0,1,0,0.0,0.0,0.0
38,1,1,2,3.7589751987698246,0.532058492982235,3.696624999999953
38,2,1,2,2.466708804137099,0.8107936732170957,2.66762500000009
38,3,1,0,0.0,0.0,0.0
38,4,1,0,0.0,0.0,0.0
38,0,2,1,2.4240219639604845,0.4125358142415574,0.0
38,1,2,2,3.3565663210982355,0.5958452329621456,8.370325000000044
38,2,2,0,0.0,0.0,0.0
38,3,2,1,3.439224248802074,0.29076239873696064,0.0
38,4,2,0,0.0,0.0,0.0
38,0,3,0,0.0,0.0,0.0
38,1,3,0,0.0,0.0,0.0
38,2,3,1,2.603087489507921,0.38415772134182957,0.0
38,3,3,0,0.0,0.0,0.0
38,4,3,0,0.0,0.0,0.0
38,0,4,0,0.0,0.0,0.0
38,1,4,0,0.0,0.0,0.0
38,2,4,0,0.0,0.0,0.0
38,3,4,0,0.0,0.0,0.0
38,4,4,0,0.0,0.0,0.0
40,0,0,0,0.0,0.0,0.0
40,1,0,0,0.0,0.0,0.0
40,2,0,0,0.0,0.0,0.0
40,3,0,0,0.0,0.0,0.0
40,4,0,0,0.0,0.0,0.0
40,0,1,0,0.0,0.0,0.0
40,1,1,2,2.943424468847836,0.6794783512822252,0.7836250000000089
40,2,1,1,2.5806717733950664,0.38749450254164053,0.0
40,3,1,1,4.921495258076211,0.20318986723807636,0.0
40,4,1,0,0.0,0.0,0.0
40,0,2,1,1.7888364936349017,0.5590194594998585,0.0
40,1,2,2,3.4606116183091724,0.5779308519078088,8.168424999999853
40,2,2,0,0.0,0.0,0.0
40,3,2,1,3.3639669548607367,0.2972671969571796,0.0
40,4,2,0,0.0,0.0,0.0
40,0,3,0,0.0,0.0,0.0
40,1,3,0,0.0,0.0,0.0
40,2,3,1,15.525526694328713,0.06441001169159503,0.0
40,3,3,0,0.0,0.0,0.0
40,4,3,0,0.0,0.0,0.0
40,0,4,0,0.0,0.0,0.0
40,1,4,0,0.0,0.0,0.0
40,2,4,0,0.0,0.0,0.0
40,3,4,0,0.0,0.0,0.0
40,4,4,0,0.0,0.0,0.0
42,0,0,0,0.0,0.0,0.0
42,1,0,0,0.0,0.0,0.0
42,2,0,0,0.0,0.0,0.0
42,3,0,0,0.0,0.0,0.0
42,4,0,0,0.0,0.0,0.0
42,0,1,0,0.0,0.0,0.0
42,1,1,2,3.0814063139648327,0.649052187767065,0.5737000000000223
42,2,1,1,1.6916095202080264,0.5911494801603053,0.0
42,3,1,1,4.213756623646681,0.2373173669344268,0.0
42,4,1,0,0.0,0.0,0.0
42,0,2,1,2.292944580136486,0.4361185383534618,0.0
42,1,2,2,4.006761277812956,0.49915502067082657,11.600000000000046
42,2,2,0,0.0,0.0,0.0
42,3,2,1,4.047489636171385,0.247066112387825,0.0
42,4,2,0,0.0,0.0,0.0
42,0,3,0,0.0,0.0,0.0
42,1,3,0,0.0,0.0,0.0
42,2,3,2,11.21797376182838,0.17828515733865058,123.72680000000025
42,3,3,0,0.0,0.0,0.0
42,4,3,0,0.0,0.0,0.0
42,0,4,0,0.0,0.0,0.0
42,1,4,0,0.0,0.0,0.0
42,2,4,0,0.0,0.0,0.0
42,3,4,0,0.0,0.0,0.0
42,4,4,0,0.0,0.0,0.0
44,0,0,0,0.0,0.0,0.0
44,1,0,0,0.0,0.0,0.0
44,2,0,0,0.0,0.0,0.0
44,3,0,0,0.0,0.0,0.0
44,4,0,0,0.0,0.0,0.0
44,0,1,0,0.0,0.0,0.0
44,1,1,2,3.354757101165025,0.5961665712369276,2.1996499999999974
44,2,1,1,2.3913773490847414,0.4181673037547561,0.0
44,3,1,1,4.266126580571658,0.23440412211697195,0.0
44,4,1,0,0.0,0.0,0.0
44,0,2,1,3.6199223640751,0.2762482553332186,0.0
44,1,2,2,4.3400440778897496,0.4608237510654369,14.78945000000008
44,2,2,0,0.0,0.0,0.0
44,3,2,1,4.929960842368923,0.2028409562599939,0.0
44,4,2,0,0.0,0.0,0.0
44,0,3,0,0.0,0.0,0.0
44,1,3,0,0.0,0.0,0.0
44,2,3,2,8.445796099932855,0.23680392094437266,65.00769999999956
44,3,3,0,0.0,0.0,0.0
44,4,3,0,0.0,0.0,0.0
44,0,4,0,0.0,0.0,0.0
44,1,4,0,0.0,0.0,0.0
44,2,4,0,0.0,0.0,0.0
44,3,4,0,0.0,0.0,0.0
44,4,4,0,0.0,0.0,0.0
46,0,0,0,0.0,0.0,0.0
46,1,0,0,0.0,0.0,0.0
46,2,0,0,0.0,0.0,0.0
46,3,0,0,0.0,0.0,0.0
46,4,0,0,0.0,0.0,0.0
46,0,1,0,0.0,0.0,0.0
46,1,1,2,3.083408624254018,0.648630706277798,1.5348999999999484
46,2,1,1,2.9768981777445376,0.33591899389978924,0.0
46,3,1,1,5.808211884058654,0.17216973110903655,0.0
46,4,1,0,0.0,0.0,0.0
46,0,2,1,2.787533783173066,0.35873875992064175,0.0
46,1,2,2,2.8117555143005117,0.7112968666228001,4.8594500000000656
46,2,2,0,0.0,0.0,0.0
46,3,2,1,3.7337275187381627,0.2678281467246673,0.0
46,4,2,0,0.0,0.0,0.0
46,0,3,0,0.0,0.0,0.0
46,1,3,0,0.0,0.0,0.0
46,2,3,2,5.054228962509725,0.39570744771570576,22.5061000000001
46,3,3,0,0.0,0.0,0.0
46,4,3,0,0.0,0.0,0.0
46,0,4,0,0.0,0.0,0.0
46,1,4,0,0.0,0.0,0.0
46,2,4,0,0.0,0.0,0.0
46,3,4,0,0.0,0.0,0.0
46,4,4,0,0.0,0.0,0.0
48,0,0,0,0.0,0.0,0.0
48,1,0,0,0.0,0.0,0.0
48,2,0,0,0.0,0.0,0.0
48,3,0,0,0.0,0.0,0.0
48,4,0,0,0.0,0.0,0.0
48,0,1,0,0.0,0.0,0.0
48,1,1,2,4.190182672059442,0.4773050206822633,5.46032500000001
48,2,1,1,2.8096160094162355,0.3559192563880675,0.0
48,3,1,1,5.971380648451223,0.1674651783599799,0.0
48,4,1,0,0.0,0.0,0.0
48,0,2,1,3.0407754064997796,0.3288624043848891,0.0
48,1,2,2,3.5655092657611815,0.5609281147925678,1.5808249999999777
48,2,2,0,0.0,0.0,0.0
48,3,2,1,3.622669944107133,0.27603873801401074,0.0
48,4,2,0,0.0,0.0,0.0
48,0,3,0,0.0,0.0,0.0
48,1,3,0,0.0,0.0,0.0
48,2,3,1,10.987737955567503,0.09101046038222045,0.0
48,3,3,0,0.0,0.0,0.0
48,4,3,0,0.0,0.0,0.0
48,0,4,0,0.0,0.0,0.0
48,1,4,0,0.0,0.0,0.0
48,2,4,0,0.0,0.0,0.0
48,3,4,0,0.0,0.0,0.0
48,4,4,0,0.0,0.0,0.0
50,0,0,0,0.0,0.0,0.0
50,1,0,0,0.0,0.0,0.0
50,2,0,0,0.0,0.0,0.0
50,3,0,0,0.0,0.0,0.0
50,4,0,0,0.0,0.0,0.0
50,0,1,0,0.0,0.0,0.0
50,1,1,2,3.8313889286042837,0.5220025471815245,0.7622499999999781
50,2,1,1,3.6406366083387613,0.2746764812903121,0.0
50,3,1,1,5.026936899900505,0.19892790194775925,0.0
50,4,1,0,0.0,0.0,0.0
50,0,2,1,3.6341485740076758,0.2751668590226707,0.0
50,1,2,2,5.0210106201068365,0.39832539065681916,6.300424999999857
50,2,2,0,0.0,0.0,0.0
50,3,2,1,4.171408872937282,0.23972658475696437,0.0
50,4,2,0,0.0,0.0,0.0
50,0,3,0,0.0,0.0,0.0
50,1,3,0,0.0,0.0,0.0
50,2,3,1,4.061990891539513,0.24618409170781755,0.0
50,3,3,0,0.0,0.0,0.0
50,4,3,0,0.0,0.0,0.0
50,0,4,0,0.0,0.0,0.0
50,1,4,0,0.0,0.0,0.0
50,2,4,0,0.0,0.0,0.0
50,3,4,0,0.0,0.0,0.0
50,4,4,0,0.0,0.0,0.0
52,0,0,0,0.0,0.0,0.0
52,1,0,0,0.0,0.0,0.0
52,2,0,0,0.0,0.0,0.0
52,3,0,0,0.0,0.0,0.0
52,4,0,0,0.0,0.0,0.0
52,0,1,0,0.0,0.0,0.0
52,1,1,2,4.618757354075505,0.4330159643644405,2.992250000000067
52,2,1,1,2.2514214668783596,0.44416186533384183,0.0
52,3,1,1,4.0888954030417235,0.24456422964838054,0.0
52,4,1,0,0.0,0.0,0.0
52,0,2,1,4.107537286630736,0.24345428797735447,0.0
52,1,2,2,3.6382190587790335,0.5497179995234239,3.638125000000056
52,2,2,0,0.0,0.0,0.0
52,3,2,1,7.047198502589414,0.1419001580033515,0.0
52,4,2,0,0.0,0.0,0.0
52,0,3,0,0.0,0.0,0.0
52,1,3,0,0.0,0.0,0.0
52,2,3,0,0.0,0.0,0.0
52,3,3,0,0.0,0.0,0.0
52,4,3,0,0.0,0.0,0.0
52,0,4,0,0.0,0.0,0.0
52,1,4,0,0.0,0.0,0.0
52,2,4,0,0.0,0.0,0.0
52,3,4,0,0.0,0.0,0.0
52,4,4,0,0.0,0.0,0.0
54,0,0,0,0.0,0.0,0.0
54,1,0,0,0.0,0.0,0.0
54,2,0,0,0.0,0.0,0.0
54,3,0,0,0.0,0.0,0.0
54,4,0,0,0.0,0.0,0.0
54,0,1,0,0.0,0.0,0.0
54,1,1,2,4.317124981298214,0.4632702031935486,4.462249999999965
54,2,1,1,2.104379108271255,0.47519728935562444,0.0
54,3,1,1,7.021218843248579,0.14242521107420855,0.0
54,4,1,0,0.0,0.0,0.0
54,0,2,1,5.226313587051044,0.19133909015462447,0.0
54,1,2,2,2.808664297950779,0.7120797172741633,3.324499999999972
54,2,2,0,0.0,0.0,0.0
54,3,2,1,4.772802573418992,0.20952006487102692,0.0
54,4,2,0,0.0,0.0,0.0
54,0,3,0,0.0,0.0,0.0
54,1,3,0,0.0,0.0,0.0
54,2,3,0,0.0,0.0,0.0
54,3,3,0,0.0,0.0,0.0
54,4,3,0,0.0,0.0,0.0
54,0,4,0,0.0,0.0,0.0
54,1,4,0,0.0,0.0,0.0
54,2,4,0,0.0,0.0,0.0
54,3,4,0,0.0,0.0,0.0
54,4,4,0,0.0,0.0,0.0
56,0,0,0,0.0,0.0,0.0
56,1,0,0,0.0,0.0,0.0
56,2,0,0,0.0,0.0,0.0
56,3,0,0,0.0,0.0,0.0
56,4,0,0,0.0,0.0,0.0
56,0,1,0,0.0,0.0,0.0
56,1,1,2,3.8849239082860794,0.5148092727483085,3.985225000000037
56,2,1,1,0.800804079780096,1.2487292934142724,0.0
56,3,1,1,5.138440612279289,0.1946111922551738,0.0
56,4,1,0,0.0,0.0,0.0
56,0,2,1,6.000948239137154,0.16664005316320696,0.0
56,1,2,2,3.0133349624411587,0.6637142527418328,0.8371250000000069
56,2,2,0,0.0,0.0,0.0
56,3,2,1,2.18671085547092,0.45730574046436556,0.0
56,4,2,0,0.0,0.0,0.0
56,0,3,0,0.0,0.0,0.0
56,1,3,0,0.0,0.0,0.0
56,2,3,1,5.028637415203705,0.19886063138500856,0.0
56,3,3,0,0.0,0.0,0.0
56,4,3,0,0.0,0.0,0.0
56,0,4,0,0.0,0.0,0.0
56,1,4,0,0.0,0.0,0.0
56,2,4,0,0.0,0.0,0.0
56,3,4,0,0.0,0.0,0.0
56,4,4,0,0.0,0.0,0.0
58,0,0,0,0.0,0.0,0.0
58,1,0,0,0.0,0.0,0.0
58,2,0,0,0.0,0.0,0.0
58,3,0,0,0.0,0.0,0.0
58,4,0,0,0.0,0.0,0.0
58,0,1,0,0.0,0.0,0.0
58,1,1,2,4.1046812787125235,0.48724736263900453,1.802724999999991
