frame,cell_x,cell_y,density,avg_velocity,congestion,turbulence,flow_conflict
20,0,0,0,0.0,0.0,0.0,0.0
20,1,0,0,0.0,0.0,0.0,0.0
20,2,0,0,0.0,0.0,0.0,0.0
20,3,0,0,0.0,0.0,0.0,0.0
20,4,0,0,0.0,0.0,0.0,0.0
20,0,1,0,0.0,0.0,0.0,0.0
20,1,1,0,0.0,0.0,0.0,0.0
20,2,1,0,0.0,0.0,0.0,0.0
20,3,1,0,0.0,0.0,0.0,0.0
20,4,1,0,0.0,0.0,0.0,0.0
20,0,2,2,1.2609929692626831,1.5860390885276132,0.014599999999998023,0.500398362913246
20,1,2,0,0.0,0.0,0.0,0.0
20,2,2,1,2.4564973665384633,0.40708202776901475,0.0,0.0
20,3,2,0,0.0,0.0,0.0,0.0
20,4,2,1,0.5770557512926241,1.7329047820980634,0.0,0.0
20,0,3,0,0.0,0.0,0.0,0.0
20,1,3,0,0.0,0.0,0.0,0.0
20,2,3,0,0.0,0.0,0.0,0.0
20,3,3,0,0.0,0.0,0.0,0.0
20,4,3,0,0.0,0.0,0.0,0.0
20,0,4,0,0.0,0.0,0.0,0.0
20,1,4,0,0.0,0.0,0.0,0.0
20,2,4,0,0.0,0.0,0.0,0.0
20,3,4,0,0.0,0.0,0.0,0.0
20,4,4,0,0.0,0.0,0.0,0.0
22,0,0,0,0.0,0.0,0.0,0.0
22,1,0,0,0.0,0.0,0.0,0.0
22,2,0,0,0.0,0.0,0.0,0.0
22,3,0,0,0.0,0.0,0.0,0.0
22,4,0,0,0.0,0.0,0.0,0.0
22,0,1,0,0.0,0.0,0.0,0.0
22,1,1,0,0.0,0.0,0.0,0.0
22,2,1,0,0.0,0.0,0.0,0.0
22,3,1,0,0.0,0.0,0.0,0.0
22,4,1,0,0.0,0.0,0.0,0.0
22,0,2,2,1.210210620665777,1.6525912431567582,0.0042500000000005,0.5002685149487754
22,1,2,1,0.5457050889348075,1.832458035844163,0.0,0.0
22,2,2,1,4.101141744812753,0.2438339428100477,0.0,0.0
22,3,2,0,0.0,0.0,0.0,0.0
22,4,2,1,0.477069646978664,2.096086065152811,0.0,0.0
22,0,3,0,0.0,0.0,0.0,0.0
22,1,3,0,0.0,0.0,0.0,0.0
22,2,3,0,0.0,0.0,0.0,0.0
22,3,3,0,0.0,0.0,0.0,0.0
22,4,3,0,0.0,0.0,0.0,0.0
22,0,4,0,0.0,0.0,0.0,0.0
22,1,4,0,0.0,0.0,0.0,0.0
22,2,4,0,0.0,0.0,0.0,0.0
22,3,4,0,0.0,0.0,0.0,0.0
22,4,4,0,0.0,0.0,0.0,0.0
24,0,0,0,0.0,0.0,0.0,0.0
24,1,0,0,0.0,0.0,0.0,0.0
24,2,0,0,0.0,0.0,0.0,0.0
24,3,0,0,0.0,0.0,0.0,0.0
24,4,0,0,0.0,0.0,0.0,0.0
24,0,1,0,0.0,0.0,0.0,0.0
24,1,1,0,0.0,0.0,0.0,0.0
24,2,1,0,0.0,0.0,0.0,0.0
24,3,1,0,0.0,0.0,0.0,0.0
24,4,1,0,0.0,0.0,0.0,0.0
24,0,2,2,1.13202668680161,1.7667271947260672,0.01062500000000057,0.5000727057674277
24,1,2,1,0.4669000321968052,2.141740230542946,0.0,0.0
24,2,2,1,4.620451604162128,0.21642859213443014,0.0,0.0
24,3,2,0,0.0,0.0,0.0,0.0
24,4,2,1,0.943017610793534,1.0604143384078917,0.0,0.0
24,0,3,0,0.0,0.0,0.0,0.0
24,1,3,0,0.0,0.0,0.0,0.0
24,2,3,0,0.0,0.0,0.0,0.0
24,3,3,0,0.0,0.0,0.0,0.0
24,4,3,0,0.0,0.0,0.0,0.0
24,0,4,0,0.0,0.0,0.0,0.0
24,1,4,0,0.0,0.0,0.0,0.0
24,2,4,0,0.0,0.0,0.0,0.0
24,3,4,0,0.0,0.0,0.0,0.0
24,4,4,0,0.0,0.0,0.0,0.0
26,0,0,0,0.0,0.0,0.0,0.0
26,1,0,0,0.0,0.0,0.0,0.0
26,2,0,0,0.0,0.0,0.0,0.0
26,3,0,0,0.0,0.0,0.0,0.0
26,4,0,0,0.0,0.0,0.0,0.0
26,0,1,0,0.0,0.0,0.0,0.0
26,1,1,0,0.0,0.0,0.0,0.0
26,2,1,0,0.0,0.0,0.0,0.0
26,3,1,0,0.0,0.0,0.0,0.0
26,4,1,0,0.0,0.0,0.0,0.0
26,0,2,2,1.111443923488293,1.7994448152407518,0.0013249999999997225,0.5002414358828668
26,1,2,0,0.0,0.0,0.0,0.0
26,2,2,1,2.1300021740273087,0.4694808847544075,0.0,0.0
26,3,2,0,0.0,0.0,0.0,0.0
26,4,2,1,1.1038458363220258,0.9059153986375009,0.0,0.0
26,0,3,0,0.0,0.0,0.0,0.0
26,1,3,0,0.0,0.0,0.0,0.0
26,2,3,0,0.0,0.0,0.0,0.0
26,3,3,0,0.0,0.0,0.0,0.0
26,4,3,0,0.0,0.0,0.0,0.0
26,0,4,0,0.0,0.0,0.0,0.0
26,1,4,0,0.0,0.0,0.0,0.0
26,2,4,0,0.0,0.0,0.0,0.0
26,3,4,0,0.0,0.0,0.0,0.0
26,4,4,0,0.0,0.0,0.0,0.0
28,0,0,0,0.0,0.0,0.0,0.0
28,1,0,0,0.0,0.0,0.0,0.0
28,2,0,0,0.0,0.0,0.0,0.0
28,3,0,0,0.0,0.0,0.0,0.0
28,4,0,0,0.0,0.0,0.0,0.0
28,0,1,0,0.0,0.0,0.0,0.0
28,1,1,0,0.0,0.0,0.0,0.0
28,2,1,0,0.0,0.0,0.0,0.0
28,3,1,0,0.0,0.0,0.0,0.0
28,4,1,0,0.0,0.0,0.0,0.0
28,0,2,2,1.2373648096176935,1.6163251299886503,0.03365000000000224,0.5006385892284031
28,1,2,0,0.0,0.0,0.0,0.0
28,2,2,1,1.3776654312892231,0.7258603712372252,0.0,0.0
28,3,2,0,0.0,0.0,0.0,0.0
28,4,2,1,0.47853465921367194,2.0896691264785305,0.0,0.0
28,0,3,0,0.0,0.0,0.0,0.0
28,1,3,0,0.0,0.0,0.0,0.0
28,2,3,0,0.0,0.0,0.0,0.0
28,3,3,0,0.0,0.0,0.0,0.0
28,4,3,0,0.0,0.0,0.0,0.0
28,0,4,0,0.0,0.0,0.0,0.0
28,1,4,0,0.0,0.0,0.0,0.0
28,2,4,0,0.0,0.0,0.0,0.0
28,3,4,0,0.0,0.0,0.0,0.0
28,4,4,0,0.0,0.0,0.0,0.0
30,0,0,0,0.0,0.0,0.0,0.0
30,1,0,0,0.0,0.0,0.0,0.0
30,2,0,0,0.0,0.0,0.0,0.0
30,3,0,0,0.0,0.0,0.0,0.0
30,4,0,0,0.0,0.0,0.0,0.0
30,0,1,0,0.0,0.0,0.0,0.0
30,1,1,0,0.0,0.0,0.0,0.0
30,2,1,0,0.0,0.0,0.0,0.0
30,3,1,0,0.0,0.0,0.0,0.0
30,4,1,0,0.0,0.0,0.0,0.0
30,0,2,2,1.1353820240297772,1.7615061209444847,0.022099999999995595,0.5023126705841132
30,1,2,0,0.0,0.0,0.0,0.0
30,2,2,1,3.506487428993398,0.28518486616631217,0.0,0.0
30,3,2,0,0.0,0.0,0.0,0.0
30,4,2,1,0.2968134734583955,3.369005787677927,0.0,0.0
30,0,3,0,0.0,0.0,0.0,0.0
30,1,3,0,0.0,0.0,0.0,0.0
30,2,3,0,0.0,0.0,0.0,0.0
30,3,3,0,0.0,0.0,0.0,0.0
30,4,3,0,0.0,0.0,0.0,0.0
30,0,4,0,0.0,0.0,0.0,0.0
30,1,4,0,0.0,0.0,0.0,0.0
30,2,4,0,0.0,0.0,0.0,0.0
30,3,4,0,0.0,0.0,0.0,0.0
30,4,4,0,0.0,0.0,0.0,0.0
32,0,0,0,0.0,0.0,0.0,0.0
32,1,0,0,0.0,0.0,0.0,0.0
32,2,0,0,0.0,0.0,0.0,0.0
32,3,0,0,0.0,0.0,0.0,0.0
32,4,0,0,0.0,0.0,0.0,0.0
32,0,1,0,0.0,0.0,0.0,0.0
32,1,1,0,0.0,0.0,0.0,0.0
32,2,1,0,0.0,0.0,0.0,0.0
32,3,1,0,0.0,0.0,0.0,0.0
32,4,1,0,0.0,0.0,0.0,0.0
32,0,2,1,1.2133303575043664,0.8241710529243658,0.0,0.0
32,1,2,0,0.0,0.0,0.0,0.0
32,2,2,1,1.4567283750365354,0.6864650627295513,0.0,0.0
32,3,2,0,0.0,0.0,0.0,0.0
32,4,2,1,0.08944182468171417,11.17920180564434,0.0,0.0
32,0,3,0,0.0,0.0,0.0,0.0
32,1,3,0,0.0,0.0,0.0,0.0
32,2,3,0,0.0,0.0,0.0,0.0
32,3,3,0,0.0,0.0,0.0,0.0
32,4,3,0,0.0,0.0,0.0,0.0
32,0,4,0,0.0,0.0,0.0,0.0
32,1,4,0,0.0,0.0,0.0,0.0
32,2,4,0,0.0,0.0,0.0,0.0
32,3,4,0,0.0,0.0,0.0,0.0
32,4,4,0,0.0,0.0,0.0,0.0
34,0,0,0,0.0,0.0,0.0,0.0
34,1,0,0,0.0,0.0,0.0,0.0
34,2,0,0,0.0,0.0,0.0,0.0
34,3,0,0,0.0,0.0,0.0,0.0
34,4,0,0,0.0,0.0,0.0,0.0
34,0,1,0,0.0,0.0,0.0,0.0
34,1,1,0,0.0,0.0,0.0,0.0
34,2,1,0,0.0,0.0,0.0,0.0
34,3,1,0,0.0,0.0,0.0,0.0
34,4,1,0,0.0,0.0,0.0,0.0
34,0,2,0,0.0,0.0,0.0,0.0
34,1,2,0,0.0,0.0,0.0,0.0
34,2,2,1,1.6936477292697276,0.5904380694623468,0.0,0.0
34,3,2,0,0.0,0.0,0.0,0.0
34,4,2,1,0.4130333982272551,2.4210531006957368,0.0,0.0
34,0,3,0,0.0,0.0,0.0,0.0
34,1,3,0,0.0,0.0,0.0,0.0
34,2,3,0,0.0,0.0,0.0,0.0
34,3,3,0,0.0,0.0,0.0,0.0
34,4,3,0,0.0,0.0,0.0,0.0
34,0,4,0,0.0,0.0,0.0,0.0
34,1,4,0,0.0,0.0,0.0,0.0
34,2,4,0,0.0,0.0,0.0,0.0
34,3,4,0,0.0,0.0,0.0,0.0
34,4,4,0,0.0,0.0,0.0,0.0
36,0,0,0,0.0,0.0,0.0,0.0
36,1,0,0,0.0,0.0,0.0,0.0
36,2,0,0,0.0,0.0,0.0,0.0
36,3,0,0,0.0,0.0,0.0,0.0
36,4,0,0,0.0,0.0,0.0,0.0
36,0,1,0,0.0,0.0,0.0,0.0
36,1,1,0,0.0,0.0,0.0,0.0
36,2,1,0,0.0,0.0,0.0,0.0
36,3,1,0,0.0,0.0,0.0,0.0
36,4,1,0,0.0,0.0,0.0,0.0
36,0,2,1,1.2379294610193796,0.807793944282664,0.0,0.0
36,1,2,0,0.0,0.0,0.0,0.0
36,2,2,1,1.388078335173515,0.7204152463935208,0.0,0.0
36,3,2,0,0.0,0.0,0.0,0.0
36,4,2,1,0.8747483616615577,1.1431728392976461,0.0,0.0
36,0,3,0,0.0,0.0,0.0,0.0
36,1,3,0,0.0,0.0,0.0,0.0
36,2,3,0,0.0,0.0,0.0,0.0
36,3,3,0,0.0,0.0,0.0,0.0
36,4,3,0,0.0,0.0,0.0,0.0
36,0,4,0,0.0,0.0,0.0,0.0
36,1,4,0,0.0,0.0,0.0,0.0
36,2,4,0,0.0,0.0,0.0,0.0
36,3,4,0,0.0,0.0,0.0,0.0
36,4,4,0,0.0,0.0,0.0,0.0
38,0,0,0,0.0,0.0,0.0,0.0
38,1,0,0,0.0,0.0,0.0,0.0
38,2,0,0,0.0,0.0,0.0,0.0
38,3,0,0,0.0,0.0,0.0,0.0
38,4,0,0,0.0,0.0,0.0,0.0
38,0,1,0,0.0,0.0,0.0,0.0
38,1,1,0,0.0,0.0,0.0,0.0
38,2,1,0,0.0,0.0,0.0,0.0
38,3,1,0,0.0,0.0,0.0,0.0
38,4,1,0,0.0,0.0,0.0,0.0
38,0,2,2,1.624263998931741,1.2313193471762571,0.22024999999999728,0.5002270463700266
38,1,2,0,0.0,0.0,0.0,0.0
38,2,2,1,2.934796030149924,0.3407380214320042,0.0,0.0
38,3,2,0,0.0,0.0,0.0,0.0
38,4,2,1,1.0523202232839381,0.9502720513712561,0.0,0.0
38,0,3,0,0.0,0.0,0.0,0.0
38,1,3,0,0.0,0.0,0.0,0.0
38,2,3,0,0.0,0.0,0.0,0.0
38,3,3,0,0.0,0.0,0.0,0.0
38,4,3,0,0.0,0.0,0.0,0.0
38,0,4,0,0.0,0.0,0.0,0.0
38,1,4,0,0.0,0.0,0.0,0.0
38,2,4,0,0.0,0.0,0.0,0.0
38,3,4,0,0.0,0.0,0.0,0.0
38,4,4,0,0.0,0.0,0.0,0.0
40,0,0,0,0.0,0.0,0.0,0.0
40,1,0,0,0.0,0.0,0.0,0.0
40,2,0,0,0.0,0.0,0.0,0.0
40,3,0,0,0.0,0.0,0.0,0.0
40,4,0,0,0.0,0.0,0.0,0.0
40,0,1,0,0.0,0.0,0.0,0.0
40,1,1,0,0.0,0.0,0.0,0.0
40,2,1,0,0.0,0.0,0.0,0.0
40,3,1,0,0.0,0.0,0.0,0.0
40,4,1,0,0.0,0.0,0.0,0.0
40,0,2,1,1.940908204199811,0.5152200632856001,0.0,0.0
40,1,2,0,0.0,0.0,0.0,0.0
40,2,2,1,2.2947537300503345,0.43577471044396604,0.0,0.0
40,3,2,0,0.0,0.0,0.0,0.0
40,4,2,1,1.0855765428349082,0.9211610134633698,0.0,0.0
40,0,3,0,0.0,0.0,0.0,0.0
40,1,3,0,0.0,0.0,0.0,0.0
40,2,3,0,0.0,0.0,0.0,0.0
40,3,3,0,0.0,0.0,0.0,0.0
40,4,3,0,0.0,0.0,0.0,0.0
40,0,4,0,0.0,0.0,0.0,0.0
40,1,4,0,0.0,0.0,0.0,0.0
40,2,4,0,0.0,0.0,0.0,0.0
40,3,4,0,0.0,0.0,0.0,0.0
40,4,4,0,0.0,0.0,0.0,0.0
42,0,0,0,0.0,0.0,0.0,0.0
42,1,0,0,0.0,0.0,0.0,0.0
42,2,0,0,0.0,0.0,0.0,0.0
42,3,0,0,0.0,0.0,0.0,0.0
42,4,0,0,0.0,0.0,0.0,0.0
42,0,1,0,0.0,0.0,0.0,0.0
42,1,1,0,0.0,0.0,0.0,0.0
42,2,1,0,0.0,0.0,0.0,0.0
42,3,1,0,0.0,0.0,0.0,0.0
42,4,1,0,0.0,0.0,0.0,0.0
42,0,2,2,1.70674881098005,1.1718117329369848,0.004225000000000205,0.5003328353488758
42,1,2,0,0.0,0.0,0.0,0.0
42,2,2,1,2.407048840746312,0.41544476731194013,0.0,0.0
42,3,2,0,0.0,0.0,0.0,0.0
42,4,2,1,0.5903329823960258,1.6939305282181873,0.0,0.0
42,0,3,0,0.0,0.0,0.0,0.0
42,1,3,0,0.0,0.0,0.0,0.0
42,2,3,0,0.0,0.0,0.0,0.0
42,3,3,0,0.0,0.0,0.0,0.0
42,4,3,0,0.0,0.0,0.0,0.0
42,0,4,0,0.0,0.0,0.0,0.0
42,1,4,0,0.0,0.0,0.0,0.0
42,2,4,0,0.0,0.0,0.0,0.0
42,3,4,0,0.0,0.0,0.0,0.0
42,4,4,0,0.0,0.0,0.0,0.0
44,0,0,0,0.0,0.0,0.0,0.0
44,1,0,0,0.0,0.0,0.0,0.0
44,2,0,0,0.0,0.0,0.0,0.0
44,3,0,0,0.0,0.0,0.0,0.0
44,4,0,0,0.0,0.0,0.0,0.0
44,0,1,0,0.0,0.0,0.0,0.0
44,1,1,0,0.0,0.0,0.0,0.0
44,2,1,0,0.0,0.0,0.0,0.0
44,3,1,0,0.0,0.0,0.0,0.0
44,4,1,0,0.0,0.0,0.0,0.0
44,0,2,2,1.3610538813164366,1.469438743805013,0.022850000000004905,0.5017436098628163
44,1,2,0,0.0,0.0,0.0,0.0
44,2,2,1,1.1779525662845136,0.8489234111693068,0.0,0.0
44,3,2,0,0.0,0.0,0.0,0.0
44,4,2,1,0.3505674571846135,2.852436685549355,0.0,0.0
44,0,3,0,0.0,0.0,0.0,0.0
44,1,3,0,0.0,0.0,0.0,0.0
44,2,3,0,0.0,0.0,0.0,0.0
44,3,3,0,0.0,0.0,0.0,0.0
44,4,3,0,0.0,0.0,0.0,0.0
44,0,4,0,0.0,0.0,0.0,0.0
44,1,4,0,0.0,0.0,0.0,0.0
44,2,4,0,0.0,0.0,0.0,0.0
44,3,4,0,0.0,0.0,0.0,0.0
44,4,4,0,0.0,0.0,0.0,0.0
46,0,0,0,0.0,0.0,0.0,0.0
46,1,0,0,0.0,0.0,0.0,0.0
46,2,0,0,0.0,0.0,0.0,0.0
46,3,0,0,0.0,0.0,0.0,0.0
46,4,0,0,0.0,0.0,0.0,0.0
46,0,1,0,0.0,0.0,0.0,0.0
46,1,1,0,0.0,0.0,0.0,0.0
46,2,1,0,0.0,0.0,0.0,0.0
46,3,1,0,0.0,0.0,0.0,0.0
46,4,1,0,0.0,0.0,0.0,0.0
46,0,2,2,1.1428800890088584,1.7499495526594755,0.009224999999998562,0.5010299803857519
46,1,2,0,0.0,0.0,0.0,0.0
46,2,2,1,2.631019109409257,0.38007941319377087,0.0,0.0
46,3,2,0,0.0,0.0,0.0,0.0
46,4,2,1,0.4201148296036628,2.380244940398737,0.0,0.0
46,0,3,0,0.0,0.0,0.0,0.0
46,1,3,0,0.0,0.0,0.0,0.0
46,2,3,0,0.0,0.0,0.0,0.0
46,3,3,0,0.0,0.0,0.0,0.0
46,4,3,0,0.0,0.0,0.0,0.0
46,0,4,0,0.0,0.0,0.0,0.0
46,1,4,0,0.0,0.0,0.0,0.0
46,2,4,0,0.0,0.0,0.0,0.0
46,3,4,0,0.0,0.0,0.0,0.0
46,4,4,0,0.0,0.0,0.0,0.0
48,0,0,0,0.0,0.0,0.0,0.0
48,1,0,0,0.0,0.0,0.0,0.0
48,2,0,0,0.0,0.0,0.0,0.0
48,3,0,0,0.0,0.0,0.0,0.0
48,4,0,0,0.0,0.0,0.0,0.0
48,0,1,0,0.0,0.0,0.0,0.0
48,1,1,0,0.0,0.0,0.0,0.0
48,2,1,0,0.0,0.0,0.0,0.0
48,3,1,0,0.0,0.0,0.0,0.0
48,4,1,0,0.0,0.0,0.0,0.0
48,0,2,2,1.0518346736763071,1.9014214266159573,0.012199999999998117,0.5000608834331723
48,1,2,0,0.0,0.0,0.0,0.0
48,2,2,1,2.0935167406340507,0.47766287413034786,0.0,0.0
48,3,2,0,0.0,0.0,0.0,0.0
48,4,2,1,0.7808891113230535,1.2805751543316917,0.0,0.0
48,0,3,0,0.0,0.0,0.0,0.0
48,1,3,0,0.0,0.0,0.0,0.0
48,2,3,0,0.0,0.0,0.0,0.0
48,3,3,0,0.0,0.0,0.0,0.0
48,4,3,0,0.0,0.0,0.0,0.0
48,0,4,0,0.0,0.0,0.0,0.0
48,1,4,0,0.0,0.0,0.0,0.0
48,2,4,0,0.0,0.0,0.0,0.0
48,3,4,0,0.0,0.0,0.0,0.0
48,4,4,0,0.0,0.0,0.0,0.0
50,0,0,0,0.0,0.0,0.0,0.0
50,1,0,0,0.0,0.0,0.0,0.0
50,2,0,0,0.0,0.0,0.0,0.0
50,3,0,0,0.0,0.0,0.0,0.0
50,4,0,0,0.0,0.0,0.0,0.0
50,0,1,0,0.0,0.0,0.0,0.0
50,1,1,0,0.0,0.0,0.0,0.0
50,2,1,0,0.0,0.0,0.0,0.0
50,3,1,0,0.0,0.0,0.0,0.0
50,4,1,0,0.0,0.0,0.0,0.0
50,0,2,2,0.7636878760978485,2.6188366664303135,0.00812499999999871,0.5024185352463261
50,1,2,0,0.0,0.0,0.0,0.0
50,2,2,1,0.7337501156125982,1.3628432218138824,0.0,0.0
50,3,2,0,0.0,0.0,0.0,0.0
50,4,2,1,1.2000296656467013,0.8333057886558275,0.0,0.0
50,0,3,0,0.0,0.0,0.0,0.0
50,1,3,0,0.0,0.0,0.0,0.0
50,2,3,0,0.0,0.0,0.0,0.0
50,3,3,0,0.0,0.0,0.0,0.0
50,4,3,0,0.0,0.0,0.0,0.0
