frame,cell_x,cell_y,density,avg_velocity,congestion,turbulence,flow_conflict
10,4,4,0,0.0,0.0,0.0,0.0
12,0,0,0,0.0,0.0,0.0,0.0
12,1,0,3,1.8069477767325344,1.660249087515928,2.183777777777806,0.7486933928959296
12,2,0,2,1.6650404164201806,1.201164829771313,2.342925000000091,0.8013163967552793
12,3,0,1,1.6138301988689177,0.6196400366658755,0.0,0.0
12,4,0,0,0.0,0.0,0.0,0.0
12,0,1,1,1.4980504386278988,0.6675298100228308,0.0,0.0
12,1,1,3,2.4730674213342403,1.213063519208987,7.403044444444432,0.8782704407245925
12,2,1,2,5.891298314479454,0.33948316625773417,2.8092499999999765,0.5002410989846242
12,3,1,1,1.6114738790247773,0.6205460774483023,0.0,0.0
12,4,1,0,0.0,0.0,0.0,0.0
12,0,2,0,0.0,0.0,0.0,0.0
12,1,2,1,4.512448642822295,0.22160867924864902,0.0,0.0
12,2,2,0,0.0,0.0,0.0,0.0
12,3,2,0,0.0,0.0,0.0,0.0
12,4,2,1,0.6200744391727124,1.612683590857647,0.0,0.0
12,0,3,0,0.0,0.0,0.0,0.0
12,1,3,0,0.0,0.0,0.0,0.0
12,2,3,0,0.0,0.0,0.0,0.0
12,3,3,0,0.0,0.0,0.0,0.0
12,4,3,0,0.0,0.0,0.0,0.0
12,0,4,0,0.0,0.0,0.0,0.0
12,1,4,0,0.0,0.0,0.0,0.0
12,2,4,0,0.0,0.0,0.0,0.0
12,3,4,0,0.0,0.0,0.0,0.0
12,4,4,0,0.0,0.0,0.0,0.0
14,0,0,0,0.0,0.0,0.0,0.0
14,1,0,3,1.3824373321749377,2.170064587762808,1.1265777777777604,0.725336981273442
14,2,0,2,2.2189314615352282,0.9013306726065011,4.853299999999942,0.940179819608734
14,3,0,0,0.0,0.0,0.0,0.0
14,4,0,0,0.0,0.0,0.0,0.0
14,0,1,2,2.088834911996612,0.9574669658401351,0.48582500000000184,0.5000402043640764
14,1,1,2,2.066157304066456,0.9679758246410002,0.276250000000003,0.5114976602236406
14,2,1,3,3.7375365836402987,0.8026655809806811,8.359111111111169,0.7070785171065573
14,3,1,1,2.5130805175907973,0.3979164272040075,0.0,0.0
14,4,1,0,0.0,0.0,0.0,0.0
14,0,2,0,0.0,0.0,0.0,0.0
14,1,2,1,3.964452756776788,0.252240987329397,0.0,0.0
14,2,2,0,0.0,0.0,0.0,0.0
14,3,2,0,0.0,0.0,0.0,0.0
14,4,2,1,0.5199948000519813,1.9230591715692567,0.0,0.0
14,0,3,0,0.0,0.0,0.0,0.0
14,1,3,0,0.0,0.0,0.0,0.0
14,2,3,0,0.0,0.0,0.0,0.0
14,3,3,0,0.0,0.0,0.0,0.0
14,4,3,0,0.0,0.0,0.0,0.0
14,0,4,0,0.0,0.0,0.0,0.0
14,1,4,0,0.0,0.0,0.0,0.0
14,2,4,0,0.0,0.0,0.0,0.0
14,3,4,0,0.0,0.0,0.0,0.0
14,4,4,0,0.0,0.0,0.0,0.0
16,0,0,0,0.0,0.0,0.0,0.0
16,1,0,3,1.5712775262677492,1.909262276857658,1.742288888888888,0.8191985127845082
16,2,0,2,2.048200996330009,0.9764618994740318,4.099999999999924,0.9236534210848749
16,3,0,1,1.4340358679673704,0.6973277649880258,0.0,0.0
16,4,0,0,0.0,0.0,0.0,0.0
16,0,1,2,2.1282997172065334,0.9397128546803124,0.33125000000000776,0.5001086075467914
16,1,1,2,2.308738477047899,0.8662701978507928,1.2726249999999981,0.5583043883236468
16,2,1,2,1.93076688111638,1.035852469314629,0.03280000000000286,0.50009950868637
16,3,1,1,2.488990979866916,0.4017676200567301,0.0,0.0
16,4,1,0,0.0,0.0,0.0,0.0
16,0,2,0,0.0,0.0,0.0,0.0
16,1,2,2,5.0930361651443254,0.3926922975266855,6.3966250000000535,0.5509749731131521
16,2,2,0,0.0,0.0,0.0,0.0
16,3,2,0,0.0,0.0,0.0,0.0
16,4,2,1,1.1346251594188126,0.8813405716355767,0.0,0.0
16,0,3,0,0.0,0.0,0.0,0.0
16,1,3,0,0.0,0.0,0.0,0.0
16,2,3,0,0.0,0.0,0.0,0.0
16,3,3,0,0.0,0.0,0.0,0.0
16,4,3,0,0.0,0.0,0.0,0.0
16,0,4,0,0.0,0.0,0.0,0.0
16,1,4,0,0.0,0.0,0.0,0.0
16,2,4,0,0.0,0.0,0.0,0.0
16,3,4,0,0.0,0.0,0.0,0.0
16,4,4,0,0.0,0.0,0.0,0.0
18,0,0,0,0.0,0.0,0.0,0.0
18,1,0,3,1.2151372157251343,2.4688366653663123,0.8527111111111118,0.7506730816353976
18,2,0,2,2.449717990031884,0.8164171729017021,6.000800000000128,0.9959541087414172
18,3,0,1,2.6818382043214375,0.37287718163490186,0.0,0.0
18,4,0,0,0.0,0.0,0.0,0.0
18,0,1,2,2.2291077964891084,0.8972159314101874,0.38690000000000063,0.5016037704249485
18,1,1,2,1.7214280348813886,1.1618193391072626,1.1539999999999915,0.5687898788128438
18,2,1,3,1.9323643611390324,1.5524942062632516,0.720488888888893,0.6949130514768107
18,3,1,1,2.270175527474866,0.44049263282561,0.0,0.0
18,4,1,0,0.0,0.0,0.0,0.0
18,0,2,0,0.0,0.0,0.0,0.0
18,1,2,2,4.9826420656210555,0.4013926667285192,3.0397000000000314,0.5293398906257729
18,2,2,0,0.0,0.0,0.0,0.0
18,3,2,0,0.0,0.0,0.0,0.0
18,4,2,1,1.5008180937993858,0.6662988280479702,0.0,0.0
18,0,3,0,0.0,0.0,0.0,0.0
18,1,3,0,0.0,0.0,0.0,0.0
18,2,3,0,0.0,0.0,0.0,0.0
18,3,3,0,0.0,0.0,0.0,0.0
18,4,3,0,0.0,0.0,0.0,0.0
18,0,4,0,0.0,0.0,0.0,0.0
18,1,4,0,0.0,0.0,0.0,0.0
18,2,4,0,0.0,0.0,0.0,0.0
18,3,4,0,0.0,0.0,0.0,0.0
18,4,4,0,0.0,0.0,0.0,0.0
20,0,0,1,0.5188396824460875,1.9273404876833626,0.0,0.0
20,1,0,4,1.4437645868370086,2.7705155891149995,1.3809687500000183,0.8442103991102629
20,2,0,2,2.48606503429265,0.8044809478443797,6.089524999999939,0.938286682148984
20,3,0,1,2.715852072962094,0.36820721124078865,0.0,0.0
20,4,0,0,0.0,0.0,0.0,0.0
20,0,1,2,2.0307565221715183,0.984849798420638,0.1299999999999987,0.5016432933995139
20,1,1,3,1.1534337493318523,2.600907067845996,0.6226444444444105,0.6806423041271277
20,2,1,3,2.0034247362760924,1.4974283642382504,1.6232444444444707,0.7210892911152917
20,3,1,1,1.8504138777655903,0.5404167185777522,0.0,0.0
20,4,1,0,0.0,0.0,0.0,0.0
20,0,2,0,0.0,0.0,0.0,0.0
20,1,2,2,5.516436030575481,0.36255226443162686,3.042124999999987,0.5221508459564662
20,2,2,0,0.0,0.0,0.0,0.0
20,3,2,0,0.0,0.0,0.0,0.0
20,4,2,1,2.281752806848728,0.43825764755148633,0.0,0.0
20,0,3,0,0.0,0.0,0.0,0.0
20,1,3,0,0.0,0.0,0.0,0.0
20,2,3,0,0.0,0.0,0.0,0.0
20,3,3,0,0.0,0.0,0.0,0.0
20,4,3,0,0.0,0.0,0.0,0.0
20,0,4,0,0.0,0.0,0.0,0.0
20,1,4,0,0.0,0.0,0.0,0.0
20,2,4,0,0.0,0.0,0.0,0.0
20,3,4,0,0.0,0.0,0.0,0.0
20,4,4,0,0.0,0.0,0.0,0.0
22,0,0,0,0.0,0.0,0.0,0.0
22,1,0,4,1.816226009633975,2.202356950739082,1.4531687500000072,0.7889756807345021
22,2,0,2,2.379014421842253,0.8406807351944935,5.612850000000017,0.9539911282723328
22,3,0,1,2.9821841208530975,0.3353235770292298,0.0,0.0
22,4,0,0,0.0,0.0,0.0,0.0
22,0,1,1,1.5814392118416345,0.6323314036974205,0.0,0.0
22,1,1,2,1.7281330181330046,1.1573116223683242,1.3132249999999925,0.599242070791183
22,2,1,3,2.25176061227956,1.3322849066597315,2.025844444444423,0.7087728499461069
22,3,1,1,1.9616123575146271,0.5097821179337487,0.0,0.0
22,4,1,1,2.661777281841116,0.3756874213135153,0.0,0.0
22,0,2,0,0.0,0.0,0.0,0.0
22,1,2,1,6.22962469428479,0.16052305617814525,0.0,0.0
22,2,2,0,0.0,0.0,0.0,0.0
22,3,2,0,0.0,0.0,0.0,0.0
22,4,2,0,0.0,0.0,0.0,0.0
22,0,3,0,0.0,0.0,0.0,0.0
22,1,3,0,0.0,0.0,0.0,0.0
22,2,3,0,0.0,0.0,0.0,0.0
22,3,3,0,0.0,0.0,0.0,0.0
22,4,3,0,0.0,0.0,0.0,0.0
22,0,4,0,0.0,0.0,0.0,0.0
22,1,4,0,0.0,0.0,0.0,0.0
22,2,4,0,0.0,0.0,0.0,0.0
22,3,4,0,0.0,0.0,0.0,0.0
22,4,4,0,0.0,0.0,0.0,0.0
24,0,0,0,0.0,0.0,0.0,0.0
24,1,0,5,1.291667500324028,3.8709352750556607,1.0517759999999856,0.8702807569433533
24,2,0,2,3.0651119675153513,0.6525025826692435,9.33002500000001,0.9563749186042864
24,3,0,1,1.8843643445643172,0.5306801182496508,0.0,0.0
24,4,0,0,0.0,0.0,0.0,0.0
24,0,1,1,0.999289761930727,1.0007007287462173,0.0,0.0
24,1,1,2,1.8003800175872273,1.110870411667955,2.0241250000000135,0.6561180698808895
24,2,1,3,2.8001614941360504,1.0713629526914399,2.8291111111111253,0.6854868069203646
24,3,1,1,1.6146974499212923,0.6193072311945698,0.0,0.0
24,4,1,2,1.7257786071820231,1.1588904873266759,0.03662499999999079,0.5001866364674421
24,0,2,0,0.0,0.0,0.0,0.0
24,1,2,1,5.377166699914935,0.1859711993499897,0.0,0.0
24,2,2,0,0.0,0.0,0.0,0.0
24,3,2,0,0.0,0.0,0.0,0.0
24,4,2,0,0.0,0.0,0.0,0.0
24,0,3,0,0.0,0.0,0.0,0.0
24,1,3,0,0.0,0.0,0.0,0.0
24,2,3,0,0.0,0.0,0.0,0.0
24,3,3,0,0.0,0.0,0.0,0.0
24,4,3,0,0.0,0.0,0.0,0.0
24,0,4,0,0.0,0.0,0.0,0.0
24,1,4,0,0.0,0.0,0.0,0.0
24,2,4,0,0.0,0.0,0.0,0.0
24,3,4,0,0.0,0.0,0.0,0.0
24,4,4,0,0.0,0.0,0.0,0.0
26,0,0,0,0.0,0.0,0.0,0.0
26,1,0,7,1.717927317757838,4.074653904797897,3.411718367346941,0.9059364649582681
26,2,0,1,1.892492633823015,0.528400849820703,0.0,0.0
26,3,0,1,4.003083749412058,0.24980679009750198,0.0,0.0
26,4,0,0,0.0,0.0,0.0,0.0
26,0,1,1,0.7017764246166642,1.4249349444829011,0.0,0.0
26,1,1,2,1.396014138653853,1.4326399842402038,0.7518250000000274,0.5843851874004709
26,2,1,3,2.065364984685414,1.4525207394515542,1.357088888888885,0.6941976492885956
26,3,1,1,1.080729679591719,0.9252922039262769,0.0,0.0
26,4,1,2,1.6584220185266378,1.2059583857870841,0.05045000000001339,0.5044873946774044
26,0,2,0,0.0,0.0,0.0,0.0
26,1,2,1,5.5128841960554125,0.18139292437636848,0.0,0.0
26,2,2,0,0.0,0.0,0.0,0.0
26,3,2,0,0.0,0.0,0.0,0.0
26,4,2,0,0.0,0.0,0.0,0.0
26,0,3,0,0.0,0.0,0.0,0.0
26,1,3,0,0.0,0.0,0.0,0.0
26,2,3,0,0.0,0.0,0.0,0.0
26,3,3,0,0.0,0.0,0.0,0.0
26,4,3,0,0.0,0.0,0.0,0.0
26,0,4,0,0.0,0.0,0.0,0.0
26,1,4,0,0.0,0.0,0.0,0.0
26,2,4,0,0.0,0.0,0.0,0.0
26,3,4,0,0.0,0.0,0.0,0.0
26,4,4,0,0.0,0.0,0.0,0.0
28,0,0,0,0.0,0.0,0.0,0.0
28,1,0,5,1.7724177872843143,2.8209893998902604,3.512544000000064,0.9143384015682823
28,2,0,1,2.3169792039659316,0.4315945876175536,0.0,0.0
28,3,0,1,5.251242565933636,0.19043075674692997,0.0,0.0
28,4,0,0,0.0,0.0,0.0,0.0
28,0,1,1,0.8487553194037364,1.1781819746152058,0.0,0.0
28,1,1,3,1.8186719040921469,1.6495462968261874,0.7659555555555746,0.6748424463837714
28,2,1,3,1.6793820521927065,1.7863607226692748,0.9294888888889086,0.7121124689365088
28,3,1,1,1.6555498128483377,0.6040252923749895,0.0,0.0
28,4,1,2,1.3475375024661,1.4841777349888365,0.02442499999999082,0.501906813050529
28,0,2,0,0.0,0.0,0.0,0.0
28,1,2,1,3.0403807525987836,0.32890509193439915,0.0,0.0
28,2,2,0,0.0,0.0,0.0,0.0
28,3,2,0,0.0,0.0,0.0,0.0
28,4,2,0,0.0,0.0,0.0,0.0
28,0,3,0,0.0,0.0,0.0,0.0
28,1,3,0,0.0,0.0,0.0,0.0
28,2,3,0,0.0,0.0,0.0,0.0
28,3,3,0,0.0,0.0,0.0,0.0
28,4,3,0,0.0,0.0,0.0,0.0
28,0,4,0,0.0,0.0,0.0,0.0
28,1,4,0,0.0,0.0,0.0,0.0
28,2,4,0,0.0,0.0,0.0,0.0
28,3,4,0,0.0,0.0,0.0,0.0
28,4,4,0,0.0,0.0,0.0,0.0
30,0,0,0,0.0,0.0,0.0,0.0
30,1,0,4,1.3995190740762418,2.8581042538471,1.4625937499999926,0.8826009906659231
30,2,0,1,2.7029528076146296,0.3699643950641341,0.0,0.0
30,3,0,1,5.645207049308352,0.1771411074659245,0.0,0.0
30,4,0,0,0.0,0.0,0.0,0.0
30,0,1,2,2.1299045050213703,0.9390048263838332,0.9242500000000077,0.5006952859573341
30,1,1,4,2.308809417378591,1.7324871620066145,1.7259937499999922,0.7701954582188731
30,2,1,3,1.146448595724055,2.616753898648495,0.7633111111110724,0.8066555798027619
30,3,1,1,1.8741477399217563,0.5335730172006485,0.0,0.0
30,4,1,2,1.1216246923587734,1.7831117507555365,0.03505000000000703,0.5065732102585782
30,0,2,0,0.0,0.0,0.0,0.0
30,1,2,1,5.060433562223939,0.197611135803385,0.0,0.0
30,2,2,0,0.0,0.0,0.0,0.0
30,3,2,0,0.0,0.0,0.0,0.0
30,4,2,0,0.0,0.0,0.0,0.0
30,0,3,0,0.0,0.0,0.0,0.0
30,1,3,0,0.0,0.0,0.0,0.0
30,2,3,0,0.0,0.0,0.0,0.0
30,3,3,0,0.0,0.0,0.0,0.0
30,4,3,0,0.0,0.0,0.0,0.0
30,0,4,0,0.0,0.0,0.0,0.0
30,1,4,0,0.0,0.0,0.0,0.0
30,2,4,0,0.0,0.0,0.0,0.0
30,3,4,0,0.0,0.0,0.0,0.0
30,4,4,0,0.0,0.0,0.0,0.0
32,0,0,0,0.0,0.0,0.0,0.0
32,1,0,4,1.133060071998448,3.530231800178973,1.0606499999999868,0.8750876232657077
32,2,0,1,2.450852885385417,0.4080195615850384,0.0,0.0
32,3,0,1,5.0976445813527445,0.19616864658857172,0.0,0.0
32,4,0,0,0.0,0.0,0.0,0.0
32,0,1,2,1.9322283500837873,1.0350689913142828,0.7524500000000012,0.5371708435687963
32,1,1,5,2.529950807509624,1.976315200282398,1.7582400000000196,0.8160039917142796
32,2,1,3,1.7238929711274829,1.7402371538567,1.3750222222222,0.7623280406719821
32,3,1,1,1.7087836612269132,0.5852081633320201,0.0,0.0
32,4,1,2,0.8478588495566377,2.3588553831713805,0.08125000000001166,0.5001677133843159
32,0,2,0,0.0,0.0,0.0,0.0
32,1,2,1,4.4915583616438015,0.22263938105442196,0.0,0.0
32,2,2,0,0.0,0.0,0.0,0.0
32,3,2,0,0.0,0.0,0.0,0.0
32,4,2,0,0.0,0.0,0.0,0.0
32,0,3,0,0.0,0.0,0.0,0.0
32,1,3,0,0.0,0.0,0.0,0.0
32,2,3,0,0.0,0.0,0.0,0.0
32,3,3,0,0.0,0.0,0.0,0.0
32,4,3,0,0.0,0.0,0.0,0.0
32,0,4,0,0.0,0.0,0.0,0.0
32,1,4,0,0.0,0.0,0.0,0.0
32,2,4,0,0.0,0.0,0.0,0.0
32,3,4,0,0.0,0.0,0.0,0.0
32,4,4,0,0.0,0.0,0.0,0.0
34,0,0,0,0.0,0.0,0.0,0.0
34,1,0,3,1.251265627701223,2.3975532916847744,1.6031555555555697,0.8891286007757278
34,2,0,1,2.182453833974244,0.4581977416684199,0.0,0.0
34,3,0,1,4.23982788275575,0.23585807468422215,0.0,0.0
34,4,0,0,0.0,0.0,0.0,0.0
34,0,1,3,2.102133567257657,1.4271147064963017,0.6601333333333399,0.6717024502474487
34,1,1,2,1.849449379178534,1.0813970950193732,0.714824999999989,0.5550775142697031
34,2,1,3,1.8909210563943755,1.5865200319467996,1.9194444444444425,0.7780317613481094
34,3,1,1,1.8577488998880083,0.5382829817476763,0.0,0.0
34,4,1,2,0.81799920099544,2.444960273755098,0.05642499999998775,0.5179601410174244
34,0,2,0,0.0,0.0,0.0,0.0
34,1,2,1,4.070401532400756,0.2456754045727149,0.0,0.0
34,2,2,0,0.0,0.0,0.0,0.0
34,3,2,0,0.0,0.0,0.0,0.0
34,4,2,0,0.0,0.0,0.0,0.0
34,0,3,0,0.0,0.0,0.0,0.0
34,1,3,0,0.0,0.0,0.0,0.0
34,2,3,0,0.0,0.0,0.0,0.0
34,3,3,0,0.0,0.0,0.0,0.0
34,4,3,0,0.0,0.0,0.0,0.0
34,0,4,0,0.0,0.0,0.0,0.0
34,1,4,0,0.0,0.0,0.0,0.0
34,2,4,0,0.0,0.0,0.0,0.0
34,3,4,0,0.0,0.0,0.0,0.0
34,4,4,0,0.0,0.0,0.0,0.0
36,0,0,0,0.0,0.0,0.0,0.0
36,1,0,3,1.5986327505230298,1.8765918770897916,2.2584888888888903,0.8373259393106794
36,2,0,1,1.705767219427347,0.5862430267041049,0.0,0.0
36,3,0,2,13.287187347364423,0.1505208320245736,85.1256249999999,0.5005947720121372
36,4,0,0,0.0,0.0,0.0,0.0
36,0,1,3,2.3933572747086296,1.2534641179821522,1.1373111111111176,0.6846138549437923
36,1,1,2,2.1843629912122506,0.9155945472893207,0.38462499999999505,0.5189749862682572
36,2,1,3,1.7261139958955873,1.7379979695163619,1.9113777777777945,0.7995568336403215
36,3,1,1,2.5596814176700815,0.39067209160322697,0.0,0.0
36,4,1,2,0.8008828860830248,2.4972128417590533,0.004050000000002862,0.5013957459629929
36,0,2,0,0.0,0.0,0.0,0.0
36,1,2,1,3.4228300693307667,0.29215504661178043,0.0,0.0
36,2,2,0,0.0,0.0,0.0,0.0
36,3,2,0,0.0,0.0,0.0,0.0
36,4,2,0,0.0,0.0,0.0,0.0
36,0,3,0,0.0,0.0,0.0,0.0
36,1,3,0,0.0,0.0,0.0,0.0
36,2,3,0,0.0,0.0,0.0,0.0
36,3,3,0,0.0,0.0,0.0,0.0
36,4,3,0,0.0,0.0,0.0,0.0
36,0,4,0,0.0,0.0,0.0,0.0
36,1,4,0,0.0,0.0,0.0,0.0
36,2,4,0,0.0,0.0,0.0,0.0
36,3,4,0,0.0,0.0,0.0,0.0
36,4,4,0,0.0,0.0,0.0,0.0
38,0,0,0,0.0,0.0,0.0,0.0
38,1,0,4,2.7164481525684745,1.4725056582292302,8.314137499999923,0.8508077167990888
38,2,0,1,2.3117078361253114,0.43257874485067255,0.0,0.0
38,3,0,1,14.590186513813338,0.06853917279683282,0.0,0.0
38,4,0,0,0.0,0.0,0.0,0.0
38,0,1,4,2.111772333837607,1.8941346065392333,0.5755375000000114,0.7627260705136701
38,1,1,3,3.8072812177044937,0.7879617892241958,7.759111111111061,0.6915769866662793
38,2,1,3,1.7005720811933973,1.7641018526402004,1.7602222222222537,0.7926052210930528
38,3,1,1,2.70050997853893,0.37029905645839095,0.0,0.0
38,4,1,1,0.8130109348577103,1.2299806279588774,0.0,0.0
38,0,2,0,0.0,0.0,0.0,0.0
38,1,2,1,5.882882612323877,0.16998440493459513,0.0,0.0
38,2,2,0,0.0,0.0,0.0,0.0
38,3,2,0,0.0,0.0,0.0,0.0
38,4,2,0,0.0,0.0,0.0,0.0
38,0,3,0,0.0,0.0,0.0,0.0
38,1,3,0,0.0,0.0,0.0,0.0
38,2,3,0,0.0,0.0,0.0,0.0
38,3,3,0,0.0,0.0,0.0,0.0
38,4,3,0,0.0,0.0,0.0,0.0
38,0,4,0,0.0,0.0,0.0,0.0
38,1,4,0,0.0,0.0,0.0,0.0
38,2,4,0,0.0,0.0,0.0,0.0
38,3,4,0,0.0,0.0,0.0,0.0
38,4,4,0,0.0,0.0,0.0,0.0
40,0,0,0,0.0,0.0,0.0,0.0
40,1,0,3,2.2096836714653896,1.3576542480707325,4.852444444444532,0.876673251529135
40,2,0,1,2.107679091639141,0.4744532786960074,0.0,0.0
40,3,0,2,7.094911853594335,0.28189175881997725,10.533850000000514,0.500505727907254
40,4,0,0,0.0,0.0,0.0,0.0
40,0,1,4,1.6068489203150635,2.4893286830779786,0.5466874999999957,0.7515602338136699
40,1,1,3,2.9951270688695644,1.0016236088761945,3.491866666666617,0.6822383190923588
40,2,1,3,2.1486187794649325,1.3962393265285602,2.3899555555555096,0.7690069854861158
40,3,1,1,2.5235436659408896,0.39626658766821066,0.0,0.0
40,4,1,1,0.7125235758572201,1.40344263608482,0.0,0.0
40,0,2,0,0.0,0.0,0.0,0.0
40,1,2,1,6.479256159513532,0.1543384660208311,0.0,0.0
40,2,2,0,0.0,0.0,0.0,0.0
40,3,2,0,0.0,0.0,0.0,0.0
40,4,2,0,0.0,0.0,0.0,0.0
40,0,3,0,0.0,0.0,0.0,0.0
40,1,3,0,0.0,0.0,0.0,0.0
40,2,3,0,0.0,0.0,0.0,0.0
40,3,3,0,0.0,0.0,0.0,0.0
40,4,3,0,0.0,0.0,0.0,0.0
40,0,4,0,0.0,0.0,0.0,0.0
40,1,4,0,0.0,0.0,0.0,0.0
40,2,4,0,0.0,0.0,0.0,0.0
40,3,4,0,0.0,0.0,0.0,0.0
40,4,4,0,0.0,0.0,0.0,0.0
42,0,0,0,0.0,0.0,0.0,0.0
42,1,0,3,2.45761351954837,1.220691442825751,4.728333333333364,0.8142278996880911
42,2,0,1,1.3911726321994207,0.7188128839842027,0.0,0.0
42,3,0,1,3.860868020597454,0.25900844177544213,0.0,0.0
42,4,0,0,0.0,0.0,0.0,0.0
42,0,1,4,1.6296261698571282,2.454535603705141,0.28633750000000074,0.7518341486052559
42,1,1,2,1.3145376396166868,1.5214359219291484,0.6247250000000102,0.5075110880999087
42,2,1,3,2.099312221124848,1.429032651496708,2.4069111111111234,0.7709602609987383
42,3,1,1,2.712702125963612,0.3686347660811149,0.0,0.0
42,4,1,1,0.8765755142773246,1.1407900127398534,0.0,0.0
42,0,2,0,0.0,0.0,0.0,0.0
42,1,2,1,6.6894024421785785,0.1494899602384697,0.0,0.0
42,2,2,0,0.0,0.0,0.0,0.0
42,3,2,0,0.0,0.0,0.0,0.0
42,4,2,0,0.0,0.0,0.0,0.0
42,0,3,0,0.0,0.0,0.0,0.0
42,1,3,0,0.0,0.0,0.0,0.0
42,2,3,0,0.0,0.0,0.0,0.0
42,3,3,0,0.0,0.0,0.0,0.0
42,4,3,0,0.0,0.0,0.0,0.0
42,0,4,0,0.0,0.0,0.0,0.0
42,1,4,0,0.0,0.0,0.0,0.0
42,2,4,0,0.0,0.0,0.0,0.0
42,3,4,0,0.0,0.0,0.0,0.0
42,4,4,0,0.0,0.0,0.0,0.0
44,0,0,0,0.0,0.0,0.0,0.0
44,1,0,4,3.956152939762139,1.0110807014031875,22.23532499999983,0.9452146620135307
44,2,0,1,1.8594974711026777,0.5377768121614512,0.0,0.0
44,3,0,1,3.366403621878948,0.29705202994094787,0.0,0.0
44,4,0,0,0.0,0.0,0.0,0.0
44,0,1,4,1.4762138251518875,2.709616205786709,0.12411875000000124,0.7524981488465615
44,1,1,2,1.236130892708128,1.6179385471330983,0.648649999999987,0.5096623148707948
44,2,1,4,8.955706193218603,0.4466421125569899,169.53004374999983,0.8221072259817307
44,3,1,1,2.374949934565374,0.42105973471211566,0.0,0.0
44,4,1,1,0.885485357436898,1.129311397966603,0.0,0.0
44,0,2,0,0.0,0.0,0.0,0.0
44,1,2,1,6.1822516603149,0.16175310184930997,0.0,0.0
44,2,2,0,0.0,0.0,0.0,0.0
44,3,2,0,0.0,0.0,0.0,0.0
44,4,2,0,0.0,0.0,0.0,0.0
44,0,3,0,0.0,0.0,0.0,0.0
44,1,3,0,0.0,0.0,0.0,0.0
44,2,3,0,0.0,0.0,0.0,0.0
44,3,3,0,0.0,0.0,0.0,0.0
44,4,3,0,0.0,0.0,0.0,0.0
44,0,4,0,0.0,0.0,0.0,0.0
44,1,4,0,0.0,0.0,0.0,0.0
44,2,4,0,0.0,0.0,0.0,0.0
44,3,4,0,0.0,0.0,0.0,0.0
44,4,4,0,0.0,0.0,0.0,0.0
46,0,0,0,0.0,0.0,0.0,0.0
