frame,obj_id,cx,cy,velocity,dx,dy
196,2,126.68,263.66,0.7212489168102786,0.21000000000000796,0.6899999999999977
198,2,127.93,264.26,1.38654246238619,1.25,0.5999999999999659
200,2,131.84,264.78,3.9444264475332727,3.9099999999999966,0.5199999999999818
202,2,137.27,263.34,5.617695256953697,5.430000000000007,-1.4399999999999977
204,2,149.97,256.08,14.628656807786543,12.699999999999989,-7.259999999999991
206,2,158.93,251.35,10.13185570367048,8.960000000000008,-4.72999999999999
210,2,172.52,241.18,16.974009544005796,13.590000000000003,-10.169999999999987
212,2,182.46,234.17,12.163210924751747,9.939999999999998,-7.010000000000019
228,2,191.38,231.8,9.229479942011883,8.919999999999987,-2.369999999999976
230,2,197.66,230.14,6.49569087934456,6.280000000000001,-1.660000000000025
8,3,350.52,244.95,0.39012818406266614,-0.3900000000000432,0.009999999999990905
10,3,349.21,245.34,1.3668211294825734,-1.3100000000000023,0.3900000000000148
12,3,348.38,245.54,0.8537564055396416,-0.8299999999999841,0.19999999999998863
14,3,346.93,246.56,1.772822608159087,-1.4499999999999886,1.0200000000000102
16,3,345.82,248.16,1.9473315074737563,-1.1100000000000136,1.5999999999999943
18,3,345.26,248.98,0.9929753269845084,-0.5600000000000023,0.8199999999999932
20,3,344.67,249.75,0.9700515450222149,-0.589999999999975,0.7700000000000102
22,3,344.13,250.72,1.1101801655587349,-0.5400000000000205,0.9699999999999989
24,3,343.45,251.43,0.9831073186585585,-0.6800000000000068,0.710000000000008
26,3,342.73,252.02,0.9308598175879983,-0.7199999999999704,0.5900000000000034
28,3,342.13,252.78,0.9682974749528233,-0.6000000000000227,0.7599999999999909
30,3,341.27,253.15,0.9362157870918578,-0.8600000000000136,0.37000000000000455
32,3,340.12,253.69,1.2704723531033404,-1.1499999999999773,0.539999999999992
34,3,338.54,254.76,1.9082190649922601,-1.579999999999984,1.0699999999999932
36,3,336.91,255.93,2.0064396327824126,-1.6299999999999955,1.170000000000016
38,3,335.08,256.98,2.1098341167021104,-1.830000000000041,1.0500000000000114
40,3,332.59,258.24,2.790645086713827,-2.490000000000009,1.259999999999991
42,3,330.53,258.55,2.0831946620515356,-2.0600000000000023,0.3100000000000023
44,3,328.53,258.83,2.0195048898182906,-2.0,0.2799999999999727
46,3,326.19,258.67,2.3454637068178807,-2.339999999999975,-0.15999999999996817
48,3,323.62,259.0,2.5911001524448944,-2.569999999999993,0.3299999999999841
50,3,321.33,260.79,2.9065787448476543,-2.2900000000000205,1.7900000000000205
52,3,319.23,262.24,2.5519600310349344,-2.099999999999966,1.4499999999999886
58,3,317.3,264.92,3.3026201719241137,-1.9300000000000068,2.680000000000007
60,3,315.54,267.74,3.324154027718922,-1.759999999999991,2.819999999999993
62,3,313.97,270.21,2.9267387994147738,-1.5699999999999932,2.4699999999999704
64,3,312.91,272.11,2.175683800555617,-1.0600000000000023,1.900000000000034
66,3,311.86,272.95,1.3446560898608915,-1.0500000000000114,0.839999999999975
68,3,311.57,274.0,1.089311709291714,-0.29000000000002046,1.0500000000000114
70,3,311.65,275.12,1.1228535078094595,0.07999999999998408,1.1200000000000045
72,3,311.7,276.18,1.061178590059188,0.05000000000001137,1.0600000000000023
74,3,312.06,276.94,0.8409518416651431,0.36000000000001364,0.7599999999999909
76,3,312.37,277.62,0.7473285756613424,0.3100000000000023,0.6800000000000068
78,3,312.74,277.9,0.46400431032479433,0.37000000000000455,0.2799999999999727
80,3,313.41,277.95,0.6718630812896497,0.6700000000000159,0.05000000000001137
82,3,313.69,278.35,0.4882622246293604,0.2799999999999727,0.4000000000000341
84,3,313.94,279.6,1.2747548783981961,0.25,1.25
86,3,313.6,280.45,0.9154780172128247,-0.339999999999975,0.8499999999999659
88,3,313.2,281.15,0.806225774829862,-0.4000000000000341,0.6999999999999886
90,3,313.08,282.04,0.8980534505251221,-0.12000000000000455,0.8900000000000432
92,3,312.9,282.61,0.5977457653551338,-0.18000000000000682,0.5699999999999932
94,3,312.75,283.66,1.0606601717798292,-0.14999999999997726,1.0500000000000114
96,3,312.7,285.11,1.45086181285468,-0.05000000000001137,1.4499999999999886
98,3,312.47,286.63,1.537302832886197,-0.22999999999996135,1.5199999999999818
100,3,311.79,288.51,1.999199839935966,-0.6800000000000068,1.8799999999999955
102,3,311.27,289.85,1.4373586887065195,-0.5200000000000387,1.3400000000000318
104,3,310.22,290.26,1.1272089424768943,-1.0499999999999545,0.40999999999996817
106,3,309.1,290.77,1.230650234632083,-1.1200000000000045,0.5099999999999909
108,3,308.2,290.75,0.9002221947941856,-0.9000000000000341,-0.01999999999998181
110,3,307.49,290.58,0.730068489937743,-0.7099999999999795,-0.17000000000001592
112,3,306.4,290.87,1.127918436767518,-1.0900000000000318,0.29000000000002046
114,3,305.53,291.47,1.0568348972285289,-0.8700000000000045,0.6000000000000227
116,3,304.81,291.48,0.720069441095758,-0.7199999999999704,0.009999999999990905
118,3,304.77,292.02,0.5414794548272006,-0.040000000000020464,0.5399999999999636
120,3,304.54,292.6,0.6239390995922837,-0.22999999999996135,0.5800000000000409
124,3,305.31,293.54,1.215113163454321,0.7699999999999818,0.9399999999999977
126,3,306.22,294.53,1.3446932735757813,0.910000000000025,0.9899999999999523
128,3,307.75,295.11,1.6362457028209314,1.5299999999999727,0.5800000000000409
130,3,308.71,295.71,1.132077735846757,0.9599999999999795,0.5999999999999659
190,3,320.52,303.48,14.136795959481082,11.810000000000002,7.770000000000039
192,3,327.68,308.15,8.548362416275996,7.160000000000025,4.669999999999959
194,3,332.88,311.17,6.013351810762456,5.199999999999989,3.0200000000000387
196,3,336.69,313.04,4.244172475288915,3.8100000000000023,1.8700000000000045
198,3,339.4,312.4,2.784546641735409,2.7099999999999795,-0.6400000000000432
200,3,341.98,310.01,3.5168878287486147,2.580000000000041,-2.3899999999999864
202,3,343.92,308.48,2.4707286374670745,1.9399999999999977,-1.5299999999999727
8,4,693.34,158.58,0.44654227123532586,-0.25,0.37000000000000455
10,4,692.11,159.17,1.3641847382228023,-1.2300000000000182,0.589999999999975
12,4,690.76,160.05,1.6114899937635676,-1.3500000000000227,0.8800000000000239
14,4,689.07,161.91,2.5131056483959733,-1.6899999999999409,1.8599999999999852
16,4,687.31,163.67,2.489015869776715,-1.7600000000001046,1.759999999999991
18,4,685.58,165.14,2.270198229230141,-1.7299999999999045,1.4699999999999989
20,4,684.18,166.35,1.8504323819043682,-1.400000000000091,1.210000000000008
22,4,682.34,167.03,1.9616319736382022,-1.8399999999999181,0.6800000000000068
24,4,681.02,167.96,1.6147135968957915,-1.32000000000005,0.9300000000000068
26,4,680.18,168.64,1.0807404868885149,-0.8400000000000318,0.6799999999999784
28,4,679.13,169.92,1.6555663683464663,-1.0499999999999545,1.2800000000000011
30,4,677.78,171.22,1.8741664813991554,-1.3500000000000227,1.3000000000000114
32,4,676.18,171.82,1.7088007490635255,-1.6000000000000227,0.5999999999999943
34,4,674.35,172.14,1.8577674773770072,-1.8299999999999272,0.3199999999999932
36,4,671.95,173.03,2.5597070144842586,-2.3999999999999773,0.8900000000000148
38,4,669.3,173.55,2.700536983638716,-2.650000000000091,0.5200000000000102
40,4,666.9,174.33,2.5235689013775495,-2.3999999999999773,0.7800000000000011
42,4,664.25,174.91,2.7127292529848717,-2.6499999999999773,0.5799999999999841
44,4,662.11,175.94,2.3749736840647193,-2.1399999999999864,1.0300000000000011
46,4,659.31,176.89,2.956771888394565,-2.800000000000068,0.9499999999999886
48,4,656.38,177.28,2.9558416737030617,-2.92999999999995,0.3900000000000148
50,4,654.05,177.58,2.349233917684699,-2.330000000000041,0.30000000000001137
52,4,651.6,177.49,2.451652503924581,-2.449999999999932,-0.09000000000000341
54,4,649.12,177.86,2.5074489027695246,-2.480000000000018,0.37000000000000455
56,4,646.58,178.4,2.5967672209883976,-2.5399999999999636,0.539999999999992
58,4,644.29,179.67,2.6185874054536176,-2.2900000000000773,1.2699999999999818
60,4,642.4,180.68,2.142941903085566,-1.8899999999999864,1.0100000000000193
62,4,640.41,181.6,2.192373143422445,-1.990000000000009,0.9199999999999875
8,5,274.12,244.36,0.9931767214347971,-0.8999999999999773,0.4200000000000159
10,5,272.66,246.7,2.7581152985326454,-1.4599999999999795,2.339999999999975
12,5,271.14,249.16,2.891712295509385,-1.5200000000000387,2.460000000000008
14,5,268.82,249.59,2.359512661546866,-2.319999999999993,0.4300000000000068
16,5,266.15,249.56,2.6701685340068115,-2.670000000000016,-0.030000000000001137
18,5,263.71,249.34,2.4498979570586177,-2.4399999999999977,-0.21999999999999886
20,5,261.66,249.78,2.0966878642277234,-2.0499999999999545,0.4399999999999977
22,5,259.37,249.27,2.346103152037456,-2.2900000000000205,-0.5099999999999909
24,5,257.58,247.36,2.6176707203160716,-1.7900000000000205,-1.9099999999999966
26,5,255.94,246.48,1.861182419861094,-1.6399999999999864,-0.8800000000000239
28,5,255.23,249.31,2.9177045772319175,-0.710000000000008,2.8300000000000125
30,5,254.29,252.96,3.7690980353394945,-0.9399999999999977,3.6500000000000057
32,5,253.99,256.4,3.453056616969924,-0.29999999999998295,3.4399999999999693
34,5,253.94,258.19,1.7906981878586001,-0.05000000000001137,1.7900000000000205
36,5,253.03,260.37,2.3623081932720007,-0.9099999999999966,2.180000000000007
38,5,252.56,262.24,1.9281597444195375,-0.46999999999999886,1.8700000000000045
40,5,252.16,263.08,0.9303762679690204,-0.4000000000000057,0.839999999999975
42,5,251.68,263.34,0.5458937625582339,-0.47999999999998977,0.2599999999999909
44,5,251.29,263.57,0.4527692569068928,-0.3900000000000148,0.2300000000000182
46,5,250.58,263.2,0.8006247560499077,-0.7099999999999795,-0.37000000000000455
48,5,250.03,263.06,0.5675385449465161,-0.5500000000000114,-0.13999999999998636
50,5,249.84,263.88,0.8417244204607515,-0.18999999999999773,0.8199999999999932
52,5,249.17,265.3,1.5701273833673708,-0.6700000000000159,1.420000000000016
54,5,248.35,266.81,1.718284027743947,-0.8199999999999932,1.509999999999991
56,5,247.52,268.71,2.0733788848157704,-0.8299999999999841,1.8999999999999773
58,5,246.63,270.96,2.419628070592674,-0.8900000000000148,2.25
60,5,246.24,272.6,1.6857342613828938,-0.38999999999998636,1.6400000000000432
62,5,245.92,273.82,1.2612692020341818,-0.3200000000000216,1.2199999999999704
64,5,245.44,274.61,0.924391691870942,-0.47999999999998977,0.7900000000000205
66,5,245.0,275.12,0.673572564761948,-0.4399999999999977,0.5099999999999909
68,5,244.46,275.83,0.8920201791439263,-0.539999999999992,0.7099999999999795
84,5,241.97,280.01,4.865439342957643,-2.490000000000009,4.180000000000007
86,5,240.54,282.71,3.0553068585659213,-1.4300000000000068,2.6999999999999886
88,5,239.84,284.27,1.7098537949193175,-0.6999999999999886,1.5600000000000023
90,5,239.56,285.26,1.0288342918079756,-0.28000000000000114,0.9900000000000091
92,5,239.22,286.19,0.9902019995940298,-0.3400000000000034,0.9300000000000068
108,5,239.54,289.5,3.3254323027239647,0.3199999999999932,3.3100000000000023
110,5,239.68,291.84,2.344184293096404,0.14000000000001478,2.339999999999975
152,5,247.74,296.8,9.463889263933744,8.060000000000002,4.960000000000036
154,5,253.15,300.09,6.331840174862259,5.409999999999997,3.2899999999999636
156,5,256.72,302.46,4.285067093990499,3.5700000000000216,2.3700000000000045
158,5,259.23,304.14,3.0203476621077874,2.509999999999991,1.6800000000000068
162,5,260.61,305.26,1.777301325043111,1.3799999999999955,1.1200000000000045
164,5,261.64,306.28,1.449586147836653,1.0299999999999727,1.0199999999999818
166,5,262.54,307.12,1.231097071721038,0.9000000000000341,0.8400000000000318
182,5,269.5,312.65,8.889460051094185,6.9599999999999795,5.529999999999973
184,5,274.21,316.46,6.0580689992769,4.7099999999999795,3.8100000000000023
194,5,285.98,325.25,14.690030633051835,11.770000000000039,8.79000000000002
196,5,294.02,331.33,10.080079364766888,8.039999999999964,6.079999999999984
204,5,316.89,329.34,22.956415225378727,22.870000000000005,-1.990000000000009
206,5,332.62,328.41,15.757468070727622,15.730000000000018,-0.92999999999995
210,5,348.56,324.21,16.484040766753772,15.939999999999998,-4.2000000000000455
212,5,365.11,315.99,18.478931246151653,16.55000000000001,-8.21999999999997
214,5,377.67,310.49,13.711440478665983,12.560000000000002,-5.5
8,6,777.41,294.73,0.4802082881417887,-0.41000000000008185,0.25
10,6,777.4,294.81,0.08062257748296858,-0.009999999999990905,0.07999999999998408
12,6,777.02,294.32,0.6200806399171042,-0.37999999999999545,-0.4900000000000091
14,6,777.02,293.8,0.5199999999999818,0.0,-0.5199999999999818
16,6,776.09,293.15,1.1346365056704069,-0.92999999999995,-0.6500000000000341
18,6,775.91,291.66,1.5008331019803238,-0.18000000000006366,-1.4899999999999523
20,6,775.82,289.38,2.2817756243767966,-0.08999999999991815,-2.2800000000000296
22,6,775.48,286.74,2.661803899613935,-0.34000000000003183,-2.6399999999999864
24,6,775.02,285.27,1.5402921800749731,-0.4600000000000364,-1.4700000000000273
26,6,774.51,283.73,1.6222515218053823,-0.5099999999999909,-1.5399999999999636
28,6,773.91,282.64,1.2442266674525573,-0.6000000000000227,-1.0900000000000318
30,6,773.7,281.49,1.1690166808048186,-0.2099999999999227,-1.1499999999999773
32,6,773.23,280.46,1.1321660655575605,-0.4700000000000273,-1.0300000000000296
34,6,772.78,279.9,0.7184010022265027,-0.4500000000000455,-0.5600000000000023
36,6,772.01,279.61,0.8228000972289387,-0.7699999999999818,-0.2899999999999636
38,6,771.2,279.68,0.8130190649670589,-0.8099999999999454,0.06999999999999318
40,6,770.49,279.62,0.7125307010929788,-0.7100000000000364,-0.060000000000002274
42,6,769.77,279.12,0.8765842800324675,-0.7200000000000273,-0.5
44,6,768.98,278.72,0.8854942122904724,-0.7899999999999636,-0.39999999999997726
46,6,768.16,277.81,1.2249489785293621,-0.82000000000005,-0.910000000000025
48,6,767.27,276.58,1.5182226450689045,-0.8899999999999864,-1.2300000000000182
50,6,766.2,275.45,1.5562133529821205,-1.0699999999999363,-1.1299999999999955
52,6,765.6,274.22,1.3685393673548203,-0.6000000000000227,-1.2299999999999613
54,6,764.29,272.29,2.3325951213187817,-1.3100000000000591,-1.9300000000000068
56,6,763.23,270.13,2.4060756430336916,-1.0599999999999454,-2.160000000000025
58,6,762.45,268.73,1.602622850205217,-0.7799999999999727,-1.3999999999999773
60,6,762.05,267.56,1.236486959090192,-0.40000000000009095,-1.170000000000016
62,6,761.18,266.79,1.1618089343777573,-0.8700000000000045,-0.7699999999999818
64,6,760.36,265.91,1.2028299963003448,-0.8199999999999363,-0.8799999999999955
72,6,758.39,264.97,2.1827734651127,-1.9700000000000273,-0.9399999999999977
74,6,756.88,264.09,1.7477127910500811,-1.509999999999991,-0.8800000000000523
98,6,749.34,260.25,8.461512867094115,-7.539999999999964,-3.839999999999975
100,6,743.83,258.23,5.868602900179891,-5.509999999999991,-2.019999999999982
102,6,739.29,257.2,4.655373239601822,-4.540000000000077,-1.0300000000000296
104,6,734.85,256.31,4.528321985018231,-4.439999999999941,-0.8899999999999864
106,6,731.26,255.34,3.7187363445127737,-3.590000000000032,-0.9699999999999989
108,6,727.98,254.24,3.4595375413485265,-3.2799999999999727,-1.0999999999999943
110,6,724.87,252.92,3.378535185550114,-3.1100000000000136,-1.3200000000000216
112,6,721.6,251.96,3.408005281686025,-3.269999999999982,-0.9599999999999795
114,6,717.74,250.42,4.155863327877875,-3.8600000000000136,-1.5400000000000205
116,6,714.2,248.81,3.8889201586044027,-3.5399999999999636,-1.6099999999999852
118,6,711.15,247.87,3.191567013239799,-3.050000000000068,-0.9399999999999977
120,6,707.62,247.21,3.5911697258692468,-3.5299999999999727,-0.6599999999999966
122,6,703.66,246.91,3.971347378409536,-3.9600000000000364,-0.30000000000001137
124,6,701.36,246.5,2.336257691266053,-2.2999999999999545,-0.4099999999999966
126,6,698.63,245.9,2.7951565251341637,-2.730000000000018,-0.5999999999999943
128,6,696.06,245.31,2.636854186336488,-2.57000000000005,-0.5900000000000034
130,6,693.5,244.69,2.6340083523025752,-2.5599999999999454,-0.6200000000000045
180,6,655.52,186.47,69.51293980260078,-37.98000000000002,-58.22
182,6,631.2,149.67,44.11011675341608,-24.319999999999936,-36.80000000000001
8,8,211.43,315.54,2.1566872745022736,2.0800000000000125,0.5699999999999932
10,8,215.03,315.0,3.6402747149082004,3.5999999999999943,-0.5400000000000205
12,8,219.52,314.55,4.512493767308723,4.490000000000009,-0.44999999999998863
14,8,223.46,314.11,3.9644924013043563,3.9399999999999977,-0.4399999999999977
16,8,227.24,313.89,3.786396703991807,3.780000000000001,-0.22000000000002728
18,8,231.69,313.26,4.494374261229242,4.449999999999989,-0.6299999999999955
20,8,237.73,311.94,6.182556105689611,6.039999999999992,-1.3199999999999932
22,8,243.86,310.83,6.229686990531733,6.130000000000024,-1.1100000000000136
24,8,249.22,310.4,5.377220471581935,5.359999999999985,-0.4300000000000068
26,8,254.73,310.58,5.512939324897373,5.509999999999991,0.18000000000000682
28,8,257.77,310.53,3.04041115640631,3.039999999999992,-0.05000000000001137
30,8,262.83,310.46,5.0604841665595615,5.060000000000002,-0.06999999999999318
32,8,267.32,310.58,4.491603277227418,4.490000000000009,0.12000000000000455
34,8,271.39,310.52,4.07044223641608,4.069999999999993,-0.060000000000002274
36,8,274.81,310.38,3.4228642976314596,3.420000000000016,-0.13999999999998636
38,8,280.68,310.77,5.882941441150001,5.8700000000000045,0.38999999999998636
40,8,287.14,311.27,6.479320952075128,6.4599999999999795,0.5
42,8,293.81,310.76,6.689469336203,6.670000000000016,-0.5099999999999909
44,8,299.98,310.37,6.182313482831503,6.170000000000016,-0.38999999999998636
48,8,306.04,310.04,6.068978497243174,6.060000000000002,-0.3299999999999841
50,8,308.87,310.63,2.8908476265621266,2.829999999999984,0.589999999999975
52,8,311.19,311.46,2.4640008116881664,2.319999999999993,0.8299999999999841
54,8,314.22,312.01,3.0795129485034143,3.0300000000000296,0.5500000000000114
78,8,347.95,304.79,34.49407630304074,33.72999999999996,-7.21999999999997
80,8,370.91,299.72,23.513113362547326,22.960000000000036,-5.069999999999993
82,8,387.03,296.3,16.47879849989065,16.119999999999948,-3.420000000000016
96,8,409.74,282.14,26.762841777359935,22.710000000000036,-14.160000000000025
98,8,424.3,272.69,17.357882935427345,14.560000000000002,-9.449999999999989
100,8,435.03,266.02,12.634152128259315,10.729999999999961,-6.670000000000016
154,8,495.13,272.33,60.43034088932482,60.10000000000002,6.310000000000002
156,8,532.19,275.38,37.18529413625774,37.06000000000006,3.0500000000000114
158,8,556.15,277.07,24.019527472454495,23.959999999999923,1.6899999999999977
162,8,575.44,276.07,19.315902774657026,19.290000000000077,-1.0
164,8,589.7,273.61,14.470632328961981,14.259999999999991,-2.4599999999999795
166,8,599.55,271.9,9.997329643459715,9.849999999999909,-1.7100000000000364
168,8,606.86,270.44,7.454374554582081,7.310000000000059,-1.4599999999999795
170,8,610.99,269.67,4.2011665046746165,4.1299999999999955,-0.7699999999999818
172,8,614.2,269.51,3.2139850653044797,3.2100000000000364,-0.160000000000025
174,8,618.1,268.72,3.9792084640038357,3.8999999999999773,-0.7899999999999636
176,8,622.03,267.9,4.014635724446203,3.92999999999995,-0.82000000000005
186,8,639.93,258.77,20.093951826358076,17.899999999999977,-9.129999999999995
188,8,652.8,252.37,14.373479049972552,12.870000000000005,-6.399999999999977
194,8,671.61,248.81,19.143920706062335,18.81000000000006,-3.5600000000000023
196,8,685.41,246.01,14.081193131265504,13.799999999999955,-2.8000000000000114
200,8,707.28,246.86,21.88651182806434,21.870000000000005,0.8500000000000227
202,8,727.23,245.62,19.98849919328617,19.950000000000045,-1.240000000000009
204,8,741.89,246.54,14.688839300639076,14.659999999999968,0.9199999999999875
206,8,760.83,247.02,18.94608138903668,18.940000000000055,0.4800000000000182
208,8,786.56,244.43,25.86002706881791,25.729999999999905,-2.5900000000000034
210,8,809.37,238.83,23.48736043066574,22.81000000000006,-5.599999999999994
212,8,827.4,240.93,18.151884199718744,18.029999999999973,2.0999999999999943
214,8,843.35,241.95,15.982581143232197,15.950000000000045,1.0199999999999818
218,8,876.49,245.8,33.36288506709214,33.139999999999986,3.8500000000000227
220,8,897.34,247.95,20.960558198674022,20.850000000000023,2.1499999999999773
222,8,911.06,246.98,13.754246616954257,13.719999999999914,-0.9699999999999989
224,8,924.64,246.24,13.600147058028494,13.580000000000041,-0.7399999999999807
8,9,463.42,287.43,1.1132385189167486,-1.079999999999984,0.2699999999999818
10,9,461.52,288.05,1.9985995096567335,-1.900000000000034,0.6200000000000045
12,9,455.69,283.24,7.558108228915477,-5.829999999999984,-4.810000000000002
14,9,449.87,278.99,7.206587264440771,-5.819999999999993,-4.25
44,9,424.72,260.96,30.945167635674554,-25.149999999999977,-18.03000000000003
