frame,obj_id,x1,y1,x2,y2,cx,cy,smooth_cx,smooth_cy,track_age,inf_ms
12,1,39.2,78.8,85.0,216.9,62.1,147.86,63.47,146.07,3,822.37
12,2,167.9,71.1,220.8,206.5,194.36,138.8,194.78,135.03,4,
12,3,322.8,176.3,371.5,315.4,347.13,245.85,348.38,245.54,4,
12,4,667.2,102.7,710.3,220.0,688.73,161.38,690.76,160.05,4,
12,5,244.4,187.6,293.3,318.1,268.86,252.85,271.14,249.16,4,
12,6,749.9,212.2,803.0,375.0,776.44,293.58,777.02,294.32,4,
12,8,203.4,247.1,249.2,380.7,226.26,313.88,219.52,314.55,4,
12,9,420.3,205.4,473.6,346.6,446.94,276.04,455.69,283.24,4,
12,11,416.0,136.4,474.9,236.9,445.46,186.67,450.59,190.4,4,
12,13,377.2,77.2,419.5,204.6,398.37,140.89,400.33,139.98,4,
12,14,272.6,16.4,318.0,126.7,295.34,71.55,292.11,71.12,4,
12,15,406.8,3.1,450.1,127.0,428.43,65.03,425.79,64.0,4,
12,21,617.5,40.1,675.4,164.7,646.46,102.44,644.37,101.22,3,
12,22,234.5,33.9,274.2,147.0,254.35,90.47,253.27,90.32,3,
12,28,206.8,239.8,239.2,322.5,223.04,281.11,220.75,286.12,2,
14,0,39.7,78.4,86.0,220.0,62.84,149.18,65.25,145.76,3,848.62
14,1,39.4,80.8,83.7,217.1,61.55,148.96,62.7,147.23,4,
14,2,168.5,71.8,222.1,207.7,195.29,139.75,194.98,136.92,5,
14,3,320.4,177.7,369.1,318.4,344.75,248.08,346.93,246.56,5,
14,4,664.7,104.7,708.3,224.7,686.53,164.7,689.07,161.91,5,
14,5,240.5,184.7,290.2,315.8,265.35,250.24,268.82,249.59,5,
14,6,749.9,210.7,804.1,375.3,777.02,293.02,777.02,293.8,5,
14,7,637.0,42.9,679.5,162.0,658.26,102.43,658.26,102.43,1,
14,8,206.9,245.6,251.8,381.3,229.37,313.45,223.46,314.11,5,
14,9,414.7,202.6,467.6,342.6,441.13,272.61,449.87,278.99,5,
14,11,412.5,135.3,472.3,239.2,442.38,187.22,447.31,189.13,5,
14,13,373.6,75.8,415.7,203.5,394.63,139.66,398.05,139.85,5,
14,14,274.3,16.5,318.5,125.9,296.38,71.16,293.82,71.14,5,
14,15,409.2,4.0,452.7,127.2,430.95,65.58,427.85,64.63,5,
14,22,234.5,34.8,274.5,147.1,254.48,90.93,253.75,90.56,4,
14,23,426.4,209.9,485.7,363.9,456.01,286.9,456.66,286.53,3,
16,0,37.7,79.9,84.6,222.3,61.13,151.11,63.6,147.9,4,912.8
16,1,38.1,81.8,82.3,218.6,60.2,150.22,61.7,148.42,5,
16,2,168.2,73.1,221.7,207.7,194.93,140.43,194.96,138.32,6,
16,3,319.7,179.2,368.6,322.0,344.15,250.55,345.82,248.16,6,
16,4,662.5,104.6,706.9,228.0,684.67,166.31,687.31,163.67,6,
16,5,236.7,183.4,287.5,315.7,262.14,249.52,266.15,249.56,6,
16,6,746.8,209.1,802.6,375.2,774.7,292.17,776.09,293.15,6,
16,7,641.1,42.3,682.3,160.6,661.71,101.47,659.64,102.04,2,
16,8,209.9,243.4,256.0,383.8,232.92,313.56,227.24,313.89,6,
16,11,412.1,135.9,472.0,243.2,442.06,189.59,445.21,189.31,6,
16,13,370.9,75.9,413.3,204.5,392.09,140.21,395.67,139.99,6,
16,14,277.4,16.3,321.2,124.9,299.28,70.56,296.0,70.91,6,
16,15,409.6,4.4,454.4,127.0,432.0,65.68,429.51,65.05,6,
16,22,236.0,34.2,275.1,142.6,255.55,88.41,254.47,89.7,5,
16,23,420.9,210.4,483.7,363.8,452.32,287.09,454.92,286.75,4,
16,28,211.0,241.6,251.5,354.8,231.28,298.17,224.96,290.94,3,
16,30,398.7,164.9,445.1,311.5,421.94,238.19,421.94,238.19,1,
18,0,34.5,80.8,82.2,224.3,58.31,152.57,61.48,149.77,5,813.67
18,1,36.0,82.1,80.5,219.0,58.24,150.6,60.32,149.29,6,
18,2,167.9,73.8,220.9,207.2,194.42,140.49,194.74,139.19,7,
18,3,319.6,178.2,369.3,322.2,344.42,250.22,345.26,248.98,7,
18,4,660.5,105.3,705.5,229.4,682.98,167.35,685.58,165.14,7,
18,5,234.3,182.4,285.8,315.6,260.05,249.0,263.71,249.34,7,
18,6,747.5,206.4,803.8,372.5,775.63,289.43,775.91,291.66,7,
18,7,645.3,41.7,687.4,161.8,666.35,101.79,662.32,101.94,3,
18,8,213.8,239.7,262.9,384.9,238.36,312.31,231.69,313.26,7,
18,10,240.8,34.1,276.4,131.0,258.61,82.52,258.61,82.52,1,
18,11,410.5,132.6,471.2,242.6,440.89,187.62,443.48,188.63,7,
18,13,366.8,73.8,410.4,202.8,388.6,138.31,392.84,139.32,7,
18,14,279.2,17.3,322.5,126.3,300.84,71.81,297.94,71.27,7,
18,15,411.2,4.2,457.5,128.4,434.34,66.28,431.44,65.54,7,
18,22,235.8,35.3,276.7,145.4,256.28,90.36,255.2,89.96,6,
18,23,416.0,210.4,481.1,363.0,448.55,286.68,452.37,286.72,5,
18,26,322.6,178.0,369.6,316.6,346.1,247.26,346.1,247.26,1,
18,28,214.4,238.1,258.8,358.1,236.63,298.07,229.63,293.79,4,
18,29,167.0,72.8,217.5,207.0,192.23,139.92,192.23,139.92,1,
18,30,395.2,166.5,443.0,313.9,419.13,240.24,420.82,239.01,2,
20,0,32.2,80.4,80.2,224.3,56.18,152.31,59.36,150.79,6,817.44
20,1,34.8,84.1,78.8,219.4,56.82,151.73,58.92,150.27,7,
20,2,168.1,74.5,219.9,206.5,194.01,140.46,194.45,139.7,8,
20,3,318.1,177.4,369.5,324.4,343.79,250.89,344.67,249.75,8,
20,4,659.6,106.4,704.6,229.9,682.09,168.17,684.18,166.35,8,
20,5,232.5,184.1,284.7,316.8,258.59,250.45,261.66,249.78,8,
20,6,747.7,204.0,803.7,367.8,775.69,285.95,775.82,289.38,8,
20,7,647.8,42.5,690.2,163.5,669.01,103.03,665.0,102.38,4,
20,8,219.4,233.9,274.2,386.0,246.8,309.95,237.73,311.94,8,
20,10,240.7,35.5,279.0,138.6,259.85,87.08,259.11,84.35,2,
20,11,409.4,129.2,470.6,239.9,440.0,184.57,442.09,187.01,8,
20,13,363.9,71.7,408.2,201.2,386.06,136.49,390.13,138.19,8,
20,14,281.4,16.7,322.7,122.2,302.09,69.47,299.6,70.55,8,
20,15,411.9,6.1,459.1,131.1,435.52,68.58,433.07,66.76,8,
20,22,236.8,35.6,279.9,148.2,258.37,91.89,256.46,90.74,7,
20,23,416.7,211.4,481.4,362.1,449.05,286.74,451.05,286.73,6,
20,26,321.6,178.2,368.8,317.2,345.23,247.71,345.75,247.44,2,
20,28,218.6,238.1,263.1,358.5,240.89,298.3,234.13,295.6,5,
20,29,166.1,73.0,217.2,209.1,191.65,141.06,191.99,140.38,2,
20,30,391.3,171.0,439.5,313.8,415.39,242.4,418.65,240.36,3,
22,0,30.7,79.2,80.2,223.4,55.43,151.28,57.79,150.98,7,818.57
22,2,169.7,75.7,220.9,206.9,195.31,141.29,194.79,140.34,9,
22,3,317.2,178.4,369.4,326.0,343.3,252.19,344.13,250.72,9,
22,4,656.2,104.4,702.9,231.7,679.57,168.03,682.34,167.03,9,
22,5,229.7,182.3,282.2,314.7,255.94,248.51,259.37,249.27,9,
22,6,747.9,202.8,802.0,362.8,774.97,282.79,775.48,286.74,9,
22,7,651.4,43.9,693.3,163.3,672.35,103.64,667.94,102.88,5,
22,8,222.2,230.4,283.9,387.9,253.04,309.16,243.86,310.83,9,
22,10,241.9,36.6,281.4,144.2,261.65,90.43,260.12,86.78,3,
22,11,407.1,126.5,468.9,238.9,438.0,182.69,440.45,185.28,9,
22,12,282.7,13.8,328.0,131.8,305.38,72.8,305.38,72.8,1,
22,13,361.6,71.0,406.3,199.8,383.92,135.43,387.64,137.09,9,
22,14,284.0,17.8,324.4,121.1,304.21,69.44,301.44,70.1,9,
22,15,413.6,7.5,461.0,131.8,437.26,69.64,434.75,67.91,9,
22,22,238.8,35.8,283.4,149.8,261.06,92.79,258.3,91.56,8,
22,23,416.4,212.3,480.0,362.2,448.2,287.24,449.91,286.93,7,
22,27,647.8,45.0,700.4,224.7,674.13,134.84,674.13,134.84,1,
22,30,383.7,171.0,438.5,315.2,411.1,243.09,415.63,241.46,4,
24,0,29.8,79.9,81.0,223.5,55.4,151.74,56.84,151.29,8,823.15
24,2,169.2,77.6,219.6,207.9,194.4,142.77,194.63,141.31,10,
24,3,316.3,179.0,368.6,326.0,342.43,252.49,343.45,251.43,10,
24,4,655.7,105.7,702.4,233.0,679.05,169.37,681.02,167.96,10,
24,5,228.7,181.3,281.1,307.7,254.9,244.48,257.58,247.36,10,
24,6,747.9,203.9,800.7,362.2,774.33,283.07,775.02,285.27,10,
24,8,224.9,230.7,289.7,388.9,257.27,309.77,249.22,310.4,10,
24,10,242.6,36.2,283.6,146.2,263.1,91.19,261.32,88.54,4,
24,11,406.8,124.7,468.6,237.4,437.69,181.04,439.35,183.59,10,
24,12,284.2,13.6,328.3,129.4,306.24,71.51,305.73,72.29,2,
24,13,357.5,70.0,400.8,193.8,379.13,131.87,384.24,135.0,10,
24,15,415.3,8.7,462.2,134.2,438.76,71.45,436.35,69.33,10,
24,20,752.3,206.5,799.7,357.9,776.0,282.2,776.99,284.89,3,
24,22,240.2,35.5,285.5,150.0,262.85,92.79,260.12,92.05,9,
24,23,414.4,210.7,478.1,360.6,446.21,285.67,448.43,286.43,8,
24,27,644.1,37.9,698.6,224.1,671.38,131.0,673.03,133.31,2,
24,29,168.4,73.1,219.7,208.4,194.07,140.73,192.82,140.52,3,
24,30,373.4,163.7,434.4,313.7,403.91,238.68,410.94,240.34,5,
26,0,29.2,80.6,81.6,223.9,55.37,152.24,56.25,151.67,9,824.1
26,2,169.4,79.2,220.3,210.9,194.86,145.03,194.72,142.8,11,
26,3,314.8,179.2,368.6,326.6,341.67,252.9,342.73,252.02,11,
26,4,654.5,104.9,703.3,234.4,678.91,169.67,680.18,168.64,11,
26,5,227.4,181.9,279.6,308.4,253.48,245.16,255.94,246.48,11,
26,6,747.1,202.7,800.4,360.1,773.75,281.42,774.51,283.73,11,
26,7,656.0,44.6,699.6,164.4,677.81,104.5,671.89,103.53,6,
26,8,229.4,231.4,296.6,390.2,263.0,310.83,254.73,310.58,11,
26,10,243.8,36.3,284.8,146.8,264.3,91.57,262.51,89.76,5,
26,11,406.5,124.0,468.4,236.2,437.48,180.1,438.6,182.19,11,
26,12,284.9,14.6,329.2,130.7,307.03,72.65,306.25,72.43,3,
26,13,354.7,70.6,397.3,193.3,376.0,131.96,380.94,133.78,11,
26,14,287.4,19.6,326.5,126.3,306.93,72.94,303.64,71.24,10,
26,15,416.8,9.8,463.5,134.4,440.19,72.09,437.89,70.43,11,
26,20,751.3,205.6,798.0,357.2,774.64,281.37,776.05,283.48,4,
26,22,240.7,36.3,286.8,151.8,263.76,94.08,261.58,92.86,10,
26,23,413.3,210.4,477.2,361.4,445.25,285.91,447.16,286.22,9,
26,29,168.2,73.2,220.0,209.7,194.09,141.42,193.33,140.88,4,
26,30,371.4,163.2,434.4,313.2,402.92,238.2,407.73,239.49,6,
26,33,356.1,72.2,396.7,192.7,376.4,132.44,376.4,132.44,1,
28,0,27.8,80.7,81.2,225.1,54.5,152.86,55.55,152.15,10,833.78
28,2,168.4,80.5,219.8,212.9,194.09,146.69,194.47,144.35,12,
28,3,313.6,180.6,368.8,327.3,341.22,253.93,342.13,252.78,12,
28,4,654.1,108.8,701.0,234.9,677.55,171.83,679.13,169.92,12,
28,5,227.6,187.4,280.7,319.7,254.16,253.56,255.23,249.31,12,
28,6,746.4,202.9,799.6,359.1,773.0,280.99,773.91,282.64,12,
28,7,660.6,45.7,709.2,165.4,684.87,105.54,677.08,104.33,7,
28,8,226.3,229.3,298.4,391.6,262.32,310.46,257.77,310.53,12,
28,11,407.0,122.2,469.0,233.6,437.98,177.9,438.35,180.48,12,
28,12,285.4,17.2,329.0,134.6,307.22,75.89,306.64,73.81,4,
28,13,351.9,69.8,394.5,192.6,373.18,131.18,377.84,132.74,12,
28,14,288.2,20.1,326.4,126.9,307.29,73.49,305.1,72.14,11,
28,15,418.0,12.0,465.5,137.6,441.73,74.78,439.42,72.17,12,
28,20,750.1,204.2,797.5,357.1,773.76,280.65,775.14,282.35,5,
28,22,241.6,35.5,288.2,151.6,264.91,93.58,262.91,93.15,11,
28,23,413.0,210.1,476.2,361.1,444.58,285.63,446.13,285.99,10,
28,30,370.6,162.5,434.5,312.1,402.52,237.31,405.65,238.62,7,
28,33,354.3,73.1,394.6,195.7,374.49,134.36,375.64,133.21,2,
30,0,25.9,81.5,81.1,227.0,53.48,154.24,54.72,152.98,11,813.04
30,1,27.2,83.3,78.7,227.0,52.93,155.13,56.52,152.21,8,
30,2,167.8,81.8,219.4,215.8,193.6,148.77,194.12,146.12,13,
30,3,311.7,180.5,368.2,326.9,339.99,253.69,341.27,253.15,13,
30,4,652.7,111.3,698.8,235.1,675.76,173.16,677.78,171.22,13,
30,5,226.5,189.6,279.3,327.3,252.89,258.45,254.29,252.96,13,
30,6,746.9,202.3,799.9,357.2,773.38,279.78,773.7,281.49,13,
30,7,665.8,45.7,716.4,166.1,691.11,105.89,682.69,104.96,8,
30,8,236.4,230.2,304.5,390.5,270.43,310.36,262.83,310.46,13,
30,11,408.6,122.7,470.4,235.1,439.52,178.94,438.82,179.86,13,
30,12,286.6,18.6,329.8,137.2,308.19,77.9,307.26,75.45,5,
30,14,288.6,20.1,326.6,125.4,307.58,72.73,306.09,72.38,12,
30,15,420.7,15.0,466.9,139.7,443.8,77.33,441.17,74.23,13,
30,20,750.5,203.5,797.2,356.5,773.84,280.0,774.62,281.41,6,
30,22,243.7,36.3,290.4,152.5,267.01,94.37,264.55,93.64,12,
30,23,411.5,210.4,473.9,361.5,442.71,285.95,444.76,285.97,11,
30,26,313.6,180.8,367.8,323.2,340.7,252.02,343.73,249.27,3,
30,30,372.1,164.4,433.0,311.0,402.55,237.73,404.41,238.26,8,
30,33,351.9,69.9,393.8,196.0,372.87,132.97,374.53,133.11,3,
32,0,25.9,83.2,82.8,229.8,54.34,156.52,54.57,154.4,12,821.79
32,1,26.0,84.0,77.6,228.1,51.82,156.07,54.64,153.76,9,
32,2,166.3,83.5,216.9,217.4,191.61,150.44,193.12,147.85,14,
32,3,309.8,181.2,367.0,327.8,338.4,254.5,340.12,253.69,14,
32,4,650.6,110.4,696.9,235.1,673.77,172.72,676.18,171.82,14,
32,5,226.6,191.0,280.5,332.1,253.53,261.55,253.99,256.4,14,
32,6,745.7,201.3,799.3,356.5,772.52,278.91,773.23,280.46,14,
32,7,670.3,44.1,720.5,164.5,695.41,104.27,687.78,104.68,9,
32,8,242.2,231.6,305.9,389.9,274.05,310.76,267.32,310.58,14,
32,11,409.0,121.2,469.9,233.7,439.47,177.46,439.08,178.9,14,
32,12,287.7,18.4,330.5,136.5,309.1,77.45,308.0,76.25,6,
32,14,290.5,21.2,327.9,124.8,309.2,73.0,307.33,72.63,13,
32,15,423.5,14.8,469.7,139.2,446.62,77.01,443.35,75.35,14,
32,20,750.6,203.5,797.4,356.8,773.97,280.15,774.36,280.91,7,
32,22,242.6,35.7,290.8,151.2,266.7,93.48,265.41,93.57,13,
32,23,408.0,211.3,469.4,359.5,438.73,285.4,442.35,285.74,12,
32,26,312.4,180.9,367.2,324.5,339.79,252.69,342.15,250.64,4,
32,29,165.4,81.4,218.6,219.4,192.02,150.39,192.8,144.68,5,
32,30,370.2,164.6,430.1,309.9,400.14,237.26,402.7,237.86,9,
32,33,350.8,70.7,391.9,197.0,371.34,133.85,373.25,133.41,4,
34,0,24.8,83.7,82.1,231.4,53.46,157.55,54.13,155.66,13,814.73
34,2,165.3,84.5,214.9,218.5,190.09,151.48,191.91,149.3,15,
34,3,307.8,183.3,364.6,329.4,336.17,256.36,338.54,254.76,15,
34,4,648.1,110.4,695.2,234.8,671.62,172.63,674.35,172.14,15,
34,5,226.4,189.3,281.4,332.4,253.87,260.88,253.94,258.19,15,
34,6,744.9,200.8,799.4,357.3,772.12,279.05,772.78,279.9,15,
34,7,673.5,43.7,723.2,163.6,698.32,103.65,692.0,104.27,10,
34,8,247.4,231.8,307.5,389.0,277.48,310.43,271.39,310.52,15,
34,11,410.8,120.9,470.1,232.8,440.47,176.85,439.64,178.08,15,
34,12,288.9,17.8,331.4,134.9,310.13,76.35,308.85,76.29,7,
34,15,425.4,15.8,471.1,139.7,448.25,77.76,445.31,76.31,15,
34,20,747.9,203.4,796.5,356.8,772.2,280.11,773.5,280.59,8,
34,22,244.8,35.6,292.5,150.1,268.67,92.83,266.72,93.28,14,
34,23,405.2,210.6,466.0,358.9,435.63,284.73,439.66,285.34,13,
34,29,164.2,82.9,216.6,221.1,190.4,152.01,191.84,147.61,6,
34,30,370.3,163.8,427.3,306.0,398.83,234.86,401.15,236.66,10,
34,33,348.6,70.6,390.2,195.9,369.35,133.26,371.69,133.35,5,
36,1,22.7,86.4,74.7,232.7,48.73,159.55,52.28,156.07,10,850.03
36,2,164.8,84.9,213.0,217.2,188.91,151.05,190.71,150.0,16,
36,3,306.0,185.1,363.0,330.3,334.47,257.69,336.91,255.93,16,
36,4,645.4,113.5,691.2,235.3,668.35,174.37,671.95,173.03,16,
36,5,224.9,192.6,278.5,334.7,251.68,263.64,253.03,260.37,16,
36,6,743.6,200.8,798.1,357.6,770.84,279.18,772.01,279.61,16,
36,7,677.3,44.0,727.0,163.8,702.18,103.91,696.07,104.12,11,
36,8,249.7,231.5,310.2,388.8,279.94,310.17,274.81,310.38,16,
36,11,411.0,120.3,470.0,233.1,440.5,176.7,439.98,177.53,16,
36,12,290.5,15.8,332.7,133.3,311.57,74.58,309.94,75.61,8,
36,15,426.6,14.9,471.8,134.3,449.2,74.58,446.87,75.62,16,
36,20,747.5,202.8,796.1,356.4,771.8,279.64,772.82,280.21,9,
36,21,679.2,48.4,721.8,160.9,700.51,104.64,666.83,102.59,4,
36,22,246.6,35.7,293.9,149.1,270.24,92.36,268.12,92.91,15,
36,23,403.5,206.8,463.7,355.9,433.59,281.36,437.23,283.75,14,
36,29,164.2,84.4,216.4,222.9,190.29,153.63,191.22,150.02,7,
36,30,368.8,165.8,425.4,308.7,397.12,237.27,399.54,236.9,11,
36,33,345.6,68.8,388.2,194.0,366.91,131.4,369.78,132.57,6,
38,0,23.0,87.6,79.1,235.3,51.05,161.49,52.9,157.99,14,816.59
38,1,23.1,88.2,74.1,233.8,48.57,161.01,50.79,158.05,11,
38,2,163.7,85.7,211.2,216.1,187.48,150.94,189.42,150.38,17,
38,3,303.6,186.7,361.0,330.4,332.32,258.55,335.08,256.98,17,
38,4,641.9,113.9,688.7,234.7,665.32,174.33,669.3,173.55,17,
38,5,225.3,194.5,278.4,335.6,251.84,265.04,252.56,262.24,17,
38,6,742.1,200.7,797.9,358.8,769.99,279.78,771.2,279.68,17,
38,8,259.9,233.2,319.1,389.5,289.49,311.35,280.68,310.77,17,
38,10,251.0,37.1,294.9,151.9,272.96,94.51,266.69,91.66,6,
38,11,412.0,117.5,470.5,229.5,441.26,173.48,440.49,175.91,17,
38,12,291.1,14.8,333.0,132.9,312.04,73.84,310.78,74.9,9,
38,15,429.7,14.8,475.0,132.9,452.37,73.85,449.07,74.91,17,
38,21,683.1,48.8,723.4,160.3,703.27,104.53,681.4,103.36,5,
38,22,247.7,35.5,295.3,149.4,271.51,92.45,269.48,92.73,16,
38,23,402.6,208.3,462.4,356.3,432.5,282.31,435.34,283.17,15,
38,26,299.5,187.8,351.9,330.3,325.72,259.06,335.58,254.01,5,
38,29,162.5,84.9,215.0,223.7,188.71,154.31,190.22,151.74,8,
38,30,368.4,166.9,423.8,309.0,396.13,237.96,398.18,237.33,12,
38,33,343.5,66.2,384.9,183.6,364.21,124.87,367.55,129.49,7,
40,0,21.5,88.6,76.3,235.8,48.92,162.2,51.3,159.67,15,813.91
40,1,21.4,89.3,71.1,234.0,46.21,161.66,48.96,159.49,12,
40,2,164.0,86.9,211.3,215.8,187.68,151.34,188.72,150.76,18,
40,3,300.4,188.8,357.3,331.5,328.87,260.13,332.59,258.24,18,
40,4,640.7,116.3,685.9,234.7,663.31,175.49,666.9,174.33,18,
40,5,225.4,194.5,277.7,334.2,251.57,264.35,252.16,263.08,18,
40,6,741.8,200.1,797.1,358.9,769.42,279.53,770.49,279.62,18,
40,7,683.0,45.1,728.4,162.5,705.72,103.8,699.93,104.0,12,
40,8,267.1,234.1,326.5,389.9,296.83,312.02,287.14,311.27,18,
40,10,252.6,38.6,296.9,152.2,274.75,95.4,269.91,93.16,7,
40,11,412.4,115.6,470.2,225.8,441.34,170.66,440.83,173.81,18,
40,12,292.1,17.2,334.4,136.0,313.25,76.61,311.77,75.58,10,
40,15,431.6,15.2,477.0,133.7,454.31,74.45,451.17,74.73,18,
40,21,687.4,50.2,727.0,159.5,707.18,104.87,691.71,103.97,6,
40,23,399.6,209.3,460.4,356.5,430.03,282.87,433.21,283.05,16,
40,26,297.6,188.5,350.2,331.7,323.92,260.1,330.91,256.44,6,
40,29,162.2,85.0,214.3,221.3,188.22,153.16,189.42,152.31,9,
40,30,366.2,166.6,419.3,308.8,392.75,237.72,396.0,237.48,13,
40,31,436.3,16.8,477.5,137.4,456.93,77.1,456.93,77.1,1,
40,33,341.7,69.1,384.1,188.3,362.92,128.72,365.7,129.18,8,
42,0,21.3,90.1,74.5,237.7,47.91,163.91,49.95,161.37,16,818.26
42,1,21.3,91.1,69.8,235.8,45.53,163.41,47.59,161.06,13,
42,2,164.0,89.2,211.0,218.0,187.49,153.58,188.23,151.89,19,
42,3,299.2,189.8,355.7,328.2,327.45,259.03,330.53,258.55,19,
42,4,637.2,116.2,683.3,235.4,660.26,175.78,664.25,174.91,19,
42,5,224.6,194.0,277.3,333.5,250.95,263.72,251.68,263.34,19,
42,6,741.4,199.5,796.0,357.3,768.69,278.38,769.77,279.12,19,
42,7,686.4,44.5,732.7,164.9,709.57,104.73,703.78,104.29,13,
42,8,272.8,232.1,334.8,387.9,303.81,310.0,293.81,310.76,19,
42,10,254.7,40.1,299.2,153.5,276.95,96.8,272.73,94.61,8,
42,11,413.4,114.9,470.4,223.9,441.89,169.39,441.25,172.04,19,
42,12,293.8,19.0,335.9,137.7,314.83,78.34,312.99,76.68,11,
42,23,398.0,207.8,459.8,355.6,428.91,281.67,431.49,282.5,17,
42,29,161.9,86.6,213.8,222.1,187.82,154.34,188.78,153.12,10,
42,30,363.0,166.9,415.8,309.8,389.37,238.35,393.35,237.83,14,
42,31,438.2,16.8,481.8,140.6,460.01,78.71,458.16,77.75,2,
42,33,338.5,71.8,381.1,191.5,359.81,131.65,363.34,130.17,9,
44,0,20.9,90.8,72.8,238.5,46.86,164.65,48.71,162.68,17,822.69
44,1,20.5,91.8,68.8,236.6,44.68,164.21,46.43,162.32,14,
44,2,163.6,90.7,210.4,218.8,186.99,154.76,187.73,153.04,20,
44,3,297.6,191.2,353.5,327.3,325.52,259.24,328.53,258.83,20,
44,4,636.3,118.1,681.5,236.9,658.91,177.48,662.11,175.94,20,
44,5,224.3,194.7,277.1,333.2,250.7,263.93,251.29,263.57,20,
44,6,740.8,199.7,794.8,356.6,767.8,278.12,768.98,278.72,20,
44,7,688.6,45.2,735.3,167.4,711.95,106.28,707.05,105.09,14,
44,8,278.2,232.0,340.3,387.6,309.23,309.78,299.98,310.37,20,
44,9,363.0,169.4,411.0,298.5,387.01,233.91,424.72,260.96,6,
44,10,256.9,40.8,301.2,154.2,279.03,97.5,275.25,95.77,9,
44,11,414.6,114.8,470.5,223.3,442.58,169.04,441.78,170.84,20,
44,12,294.9,19.3,336.6,135.7,315.74,77.53,314.09,77.02,12,
44,13,333.1,71.0,375.0,190.0,354.04,130.47,368.32,131.83,13,
44,23,398.3,208.6,459.9,355.4,429.11,282.01,430.54,282.3,18,
44,29,160.8,88.0,213.6,223.0,187.23,155.49,188.16,154.07,11,
