frame,obj_id,x1,y1,x2,y2,cx,cy,smooth_cx,smooth_cy,track_age,inf_ms
22,26,328.3,11.6,380.2,142.3,354.25,76.92,355.22,76.21,3,
22,27,644.7,76.9,683.2,193.9,663.99,135.37,660.53,136.2,3,
22,28,702.9,149.2,755.6,298.1,729.26,223.63,729.26,223.63,1,
22,29,230.6,96.7,279.0,223.2,254.79,159.92,255.66,161.27,2,
24,0,789.3,155.0,846.0,304.9,817.65,229.93,818.37,233.4,8,791.95
24,1,787.6,154.7,848.1,307.3,817.85,231.01,818.18,233.37,8,
24,3,477.9,213.3,542.9,367.5,510.42,290.41,512.84,290.26,8,
24,5,729.8,58.7,773.0,174.1,751.39,116.4,753.12,118.24,7,
24,6,904.8,236.6,958.9,397.7,931.84,317.17,932.71,315.58,10,
24,7,298.8,98.9,346.0,229.7,322.4,164.33,321.95,165.79,9,
24,8,727.7,57.9,775.5,174.8,751.58,116.36,752.92,118.14,10,
24,9,231.0,94.3,277.1,218.2,254.05,156.25,256.43,158.77,9,
24,10,528.5,214.3,581.1,362.2,554.82,288.24,556.34,288.18,10,
24,12,541.9,-2.2,589.5,104.7,565.73,51.25,572.14,52.36,10,
24,15,510.9,145.8,559.2,242.0,535.07,193.91,535.07,193.91,1,
24,17,442.2,135.4,492.5,259.1,467.35,197.29,472.77,199.26,8,
24,20,454.9,3.1,498.5,77.5,476.69,40.29,493.56,35.01,6,
24,21,511.5,145.1,561.8,243.6,536.65,194.32,532.64,196.32,9,
24,24,296.6,97.9,342.5,229.7,319.55,163.82,319.85,164.23,4,
24,25,396.0,282.2,452.0,457.9,424.0,370.03,416.61,368.79,5,
24,26,330.7,13.5,380.7,141.9,355.72,77.69,355.42,76.8,4,
24,27,646.5,76.4,686.2,197.5,666.36,136.95,662.86,136.5,4,
24,28,705.1,149.6,758.7,297.5,731.91,223.55,730.32,223.6,2,
24,29,229.3,95.7,278.5,221.9,253.93,158.81,254.97,160.29,3,
26,0,788.9,153.9,845.4,303.6,817.13,228.77,817.87,231.55,9,793.15
26,1,787.5,153.6,847.7,305.3,817.62,229.47,817.95,231.81,9,
26,3,476.3,212.5,541.8,367.8,509.05,290.18,511.33,290.23,9,
26,5,729.8,59.1,772.9,175.0,751.34,117.08,752.41,117.78,8,
26,6,905.2,236.7,958.6,398.4,931.9,317.51,932.39,316.35,11,
26,7,298.6,100.0,344.6,227.2,321.62,163.6,321.82,164.91,10,
26,8,728.1,58.5,775.2,174.8,751.68,116.64,752.42,117.54,11,
26,9,230.4,93.3,276.3,217.0,253.36,155.16,255.2,157.32,10,
26,10,528.7,213.7,580.7,359.8,554.68,286.79,555.67,287.62,11,
26,12,539.2,-0.9,585.7,105.9,562.49,52.49,568.28,52.41,11,
26,14,706.2,151.0,764.0,297.9,735.13,224.44,730.6,222.14,9,
26,15,514.0,144.4,561.5,239.0,537.76,191.68,536.15,193.02,2,
26,17,436.6,138.1,485.9,264.7,461.23,201.37,468.15,200.1,9,
26,20,448.8,2.6,491.3,78.5,470.01,40.54,484.14,37.22,7,
26,21,513.5,145.1,564.0,243.7,538.71,194.39,535.07,195.55,10,
26,23,405.3,289.7,435.6,359.4,420.43,324.57,420.43,324.57,1,
26,25,401.6,283.6,464.8,460.6,433.24,372.11,423.26,370.12,6,
26,26,329.3,10.2,379.7,139.9,354.49,75.05,355.05,76.1,5,
26,27,649.7,72.8,686.9,183.3,668.34,128.08,665.05,133.13,5,
26,28,706.1,149.5,766.5,303.5,736.3,226.53,732.71,224.77,3,
26,29,227.6,94.2,278.4,220.9,252.99,157.52,254.18,159.18,4,
28,0,788.8,153.2,845.0,302.6,816.89,227.89,817.48,230.09,10,786.67
28,4,477.1,214.4,537.7,363.3,507.4,288.82,516.99,292.51,3,
28,5,729.6,58.9,773.0,175.0,751.31,116.95,751.97,117.45,9,
28,6,900.8,236.6,957.1,400.7,928.99,318.64,931.03,317.27,12,
28,7,297.9,100.2,343.6,227.4,320.77,163.83,321.4,164.48,11,
28,8,728.0,57.4,775.1,174.4,751.55,115.93,752.07,116.89,12,
28,10,528.6,215.4,580.6,360.2,554.59,287.78,555.24,287.68,12,
28,12,535.3,-0.9,582.1,105.6,558.69,52.33,564.45,52.38,12,
28,14,706.7,152.5,766.3,299.7,736.48,226.05,732.96,223.7,10,
28,17,431.5,136.4,480.9,261.7,456.18,199.05,463.36,199.68,10,
28,20,445.4,2.4,488.0,80.8,466.7,41.61,477.17,38.98,8,
28,21,516.0,147.6,566.5,249.2,541.24,198.41,537.54,196.69,11,
28,23,409.2,290.0,439.3,359.2,424.27,324.58,421.96,324.58,2,
28,24,298.6,99.0,341.4,227.1,319.98,163.05,319.9,163.76,5,
28,25,406.1,283.6,473.1,460.5,439.56,372.02,429.78,370.88,7,
28,26,327.0,9.0,377.2,138.4,352.11,73.74,353.87,75.16,6,
28,27,654.2,76.8,692.4,192.9,673.3,134.87,668.35,133.83,6,
28,28,705.0,149.9,767.4,304.9,736.16,227.39,734.09,225.82,4,
28,29,224.6,93.2,277.4,221.6,251.0,157.38,252.91,158.46,5,
30,0,789.6,153.9,845.3,302.9,817.41,228.44,817.45,229.43,11,788.53
30,2,903.4,235.9,954.9,363.0,929.18,299.44,931.88,297.56,8,
30,4,474.4,214.0,534.6,362.2,504.48,288.14,511.99,290.76,4,
30,5,729.7,57.9,774.0,175.1,751.83,116.52,751.92,117.08,10,
30,6,899.0,237.4,955.6,399.1,927.31,318.23,929.54,317.65,13,
30,7,298.0,101.3,344.5,229.7,321.24,165.48,321.34,164.88,12,
30,8,727.1,56.4,774.3,173.4,750.71,114.87,751.53,116.09,13,
30,10,526.7,214.0,579.4,358.5,553.02,286.26,554.35,287.11,13,
30,12,530.2,-1.1,579.6,105.8,554.91,52.34,560.63,52.36,13,
30,14,708.1,153.2,770.0,301.0,739.05,227.12,735.39,225.07,11,
30,17,426.1,139.2,475.4,268.9,450.75,204.06,458.32,201.43,11,
30,20,439.8,2.4,484.6,83.6,462.18,43.01,471.17,40.59,9,
30,21,518.5,147.1,569.5,249.5,544.0,198.31,540.12,197.34,12,
30,24,298.7,98.5,341.4,226.3,320.05,162.42,319.96,163.22,6,
30,25,408.2,284.5,476.2,459.6,442.21,372.05,434.75,371.34,8,
30,26,325.0,9.1,375.0,138.5,349.97,73.79,352.31,74.61,7,
30,27,657.7,82.4,695.7,198.1,676.73,140.24,671.7,136.39,7,
30,28,706.5,149.2,772.8,307.9,739.65,228.56,736.32,226.91,5,
30,29,223.8,93.0,277.7,220.0,250.71,156.53,252.03,157.69,6,
32,0,788.8,154.2,843.6,303.7,816.21,228.97,816.96,229.24,12,790.83
32,1,787.1,154.6,844.6,303.9,815.85,229.26,817.11,230.79,10,
32,2,899.8,236.3,951.6,362.4,925.72,299.34,929.42,298.27,9,
32,4,472.0,212.3,532.0,360.6,502.0,286.45,507.99,289.04,5,
32,5,730.1,55.7,774.8,174.1,752.43,114.89,752.12,116.2,11,
32,6,888.8,237.4,950.3,400.4,919.56,318.91,925.55,318.15,14,
32,7,297.6,99.7,344.5,230.0,321.05,164.83,321.22,164.86,13,
32,10,526.2,211.3,578.9,355.1,552.54,283.18,553.63,285.54,14,
32,12,524.1,-1.7,574.7,104.0,549.44,51.13,556.15,51.87,14,
32,14,706.3,152.8,771.0,303.3,738.68,228.04,736.71,226.26,12,
32,15,522.3,146.4,568.2,237.1,545.23,191.74,539.78,192.51,3,
32,17,423.4,140.0,472.5,272.1,447.93,206.06,454.16,203.28,12,
32,20,433.4,1.2,481.0,84.2,457.21,42.7,465.59,41.43,10,
32,23,419.8,290.7,450.4,359.9,435.08,325.29,427.21,324.86,3,
32,25,411.0,284.0,477.6,457.8,444.27,370.92,438.56,371.17,9,
32,26,321.3,9.2,371.0,136.7,346.14,72.93,349.84,73.94,8,
32,27,661.5,84.5,698.5,197.1,680.03,140.81,675.03,138.16,8,
32,28,708.0,148.4,776.1,311.4,742.04,229.87,738.61,228.1,6,
32,29,223.7,92.7,278.0,219.1,250.85,155.86,251.56,156.96,7,
34,0,789.6,153.1,843.0,303.0,816.3,228.03,816.69,228.76,13,898.36
34,1,787.0,153.5,844.0,303.8,815.51,228.65,816.47,229.93,11,
34,2,898.3,235.8,950.6,363.2,924.46,299.53,927.44,298.78,10,
34,4,470.6,211.5,530.0,359.6,500.32,285.55,504.92,287.64,6,
34,5,730.0,54.0,775.3,173.6,752.66,113.81,752.34,115.25,12,
34,6,882.8,237.0,948.1,400.0,915.44,318.51,921.51,318.3,15,
34,7,296.3,96.9,343.8,228.2,320.04,162.56,320.75,163.94,14,
34,8,730.3,56.7,774.4,173.8,752.36,115.21,751.86,115.73,14,
34,10,525.1,208.6,578.8,349.2,551.96,278.91,552.96,282.89,15,
34,12,522.5,-1.6,574.2,103.5,548.38,50.94,553.04,51.5,15,
34,14,707.5,153.5,772.7,304.9,740.07,229.21,738.05,227.44,13,
34,15,524.1,145.1,570.6,237.1,547.33,191.13,542.8,191.95,4,
34,16,663.0,74.2,710.4,201.5,686.69,137.82,665.69,137.32,7,
34,17,420.4,140.0,468.9,274.0,444.63,206.98,450.35,204.76,13,
34,20,429.1,0.4,478.6,84.0,453.84,42.22,460.89,41.75,11,
34,23,425.8,291.3,456.6,360.1,441.2,325.71,432.8,325.2,4,
34,25,415.8,285.2,479.0,456.1,447.41,370.65,442.1,370.96,10,
34,26,318.9,7.9,367.3,133.2,343.13,70.55,347.16,72.58,9,
34,29,223.6,92.1,277.9,218.2,250.77,155.14,251.24,156.23,8,
36,0,789.8,150.7,842.4,302.0,816.07,226.36,816.44,227.8,14,866.28
36,1,787.1,150.4,843.2,301.1,815.15,225.76,815.94,228.26,12,
36,4,468.7,210.1,528.4,358.3,498.53,284.22,502.37,286.27,7,
36,5,729.7,52.3,775.6,172.3,752.66,112.31,752.47,114.07,13,
36,6,881.6,239.5,946.9,401.9,914.22,320.7,918.59,319.26,16,
36,7,295.7,95.3,343.6,226.1,319.68,160.72,320.32,162.65,15,
36,8,729.9,56.0,773.8,172.8,751.83,114.39,751.85,115.2,15,
36,10,523.6,208.9,577.3,349.0,550.47,278.95,551.96,281.31,16,
36,12,518.1,-1.0,571.8,105.1,544.94,52.05,549.8,51.72,16,
36,14,708.7,153.1,773.5,303.6,741.13,228.38,739.28,227.82,14,
36,15,526.3,142.9,572.4,234.4,549.32,188.67,545.41,190.64,5,
36,16,666.1,76.1,713.0,203.7,689.56,139.87,675.24,138.34,8,
36,17,417.3,140.6,464.9,275.0,441.14,207.78,446.67,205.97,14,
36,20,424.8,-0.8,472.7,81.4,448.75,40.35,456.03,41.19,12,
36,23,430.3,291.6,461.0,360.1,445.64,325.83,437.94,325.45,5,
36,25,420.2,285.4,481.5,455.6,450.83,370.51,445.59,370.78,11,
36,26,316.2,7.3,363.2,131.4,339.73,69.36,344.19,71.29,10,
36,28,708.7,151.2,775.0,306.3,741.84,228.74,739.9,228.35,7,
36,29,225.8,92.6,279.3,217.3,252.53,154.95,251.76,155.72,9,
38,0,788.8,148.7,841.6,300.6,815.23,224.65,815.96,226.54,15,788.47
38,1,786.0,148.5,842.4,300.0,814.2,224.25,815.24,226.66,13,
38,2,889.6,240.0,940.4,362.4,915.02,301.19,922.47,299.74,11,
38,3,476.8,210.4,526.4,353.4,501.6,281.87,507.44,286.88,10,
38,4,467.5,210.0,526.0,355.5,496.75,282.77,500.12,284.87,8,
38,5,729.3,51.2,776.3,172.5,752.79,111.83,752.6,113.18,14,
38,6,881.7,239.8,946.9,401.6,914.31,320.71,916.88,319.84,17,
38,7,295.8,94.4,343.7,225.3,319.72,159.85,320.08,161.53,16,
38,10,523.5,208.3,577.1,347.6,550.29,277.98,551.29,279.98,17,
38,12,517.0,-0.9,570.6,105.1,543.79,52.11,547.4,51.88,17,
38,14,710.4,152.9,775.7,304.7,743.05,228.83,740.79,228.22,15,
38,15,529.2,141.5,575.0,234.0,552.1,187.75,548.09,189.49,6,
38,16,671.0,77.3,716.4,204.3,693.7,140.82,682.62,139.33,9,
38,17,413.3,133.0,460.6,256.2,436.97,194.58,442.79,201.41,15,
38,20,419.9,-1.0,468.0,81.5,443.96,40.3,451.2,40.83,13,
38,25,425.2,284.9,482.9,454.4,454.04,369.65,448.97,370.33,12,
38,26,312.8,7.4,360.0,131.5,336.4,69.45,341.07,70.56,11,
38,28,710.9,151.8,777.8,308.0,744.36,229.86,741.68,228.96,8,
38,29,229.0,92.6,281.1,215.4,255.02,153.97,253.06,155.02,10,
40,0,787.4,146.2,840.3,296.8,813.88,221.52,815.13,224.53,16,785.94
40,1,784.0,146.0,840.5,297.5,812.24,221.74,814.04,224.69,14,
40,2,887.6,239.9,938.7,363.1,913.13,301.49,918.74,300.44,12,
40,3,477.6,210.6,524.5,350.2,501.05,280.38,504.88,284.28,11,
40,4,467.3,209.0,525.3,354.0,496.33,281.49,498.6,283.52,9,
40,5,729.0,50.5,776.8,173.6,752.91,112.04,752.72,112.72,15,
40,6,880.3,240.7,946.8,401.7,913.57,321.23,915.56,320.39,18,
40,10,523.6,207.8,576.8,348.0,550.19,277.88,550.85,279.14,18,
40,12,514.2,-0.8,569.0,105.6,541.62,52.39,545.09,52.08,18,
40,15,532.5,140.4,577.7,232.2,555.11,186.27,550.89,188.2,7,
40,16,673.8,77.6,718.0,203.4,695.9,140.47,687.94,139.79,10,
40,17,409.9,140.3,458.3,267.8,434.06,204.02,439.3,202.46,16,
40,24,297.2,95.5,341.9,223.2,319.55,159.37,319.8,161.68,7,
40,25,431.2,284.9,486.3,453.6,458.75,369.26,452.88,369.9,13,
40,26,309.8,7.0,356.8,131.1,333.27,69.03,337.95,69.94,12,
40,28,713.2,152.1,781.5,309.3,747.35,230.65,743.95,229.63,9,
40,29,232.1,91.4,283.3,214.1,257.72,152.76,254.93,154.12,11,
42,0,787.1,145.2,839.8,295.2,813.44,220.19,814.45,222.79,17,785.69
42,1,783.4,144.5,839.8,295.6,811.64,220.05,813.08,222.83,15,
42,3,477.8,208.6,522.6,350.3,500.22,279.49,503.02,282.36,12,
42,4,466.8,207.4,524.2,352.6,495.53,279.99,497.37,282.11,10,
42,5,728.1,49.2,775.8,173.1,751.97,111.15,752.42,112.09,16,
42,6,877.4,241.3,944.1,401.8,910.78,321.58,913.65,320.87,19,
42,10,522.2,211.3,574.9,348.4,548.56,279.83,549.94,279.42,19,
42,12,512.0,-1.2,566.6,104.5,539.33,51.65,542.79,51.91,19,
42,14,718.2,153.7,782.1,303.6,750.14,228.66,744.53,228.39,16,
42,15,533.9,139.3,578.6,231.4,556.25,185.32,553.04,187.05,8,
42,16,677.5,77.9,721.7,203.6,699.61,140.77,692.61,140.18,11,
42,17,399.2,143.3,453.5,275.2,426.32,209.26,434.11,205.18,17,
42,24,297.9,94.5,342.6,221.9,320.23,158.18,319.97,160.28,8,
42,25,438.9,279.7,491.1,435.3,465.03,357.48,457.74,364.93,14,
42,26,307.0,6.8,352.3,130.6,329.67,68.72,334.64,69.46,13,
42,28,714.5,151.5,784.9,308.8,749.7,230.14,746.25,229.84,10,
42,29,235.1,90.3,285.2,213.5,260.13,151.9,257.01,153.23,12,
44,1,782.7,143.4,839.2,293.3,810.94,218.31,812.22,221.03,16,797.79
44,3,478.4,202.4,521.6,334.8,499.99,268.61,501.81,276.86,13,
44,4,465.6,206.5,521.8,347.8,493.66,277.15,495.89,280.12,11,
44,5,728.5,47.1,775.6,169.3,752.06,108.23,752.27,110.55,17,
44,6,872.5,241.2,939.1,400.9,905.8,321.02,910.51,320.93,20,
44,10,522.1,210.3,574.7,347.8,548.41,279.03,549.32,279.26,20,
44,12,507.4,-1.4,560.3,103.3,533.84,50.97,539.21,51.53,20,
44,14,719.5,154.9,784.4,305.0,751.95,229.94,747.5,229.01,17,
44,15,536.0,142.4,583.6,245.2,559.8,193.78,555.74,189.74,9,
44,17,396.5,143.0,451.8,277.1,424.16,210.06,430.13,207.13,18,
44,21,532.7,138.2,583.8,270.1,558.25,204.15,547.37,200.06,13,
44,23,447.3,290.7,480.6,360.1,463.96,325.44,448.35,325.45,6,
44,24,298.5,94.0,342.5,219.8,320.5,156.88,320.18,158.92,9,
44,25,444.2,279.8,496.2,425.7,470.23,352.72,462.73,360.05,15,
44,26,304.4,7.2,349.8,130.9,327.09,69.05,331.62,69.29,14,
44,28,716.0,151.1,787.4,310.6,751.71,230.83,748.43,230.23,11,
