frame,obj_id,cx,cy,velocity,dx,dy
62,1,376.97,308.26,1.0155294185793118,0.9200000000000159,-0.4300000000000068
64,1,377.9,307.73,1.070420478129916,0.92999999999995,-0.5299999999999727
66,1,379.65,307.31,1.7996944185055455,1.75,-0.4200000000000159
68,1,381.44,306.75,1.8755532517100324,1.7900000000000205,-0.5600000000000023
70,1,383.38,305.2,2.483163305141252,1.9399999999999977,-1.5500000000000114
72,1,386.62,301.71,4.762110876491655,3.240000000000009,-3.490000000000009
74,1,387.73,299.91,2.1147340258292218,1.1100000000000136,-1.7999999999999545
76,1,388.93,297.94,2.3067076104266184,1.1999999999999886,-1.9700000000000273
78,1,390.44,296.71,1.9475625792256375,1.509999999999991,-1.2300000000000182
80,1,392.0,295.66,1.8804520733057548,1.5600000000000023,-1.0499999999999545
82,1,393.89,293.4,2.9461330587738503,1.8899999999999864,-2.2600000000000477
84,1,396.84,293.06,2.969528582115336,2.9499999999999886,-0.339999999999975
86,1,408.99,292.13,12.185540611725063,12.150000000000034,-0.9300000000000068
88,1,415.74,291.25,6.807121271139511,6.75,-0.8799999999999955
90,1,415.55,290.1,1.1655899793666495,-0.18999999999999773,-1.1499999999999773
92,1,416.35,289.7,0.8944271909999414,0.8000000000000114,-0.4000000000000341
94,1,418.04,289.19,1.765276182357872,1.6899999999999977,-0.5099999999999909
96,1,419.4,287.77,1.9662146373170777,1.3599999999999568,-1.420000000000016
98,1,421.75,286.13,2.865676185475264,2.3500000000000227,-1.6399999999999864
100,1,423.84,284.5,2.650471656139692,2.089999999999975,-1.6299999999999955
102,1,425.83,284.36,1.9949185447030242,1.990000000000009,-0.13999999999998636
104,1,427.27,280.14,4.458923636933046,1.4399999999999977,-4.220000000000027
106,1,429.42,279.58,2.2217335573826467,2.150000000000034,-0.5600000000000023
108,1,431.93,279.76,2.5164459064323155,2.509999999999991,0.18000000000000682
110,1,434.47,282.14,3.4808045047086575,2.5400000000000205,2.3799999999999955
112,1,436.4,282.68,2.0041207548448345,1.92999999999995,0.5400000000000205
114,1,438.15,283.56,1.9588006534611917,1.75,0.8799999999999955
116,1,440.65,282.93,2.5781582573612494,2.5,-0.6299999999999955
118,1,442.94,282.54,2.3229722340140193,2.2900000000000205,-0.38999999999998636
120,1,445.75,281.94,2.873343000757139,2.8100000000000023,-0.6000000000000227
122,1,447.92,282.45,2.2291253890259424,2.170000000000016,0.5099999999999909
124,1,450.61,282.27,2.6960155785900035,2.6899999999999977,-0.18000000000000682
126,1,455.07,278.64,5.750521715461979,4.4599999999999795,-3.6299999999999955
128,1,458.91,276.43,4.4305417275994765,3.840000000000032,-2.2099999999999795
130,1,462.33,272.87,4.936598018878966,3.419999999999959,-3.5600000000000023
132,1,465.33,270.67,3.720215047547648,3.0,-2.1999999999999886
144,1,477.04,279.13,14.446304025597707,11.710000000000036,8.45999999999998
146,1,481.91,281.15,5.2723144822743615,4.8700000000000045,2.019999999999982
148,1,484.81,282.41,3.1618981640780257,2.8999999999999773,1.2600000000000477
150,1,486.79,283.75,2.390815760362978,1.9800000000000182,1.339999999999975
152,1,489.31,284.5,2.629239433752641,2.519999999999982,0.75
154,1,490.92,285.03,1.694992625352693,1.6100000000000136,0.5299999999999727
156,1,491.9,284.65,1.0510946674776354,0.9799999999999613,-0.37999999999999545
158,1,492.89,284.42,1.016366075781753,0.9900000000000091,-0.22999999999996135
160,1,495.23,283.15,2.6624237078271835,2.340000000000032,-1.2700000000000387
162,1,496.55,282.51,1.4669696656713678,1.3199999999999932,-0.6399999999999864
164,1,496.24,281.91,0.6753517601960926,-0.3100000000000023,-0.5999999999999659
166,1,495.21,281.31,1.1920151005755288,-1.0300000000000296,-0.6000000000000227
168,1,494.21,280.65,1.1981652640600264,-1.0,-0.660000000000025
170,1,493.11,280.37,1.1350770898929772,-1.099999999999966,-0.2799999999999727
172,1,491.94,280.28,1.1734564329364952,-1.170000000000016,-0.09000000000003183
174,1,490.81,280.5,1.151216747619666,-1.1299999999999955,0.22000000000002728
176,1,488.86,281.91,2.4063665556186624,-1.9499999999999886,1.410000000000025
178,1,488.05,282.06,0.823771813064757,-0.8100000000000023,0.14999999999997726
180,1,485.69,282.28,2.370232056149788,-2.3600000000000136,0.21999999999997044
182,1,483.38,281.86,2.347871376374774,-2.3100000000000023,-0.4199999999999591
184,1,481.29,281.51,2.1191035840656567,-2.089999999999975,-0.35000000000002274
186,1,479.29,281.54,2.000224987345174,-2.0,0.03000000000002956
188,1,477.07,281.64,2.2222511109233616,-2.2200000000000273,0.0999999999999659
190,1,474.57,281.75,2.5024188298524295,-2.5,0.11000000000001364
192,1,471.96,281.86,2.6123169792351146,-2.6100000000000136,0.11000000000001364
194,1,469.42,282.0,2.543855341799099,-2.5399999999999636,0.13999999999998636
196,1,467.71,280.64,2.184879859397345,-1.7100000000000364,-1.3600000000000136
198,1,465.94,278.92,2.468055915087791,-1.7699999999999818,-1.7199999999999704
200,1,464.25,277.61,2.1382703290276464,-1.6899999999999977,-1.3100000000000023
202,1,463.26,277.08,1.1229425630904055,-0.9900000000000091,-0.5300000000000296
204,1,463.55,279.31,2.24877744563576,0.29000000000002046,2.230000000000018
206,1,462.39,280.87,1.9440164608356754,-1.160000000000025,1.5600000000000023
208,1,460.96,278.95,2.3940133667129095,-1.4300000000000068,-1.920000000000016
210,1,459.59,277.45,2.031477294975263,-1.3700000000000045,-1.5
212,1,457.92,279.16,2.39018827710287,-1.669999999999959,1.7100000000000364
214,1,455.99,281.24,2.8374812774712646,-1.9300000000000068,2.079999999999984
216,1,452.85,280.9,3.1583540016913774,-3.1399999999999864,-0.34000000000003183
218,1,450.17,281.48,2.7420430339438666,-2.680000000000007,0.5800000000000409
220,1,446.77,283.17,3.7968539608470886,-3.400000000000034,1.6899999999999977
222,1,443.21,283.81,3.617070637961056,-3.5600000000000023,0.6399999999999864
224,1,441.07,285.64,2.815759222660894,-2.1399999999999864,1.829999999999984
226,1,439.07,286.68,2.254240448576869,-2.0,1.0400000000000205
234,1,428.54,293.69,12.649940711323485,-10.529999999999973,7.009999999999991
236,1,423.05,297.0,6.410631794136996,-5.490000000000009,3.3100000000000023
238,1,418.87,299.32,4.780669409193656,-4.180000000000007,2.319999999999993
240,1,412.31,301.63,6.954832852053314,-6.560000000000002,2.3100000000000023
242,1,407.84,303.35,4.78949892995085,-4.470000000000027,1.7200000000000273
248,1,403.6,301.96,4.462028686595337,-4.239999999999952,-1.3900000000000432
250,1,399.86,302.97,3.8739772843939297,-3.740000000000009,1.0100000000000477
252,1,395.1,305.55,5.414240482283718,-4.759999999999991,2.579999999999984
254,1,391.91,306.89,3.460014450836863,-3.1899999999999977,1.339999999999975
256,1,388.68,309.25,4.000312487793945,-3.230000000000018,2.3600000000000136
258,1,387.34,308.8,1.4135416513141998,-1.3400000000000318,-0.44999999999998863
260,1,383.77,309.88,3.7297855166215546,-3.569999999999993,1.079999999999984
262,1,381.49,310.62,2.3970815588961276,-2.2799999999999727,0.7400000000000091
264,1,379.81,311.52,1.9058856209122264,-1.6800000000000068,0.8999999999999773
266,1,378.29,319.75,8.369187535239023,-1.5199999999999818,8.230000000000018
268,1,376.14,325.43,6.073293999140847,-2.150000000000034,5.680000000000007
270,1,374.67,322.23,3.521491161425773,-1.4699999999999704,-3.1999999999999886
272,1,373.09,325.88,3.977298077841283,-1.580000000000041,3.6499999999999773
274,1,372.54,330.03,4.186287137786867,-0.5499999999999545,4.149999999999977
276,1,372.33,333.33,3.306675067193644,-0.21000000000003638,3.3000000000000114
278,1,371.86,337.0,3.6999729728742734,-0.46999999999997044,3.670000000000016
280,1,371.51,339.11,2.1388314566604056,-0.35000000000002274,2.1100000000000136
282,1,371.17,340.18,1.1227199116431348,-0.339999999999975,1.0699999999999932
284,1,371.07,341.68,1.5033296378372925,-0.10000000000002274,1.5
286,1,370.32,343.11,1.6147445618425287,-0.75,1.4300000000000068
288,1,369.35,348.13,5.112856344549469,-0.9699999999999704,5.019999999999982
290,1,368.19,354.14,6.120923132992274,-1.160000000000025,6.009999999999991
292,1,366.8,357.96,4.065033825197511,-1.3899999999999864,3.819999999999993
294,1,366.0,359.74,1.95151223414052,-0.8000000000000114,1.7800000000000296
296,1,364.55,357.15,2.968265486778454,-1.4499999999999886,-2.590000000000032
298,1,363.03,355.46,2.2729936207565804,-1.5200000000000387,-1.6899999999999977
300,1,361.61,355.73,1.4454411091427781,-1.419999999999959,0.27000000000003865
306,1,364.67,365.18,9.933081092994248,3.0600000000000023,9.449999999999989
308,1,367.12,373.94,9.096158529841032,2.4499999999999886,8.759999999999991
310,1,368.55,379.23,5.47987226128495,1.4300000000000068,5.2900000000000205
312,1,369.59,382.69,3.6129212557153503,1.0399999999999636,3.4599999999999795
314,1,370.65,386.14,3.60916887939591,1.0600000000000023,3.4499999999999886
316,1,371.72,389.12,3.1662754144262646,1.07000000000005,2.980000000000018
318,1,372.6,388.95,0.8962700485902657,0.8799999999999955,-0.17000000000001592
320,1,373.47,390.91,2.1444113411377375,0.8700000000000045,1.9600000000000364
322,1,374.65,393.75,3.075386154615342,1.17999999999995,2.839999999999975
324,1,376.59,396.14,3.078262496929059,1.9399999999999977,2.3899999999999864
326,1,377.79,398.42,2.576509266430114,1.2000000000000455,2.2800000000000296
328,1,378.33,400.5,2.1489532335534656,0.5399999999999636,2.079999999999984
330,1,378.5,401.63,1.1427160627207422,0.17000000000001592,1.1299999999999955
332,1,378.68,403.9,2.277125380825553,0.18000000000000682,2.269999999999982
334,1,379.17,406.36,2.5083261350949138,0.4900000000000091,2.4600000000000364
336,1,380.9,407.17,1.910235587565018,1.7299999999999613,0.8100000000000023
338,1,381.98,408.81,1.9636700333813835,1.080000000000041,1.6399999999999864
10,2,493.35,407.2,2.6817345133327217,-2.339999999999975,1.3100000000000023
12,2,489.68,410.96,5.254188805134437,-3.670000000000016,3.759999999999991
14,2,487.44,415.05,4.6632284953667344,-2.240000000000009,4.090000000000032
16,2,485.51,419.95,5.266393452828966,-1.9300000000000068,4.899999999999977
18,2,484.29,423.11,3.3873293314940733,-1.2199999999999704,3.160000000000025
20,2,483.25,426.56,3.603345667570621,-1.0400000000000205,3.4499999999999886
22,2,481.75,430.7,4.403362351658092,-1.5,4.139999999999986
24,2,478.75,435.48,5.643438668046308,-3.0,4.78000000000003
26,2,475.98,441.1,6.2655646194098065,-2.769999999999982,5.6200000000000045
28,2,472.78,445.88,5.752251733017256,-3.2000000000000455,4.779999999999973
30,2,470.47,446.93,2.5374396544548152,-2.3099999999999454,1.0500000000000114
32,2,467.55,449.71,4.031724196916246,-2.920000000000016,2.7799999999999727
34,2,464.79,451.43,3.2520762598684616,-2.759999999999991,1.7200000000000273
36,2,460.26,453.54,4.997299270606106,-4.53000000000003,2.1100000000000136
38,2,458.37,455.33,2.603113520382816,-1.8899999999999864,1.7899999999999636
40,2,454.29,470.31,15.525681949595658,-4.079999999999984,14.980000000000018
42,2,451.76,482.5,12.449779114506413,-2.5300000000000296,12.189999999999998
44,2,449.45,490.34,8.173230695385982,-2.3100000000000023,7.839999999999975
46,2,448.6,494.9,4.638545030502557,-0.8499999999999659,4.560000000000002
48,2,444.72,484.62,10.98784783294706,-3.8799999999999955,-10.279999999999973
50,2,441.48,482.17,4.062031511448429,-3.240000000000009,-2.4499999999999886
56,2,439.59,477.51,5.028687701577858,-1.8900000000000432,-4.660000000000025
58,2,436.61,481.21,4.750831506168124,-2.9799999999999613,3.6999999999999886
60,2,433.47,489.86,9.202287759030387,-3.1399999999999864,8.650000000000034
62,2,430.53,494.26,5.291842779221631,-2.9400000000000546,4.399999999999977
64,2,432.6,502.15,8.15702151523459,2.07000000000005,7.889999999999986
66,2,428.3,506.26,5.948285467258629,-4.300000000000011,4.110000000000014
68,2,422.56,510.08,6.894925670375284,-5.740000000000009,3.819999999999993
70,2,420.11,510.45,2.477781265568038,-2.4499999999999886,0.37000000000000455
72,2,417.65,510.12,2.4820354550248007,-2.4600000000000364,-0.3299999999999841
74,2,412.49,509.03,5.2738695471162105,-5.159999999999968,-1.0900000000000318
76,2,407.25,509.47,5.258440833555147,-5.240000000000009,0.44000000000005457
78,2,404.44,510.2,2.903274013936672,-2.8100000000000023,0.7299999999999613
80,2,401.31,512.75,4.037251540342766,-3.1299999999999955,2.5500000000000114
82,2,398.63,515.5,3.839908853084932,-2.680000000000007,2.75
84,2,395.79,517.98,3.7704111181673476,-2.839999999999975,2.480000000000018
96,2,376.57,528.84,22.075959775285,-19.220000000000027,10.860000000000014
98,2,365.81,541.19,16.37986874184285,-10.759999999999991,12.350000000000023
100,2,361.13,550.35,10.286301570535421,-4.680000000000007,9.159999999999968
102,2,359.24,555.72,5.692890302825095,-1.8899999999999864,5.3700000000000045
104,2,369.7,559.06,10.980309649549916,10.45999999999998,3.339999999999918
106,2,361.57,563.19,9.11887054409705,-8.129999999999995,4.130000000000109
108,2,351.09,566.09,10.873840168036326,-10.480000000000018,2.8999999999999773
110,2,342.46,566.77,8.65674881234288,-8.629999999999995,0.67999999999995
112,2,335.12,569.66,7.888453587364228,-7.339999999999975,2.8899999999999864
114,2,330.2,572.06,5.474157469419385,-4.920000000000016,2.3999999999999773
116,2,326.8,574.26,4.049691346263323,-3.3999999999999773,2.2000000000000455
118,2,324.93,576.49,2.910292081561591,-1.8700000000000045,2.230000000000018
120,2,321.97,576.83,2.9794630388712493,-2.9599999999999795,0.34000000000003183
122,2,318.59,578.43,3.7395721680427645,-3.3800000000000523,1.599999999999909
124,2,314.98,580.62,4.222345319842981,-3.609999999999957,2.1900000000000546
156,2,263.73,604.83,56.68056633450306,-51.25,24.210000000000036
158,2,240.24,616.13,26.06664727194503,-23.49000000000001,11.299999999999955
160,2,228.96,621.0,12.286386775614712,-11.280000000000001,4.8700000000000045
162,2,222.17,622.94,7.061706592602137,-6.7900000000000205,1.9400000000000546
164,2,219.95,622.86,2.2214409737825584,-2.219999999999999,-0.08000000000004093
166,2,219.48,623.28,0.6303173803727489,-0.46999999999999886,0.4199999999999591
168,2,219.78,622.76,0.6003332407921353,0.30000000000001137,-0.5199999999999818
170,2,219.89,623.03,0.2915475947422426,0.10999999999998522,0.2699999999999818
172,2,218.54,622.35,1.5115885683610857,-1.3499999999999943,-0.67999999999995
174,2,213.7,612.81,10.697532425751348,-4.840000000000003,-9.540000000000077
176,2,207.85,604.87,9.862357730279257,-5.849999999999994,-7.939999999999941
178,2,204.27,599.04,6.841439906920207,-3.579999999999984,-5.830000000000041
180,2,201.61,601.41,3.5626535054647124,-2.6599999999999966,2.3700000000000045
182,2,198.53,602.21,3.182200496511838,-3.0800000000000125,0.8000000000000682
216,2,181.88,576.81,30.370750731583914,-16.650000000000006,-25.40000000000009
218,2,174.16,565.54,13.660574658483426,-7.719999999999999,-11.269999999999982
228,2,173.36,541.74,23.81344158243402,-0.799999999999983,-23.799999999999955
230,2,173.29,532.36,9.380261190393362,-0.0700000000000216,-9.379999999999995
232,2,173.52,528.08,4.28617545137851,0.2300000000000182,-4.279999999999973
234,2,173.26,524.39,3.6991485506803334,-0.2600000000000193,-3.6900000000000546
236,2,172.4,522.0,2.540019684963073,-0.8599999999999852,-2.3899999999999864
238,2,171.81,518.21,3.8356485761862658,-0.5900000000000034,-3.7899999999999636
240,2,171.06,512.63,5.630177617091707,-0.75,-5.580000000000041
242,2,170.37,508.4,4.28590713851807,-0.6899999999999977,-4.230000000000018
258,2,180.47,483.62,26.75926755350375,10.099999999999994,-24.779999999999973
260,2,185.11,468.91,15.424451367876898,4.640000000000015,-14.70999999999998
262,2,187.47,460.32,8.90829388828189,2.359999999999985,-8.590000000000032
276,2,194.17,446.83,15.062207673511878,6.699999999999989,-13.490000000000009
278,2,197.35,439.12,8.340053956659977,3.180000000000007,-7.7099999999999795
280,2,200.16,432.03,7.626545744962162,2.8100000000000023,-7.090000000000032
282,2,202.43,425.08,7.311319990261668,2.2700000000000102,-6.949999999999989
284,2,204.59,419.35,6.123601881245999,2.1599999999999966,-5.729999999999961
286,2,207.79,416.03,4.6111170013349545,3.1999999999999886,-3.32000000000005
288,2,211.27,413.43,4.344007366476253,3.480000000000018,-2.599999999999966
290,2,214.21,411.61,3.4577449298639658,2.9399999999999977,-1.8199999999999932
292,2,216.73,410.11,2.9326438583639693,2.519999999999982,-1.5
294,2,218.82,407.38,3.4381681168901723,2.0900000000000034,-2.730000000000018
296,2,220.81,399.14,8.476892119167271,1.990000000000009,-8.240000000000009
298,2,222.87,392.74,6.723362254110641,2.0600000000000023,-6.399999999999977
300,2,225.38,388.38,5.030874675441645,2.509999999999991,-4.360000000000014
302,2,227.79,384.5,4.5675485766437065,2.4099999999999966,-3.8799999999999955
304,2,229.47,381.79,3.1884949427590303,1.6800000000000068,-2.7099999999999795
306,2,231.12,379.97,2.456603346085809,1.6500000000000057,-1.8199999999999932
308,2,233.05,378.28,2.565345980564846,1.9300000000000068,-1.6900000000000546
310,2,235.85,374.79,4.474382638979323,2.799999999999983,-3.4899999999999523
312,2,238.96,373.39,3.410586459833584,3.1100000000000136,-1.400000000000034
314,2,241.96,363.78,10.067378010187173,3.0,-9.610000000000014
316,2,245.63,357.93,6.905896031652917,3.6699999999999875,-5.849999999999966
318,2,248.54,353.05,5.681769090697011,2.9099999999999966,-4.8799999999999955
324,2,261.18,345.06,14.95358485447555,12.640000000000015,-7.990000000000009
326,2,261.87,343.34,1.853240405344134,0.6899999999999977,-1.7200000000000273
328,2,263.57,340.55,3.2671241176300234,1.6999999999999886,-2.7899999999999636
10,3,265.04,174.66,0.2789265136196353,-0.06999999999999318,0.27000000000001023
12,3,265.09,175.57,0.9113725912051499,0.049999999999954525,0.9099999999999966
14,3,265.2,177.16,1.5938004893963402,0.11000000000001364,1.5900000000000034
16,3,265.81,178.61,1.5730861387731017,0.6100000000000136,1.450000000000017
18,3,266.98,179.31,1.3634148304899802,1.170000000000016,0.6999999999999886
20,3,267.82,179.83,0.9879271228182616,0.839999999999975,0.5200000000000102
22,3,268.63,180.47,1.0323274674249379,0.8100000000000023,0.6399999999999864
24,3,270.24,180.58,1.6137533888423121,1.6100000000000136,0.11000000000001364
26,3,272.18,180.88,1.9630588376306966,1.9399999999999977,0.29999999999998295
28,3,275.5,181.28,3.344009569364292,3.319999999999993,0.4000000000000057
30,3,279.34,181.77,3.8711367839434216,3.839999999999975,0.4900000000000091
32,3,283.81,183.18,4.6871099837746755,4.470000000000027,1.4099999999999966
34,3,287.26,184.22,3.603345667570613,3.4499999999999886,1.039999999999992
36,3,289.75,185.59,2.842006333560863,2.490000000000009,1.3700000000000045
38,3,292.17,186.56,2.607163209313923,2.420000000000016,0.9699999999999989
40,3,294.99,187.24,2.900827468154556,2.819999999999993,0.6800000000000068
42,3,297.51,187.68,2.5581243128510986,2.519999999999982,0.4399999999999977
44,3,299.39,187.51,1.8876705220985965,1.8799999999999955,-0.17000000000001592
46,3,301.29,187.47,1.9004210059879176,1.900000000000034,-0.03999999999999204
48,3,303.82,187.76,2.5465663156493408,2.5299999999999727,0.28999999999999204
50,3,306.91,188.29,3.1351236020291444,3.090000000000032,0.5300000000000011
52,3,310.0,188.76,3.1255399533520354,3.089999999999975,0.46999999999999886
54,3,312.49,189.78,2.690817719578951,2.490000000000009,1.0200000000000102
56,3,314.56,191.27,2.5504901489713694,2.069999999999993,1.490000000000009
58,3,317.99,192.85,3.7764136425979604,3.430000000000007,1.579999999999984
60,3,322.05,194.84,4.5214709995752544,4.060000000000002,1.990000000000009
62,3,325.9,195.4,3.8905141048452374,3.849999999999966,0.5600000000000023
64,3,329.4,196.11,3.571288282958968,3.5,0.710000000000008
66,3,331.89,197.04,2.6580067720004035,2.490000000000009,0.9299999999999784
68,3,334.35,198.1,2.678656379605302,2.4600000000000364,1.0600000000000023
70,3,336.64,198.73,2.375078946056284,2.2899999999999636,0.6299999999999955
72,3,339.27,199.86,2.8624814409878763,2.6299999999999955,1.1300000000000239
74,3,341.28,200.63,2.1524404753674222,2.009999999999991,0.7699999999999818
76,3,343.61,200.95,2.351871595134434,2.330000000000041,0.3199999999999932
78,3,346.55,201.33,2.9644561052577596,2.9399999999999977,0.3800000000000239
80,3,349.45,201.61,2.9134858846405742,2.8999999999999773,0.28000000000000114
82,3,353.59,200.96,4.190715929289397,4.139999999999986,-0.6500000000000057
84,3,357.43,200.32,3.8929680193908944,3.840000000000032,-0.6400000000000148
86,3,359.78,200.61,2.367826007121269,2.349999999999966,0.29000000000002046
88,3,361.8,200.81,2.0298768435548378,2.0200000000000387,0.19999999999998863
90,3,364.82,201.08,3.0320455141702434,3.019999999999982,0.27000000000001023
92,3,367.63,202.37,3.0919573088902754,2.8100000000000023,1.289999999999992
94,3,370.04,201.86,2.463371673134225,2.410000000000025,-0.5099999999999909
96,3,373.35,202.75,3.4275647331596804,3.3100000000000023,0.8899999999999864
98,3,378.36,202.0,5.0658266847573765,5.009999999999991,-0.75
100,3,383.47,200.8,5.249009430359228,5.110000000000014,-1.1999999999999886
102,3,387.89,201.18,4.4363047686108805,4.419999999999959,0.37999999999999545
104,3,391.94,201.88,4.110048661512425,4.050000000000011,0.6999999999999886
106,3,393.68,200.63,2.142451866437151,1.740000000000009,-1.25
108,3,395.31,199.98,1.7548219282878799,1.6299999999999955,-0.6500000000000057
110,3,396.37,198.71,1.6542369842316906,1.0600000000000023,-1.2699999999999818
112,3,400.07,189.39,10.027581961769265,3.6999999999999886,-9.320000000000022
114,3,403.86,189.7,3.80265696585955,3.7900000000000205,0.3100000000000023
116,3,410.51,190.41,6.687794853312989,6.649999999999977,0.710000000000008
118,3,415.81,190.53,5.301358316507207,5.300000000000011,0.12000000000000455
120,3,420.41,193.11,5.274125519932217,4.600000000000023,2.5800000000000125
122,3,424.35,195.66,4.693197204465192,3.9399999999999977,2.549999999999983
124,3,427.86,197.26,3.8574732662715783,3.509999999999991,1.5999999999999943
126,3,431.67,194.02,5.001369812361399,3.8100000000000023,-3.2399999999999807
128,3,435.24,194.89,3.674479554984612,3.569999999999993,0.8699999999999761
130,3,438.39,196.55,3.560631966378994,3.1499999999999773,1.660000000000025
132,3,441.82,198.47,3.930814165029937,3.430000000000007,1.9199999999999875
134,3,443.87,199.97,2.5401771591761166,2.0500000000000114,1.5
136,3,445.22,200.99,1.6920106382644533,1.3500000000000227,1.0200000000000102
138,3,449.32,201.52,4.134114173556377,4.099999999999966,0.5300000000000011
140,3,452.99,202.0,3.7012565433917315,3.670000000000016,0.47999999999998977
146,3,466.18,193.15,15.883910097957614,13.189999999999998,-8.849999999999994
148,3,475.08,188.82,9.897418855439012,8.899999999999977,-4.3300000000000125
150,3,481.49,185.87,7.056245460583146,6.410000000000025,-2.9499999999999886
152,3,486.99,183.67,5.923681287847961,5.5,-2.200000000000017
154,3,491.93,182.91,4.99811964642704,4.939999999999998,-0.7599999999999909
156,3,494.92,183.59,3.066349621292403,2.990000000000009,0.6800000000000068
158,3,498.07,184.41,3.254980798714463,3.1499999999999773,0.8199999999999932
160,3,500.75,186.96,3.6993107466121438,2.680000000000007,2.5500000000000114
162,3,503.91,190.39,4.663743131863075,3.160000000000025,3.4299999999999784
164,3,507.3,199.33,9.561155787874203,3.3899999999999864,8.940000000000026
166,3,512.35,206.48,8.753570700005787,5.050000000000011,7.149999999999977
168,3,515.81,210.48,5.288818393554411,3.4599999999999227,4.0
170,3,518.42,212.52,3.31265754342343,2.6100000000000136,2.0400000000000205
172,3,521.14,213.47,2.881128251223837,2.7200000000000273,0.9499999999999886
174,3,524.42,214.77,3.5282290175100384,3.2799999999999727,1.3000000000000114
180,3,531.27,215.95,6.950892029085207,6.850000000000023,1.1799999999999784
182,3,537.96,218.43,7.134879116004757,6.690000000000055,2.480000000000018
184,3,542.65,221.57,5.644085399779079,4.689999999999941,3.1399999999999864
186,3,544.62,222.43,2.1495348334000384,1.9700000000000273,0.8600000000000136
188,3,546.43,223.28,1.9996499693695877,1.8099999999999454,0.8499999999999943
190,3,547.78,224.06,1.5591343752223743,1.3500000000000227,0.7800000000000011
192,3,550.27,224.77,2.589246994784402,2.490000000000009,0.710000000000008
194,3,552.64,224.92,2.3747420912595993,2.3700000000000045,0.14999999999997726
196,3,557.73,224.67,5.096135790969499,5.090000000000032,-0.25
198,3,562.38,225.11,4.670770814330308,4.649999999999977,0.44000000000002615
200,3,567.55,226.48,5.34843902461265,5.169999999999959,1.3699999999999761
202,3,571.79,228.57,4.727123861292413,4.240000000000009,2.0900000000000034
204,3,576.17,230.84,4.933284909672257,4.3799999999999955,2.2700000000000102
206,3,579.27,233.39,4.014037867285267,3.1000000000000227,2.549999999999983
208,3,581.6,236.63,3.9908019244257473,2.330000000000041,3.240000000000009
210,3,584.06,237.86,2.7503636123246804,2.4599999999999227,1.2300000000000182
212,3,585.3,238.43,1.3647344063956235,1.240000000000009,0.5699999999999932
214,3,585.53,239.37,0.9677293009927953,0.2300000000000182,0.9399999999999977
216,3,586.21,240.28,1.1360017605620514,0.6800000000000637,0.9099999999999966
218,3,587.73,240.52,1.538830724933691,1.5199999999999818,0.2400000000000091
220,3,590.82,241.01,3.128609914962263,3.090000000000032,0.4899999999999807
222,3,595.88,241.24,5.0652245754753515,5.059999999999945,0.2300000000000182
224,3,601.33,236.06,7.518969344265248,5.4500000000000455,-5.180000000000007
226,3,605.15,237.68,4.149313196180728,3.8199999999999363,1.6200000000000045
