frame,obj_id,x1,y1,x2,y2,cx,cy,smooth_cx,smooth_cy,track_age,inf_ms
14,2,371.4,292.1,417.2,430.7,394.27,361.41,387.68,359.74,5,
14,3,299.3,103.6,341.4,234.3,320.38,168.97,319.48,170.25,5,
14,4,349.9,17.3,383.0,131.6,366.44,74.44,370.18,75.91,5,
14,6,792.6,160.3,847.9,315.2,820.26,237.74,820.63,240.06,5,
14,7,488.1,218.6,547.6,362.0,517.87,290.32,519.55,290.23,5,
14,9,735.7,61.0,774.8,180.4,755.23,120.7,757.08,121.67,5,
14,11,504.5,153.1,541.6,235.5,523.08,194.31,518.98,194.6,5,
14,13,570.1,-0.9,608.9,105.3,589.52,52.22,589.52,52.22,1,
14,15,469.1,131.1,510.1,250.8,489.61,190.93,489.61,190.93,1,
16,0,238.1,101.2,282.0,220.9,260.07,161.04,260.33,162.25,6,316.08
16,1,912.9,231.8,958.9,389.9,935.87,310.87,937.03,309.71,6,
16,2,382.3,290.3,421.2,414.4,401.75,352.35,393.31,356.78,6,
16,3,299.4,102.1,342.3,231.3,320.86,166.74,320.03,168.85,6,
16,4,347.7,18.0,380.4,134.0,364.05,75.96,367.73,75.93,6,
16,6,792.2,158.7,847.9,314.6,820.05,236.64,820.4,238.69,6,
16,7,487.5,227.7,546.9,365.2,517.2,296.46,518.61,292.72,6,
16,8,702.2,150.4,748.1,285.9,725.19,218.14,720.43,219.06,5,
16,9,735.3,59.3,775.3,178.1,755.3,118.69,756.37,120.48,6,
16,11,505.6,151.2,545.3,237.2,525.47,194.18,521.58,194.43,6,
16,13,563.2,-2.7,607.4,106.8,585.3,52.08,587.83,52.16,2,
16,15,465.0,131.2,505.8,250.2,485.41,190.68,487.93,190.83,2,
18,0,235.7,99.5,280.9,221.6,258.3,160.57,259.51,161.57,7,313.55
18,1,910.6,230.0,958.6,389.9,934.61,309.94,936.06,309.8,7,
18,2,389.5,298.0,425.7,423.0,407.59,360.55,399.02,358.29,7,
18,3,299.5,99.9,342.1,228.2,320.81,164.01,320.34,166.91,7,
18,4,345.1,17.0,377.7,132.7,361.4,74.85,365.2,75.5,7,
18,7,488.0,222.1,547.2,362.7,517.62,292.37,518.22,292.58,7,
18,8,703.8,151.7,750.4,287.8,727.09,219.75,723.1,219.34,6,
18,9,733.3,58.4,774.0,175.9,753.65,117.16,755.28,119.15,7,
18,11,508.2,149.2,550.3,239.1,529.26,194.15,524.65,194.32,7,
18,13,559.1,-2.5,603.3,105.7,581.2,51.61,585.18,51.94,3,
18,15,450.5,132.6,499.3,266.5,474.89,199.53,482.71,194.31,3,
20,0,233.3,97.7,278.4,219.9,255.84,158.76,258.04,160.45,8,311.17
20,1,909.5,228.3,958.9,390.5,934.23,309.4,935.33,309.64,8,
20,2,394.7,299.0,429.7,427.6,412.19,363.31,404.29,360.3,8,
20,3,299.1,98.3,342.0,226.5,320.54,162.42,320.42,165.12,8,
20,4,344.2,16.8,375.9,131.2,360.05,74.04,363.14,74.92,8,
20,6,793.5,157.7,845.8,307.3,819.66,232.49,820.1,236.21,7,
20,7,486.8,217.7,545.8,360.8,516.34,289.27,517.46,291.25,8,
20,8,704.3,151.5,751.1,288.7,727.7,220.09,724.94,219.64,7,
20,9,732.5,58.3,774.7,176.1,753.58,117.25,754.6,118.39,8,
20,11,510.2,145.8,555.2,239.8,532.66,192.79,527.85,193.71,8,
20,13,555.9,-2.5,597.6,101.4,576.73,49.44,581.8,50.94,4,
20,15,449.0,133.0,495.7,258.9,472.35,195.93,478.57,194.96,4,
22,0,232.5,95.5,277.5,218.0,254.97,156.77,256.81,158.98,9,312.04
22,1,907.1,232.7,958.0,394.6,932.58,313.65,934.23,311.25,9,
22,2,399.6,296.7,437.5,434.7,418.6,365.69,410.01,362.46,9,
22,3,299.6,98.9,341.3,226.1,320.42,162.53,320.42,164.08,9,
22,4,343.0,17.1,375.6,134.0,359.3,75.53,361.6,75.16,9,
22,6,793.7,156.7,845.6,304.0,819.66,230.38,819.93,233.88,8,
22,7,483.3,217.5,543.2,362.9,513.22,290.17,515.77,290.82,9,
22,8,704.9,150.7,753.0,289.6,728.92,220.14,726.53,219.84,8,
22,9,731.6,57.5,773.9,173.7,752.77,115.58,753.87,117.27,9,
22,11,511.3,148.2,555.3,238.9,533.34,193.57,530.05,193.65,9,
22,13,550.9,-1.4,591.2,100.6,571.03,49.62,577.49,50.41,5,
22,15,446.8,132.5,492.7,251.3,469.73,191.88,475.03,193.73,5,
24,0,231.4,94.3,276.3,216.8,253.86,155.56,255.63,157.61,10,314.21
24,1,906.2,235.8,956.3,397.3,931.21,316.55,933.02,313.37,10,
24,2,401.9,291.1,445.5,439.2,423.69,365.14,415.48,363.53,10,
24,3,300.8,103.3,340.8,223.7,320.79,163.49,320.57,163.84,10,
24,4,340.3,15.5,373.3,132.8,356.77,74.16,359.67,74.76,10,
24,6,792.1,155.7,844.4,302.5,818.24,229.13,819.25,231.98,9,
24,7,481.0,216.8,541.0,363.6,511.01,290.21,513.86,290.58,10,
24,8,705.9,151.8,755.1,292.0,730.48,221.91,728.11,220.67,9,
24,9,731.1,57.5,772.9,172.4,751.97,114.93,753.11,116.33,10,
24,11,513.6,145.1,558.4,236.7,535.99,190.9,532.42,192.55,10,
24,13,547.5,-4.0,584.4,89.4,565.92,42.66,572.86,47.31,6,
24,15,443.5,139.0,490.5,264.2,467.02,201.58,471.83,196.87,6,
26,0,230.6,93.7,275.5,216.4,253.05,155.03,254.6,156.58,11,312.13
26,1,905.7,236.8,955.0,397.8,930.35,317.3,931.95,314.94,11,
26,2,405.7,287.2,456.8,443.0,431.24,365.09,421.78,364.16,11,
26,3,300.5,102.8,340.1,221.9,320.26,162.31,320.45,163.23,11,
26,4,337.8,14.5,373.0,133.5,355.43,74.03,357.97,74.47,11,
26,6,791.6,154.0,844.1,301.4,817.86,227.7,818.7,230.27,10,
26,7,481.0,215.7,540.8,363.3,510.88,289.51,512.67,290.15,11,
26,8,705.8,154.0,756.1,295.5,730.95,224.74,729.25,222.29,10,
26,9,731.2,56.7,772.7,171.6,751.95,114.17,752.64,115.47,11,
26,11,516.3,146.9,560.9,237.7,538.61,192.31,534.9,192.46,11,
26,13,545.4,-0.8,582.4,93.4,563.91,46.29,569.28,46.9,7,
26,15,438.4,139.3,483.6,267.4,461.0,203.35,467.5,199.46,7,
28,0,228.9,92.9,275.1,215.2,252.03,154.08,253.57,155.58,12,315.4
28,1,900.3,236.9,952.5,399.2,926.39,318.07,929.73,316.19,12,
28,2,407.1,286.5,466.8,445.8,436.96,366.14,427.85,364.95,12,
28,3,300.7,101.9,339.9,223.9,320.27,162.9,320.38,163.1,12,
28,4,334.5,12.0,372.8,133.7,353.65,72.87,356.24,73.83,12,
28,6,791.0,153.3,843.3,299.8,817.17,226.57,818.09,228.79,11,
28,7,477.6,213.8,536.9,362.5,507.27,288.12,510.51,289.34,12,
28,8,707.3,154.2,757.8,296.3,732.57,225.28,730.58,223.49,11,
28,9,730.9,54.9,772.6,171.3,751.76,113.12,752.29,114.53,12,
28,11,519.1,147.4,564.7,239.7,541.86,193.57,537.68,192.9,12,
28,13,540.9,0.7,578.1,96.6,559.48,48.65,565.36,47.6,8,
28,15,436.2,133.4,478.3,252.6,457.24,193.01,463.4,196.88,8,
30,0,227.8,91.9,275.1,211.9,251.45,151.92,252.72,154.12,13,319.12
30,1,895.5,237.1,950.5,399.1,922.97,318.11,927.03,316.96,13,
30,2,413.2,286.7,474.2,446.5,443.74,366.61,434.21,365.61,13,
30,3,300.6,99.1,339.7,220.6,320.17,159.88,320.29,161.81,13,
30,4,329.6,10.9,367.5,131.8,348.56,71.37,353.17,72.84,13,
30,6,791.1,153.0,842.9,298.0,817.0,225.49,817.65,227.47,12,
30,7,474.7,211.1,533.5,361.0,504.09,286.05,507.94,288.02,13,
30,9,731.1,56.0,772.3,171.7,751.66,113.84,752.04,114.25,13,
30,11,521.1,144.5,565.3,234.5,543.2,189.51,539.89,191.55,13,
30,13,540.3,1.7,576.2,98.1,558.24,49.9,562.51,48.52,9,
30,15,432.2,129.9,472.7,234.6,452.44,182.25,459.01,191.03,9,
32,0,227.8,92.9,275.8,213.9,251.78,153.41,252.35,153.83,14,310.76
32,1,896.4,236.8,948.6,395.3,922.5,316.08,925.22,316.61,14,
32,2,414.8,279.1,467.6,424.9,441.19,352.04,437.0,360.18,14,
32,3,300.5,98.9,341.0,223.8,320.76,161.33,320.48,161.62,14,
32,4,326.1,10.4,365.3,131.5,345.71,70.97,350.19,72.1,14,
32,6,790.3,154.6,841.1,299.6,815.72,227.1,816.88,227.32,13,
32,7,472.6,209.9,530.9,360.7,501.76,285.28,505.47,286.93,14,
32,8,711.5,153.9,767.9,300.5,739.73,227.19,734.24,224.97,12,
32,9,732.2,54.6,772.3,169.6,752.26,112.14,752.13,113.41,14,
32,11,523.9,144.6,567.0,232.2,545.46,188.37,542.12,190.28,14,
32,13,537.7,1.6,573.2,98.8,555.45,50.17,559.69,49.18,10,
32,15,429.1,134.3,468.9,237.5,449.01,185.91,455.01,188.98,10,
34,0,228.0,92.4,275.5,213.9,251.73,153.14,252.1,153.56,15,314.47
34,1,888.2,238.7,943.9,397.8,916.08,318.24,921.56,317.26,15,
34,2,420.4,280.8,466.8,415.9,443.58,348.33,439.63,355.44,15,
34,3,299.6,97.6,340.6,224.8,320.08,161.22,320.32,161.46,15,
34,4,322.7,10.1,362.1,130.0,342.39,70.06,347.07,71.28,15,
34,6,790.3,152.5,840.4,298.4,815.32,225.41,816.25,226.56,14,
34,7,471.2,208.1,528.2,357.4,499.69,282.76,503.16,285.26,15,
34,8,712.4,153.9,769.6,300.9,740.99,227.39,736.94,225.94,13,
34,9,732.6,52.9,772.4,170.7,752.52,111.79,752.28,112.76,15,
34,11,526.4,142.8,568.9,229.2,547.67,186.01,544.34,188.57,15,
34,13,532.5,0.9,569.6,98.9,551.05,49.87,556.23,49.46,11,
34,15,426.3,143.8,466.0,253.5,446.1,198.66,451.45,192.85,11,
34,17,668.3,70.4,700.0,171.2,684.13,120.78,684.13,120.78,1,
36,0,230.2,91.3,276.6,211.5,253.41,151.38,252.62,152.68,16,317.1
36,1,887.8,239.9,942.4,398.2,915.1,319.04,918.98,317.97,16,
36,2,414.9,289.3,466.1,431.8,440.53,360.56,439.99,357.49,16,
36,3,298.9,95.8,340.1,222.9,319.48,159.36,319.98,160.62,16,
36,4,319.6,9.3,358.6,128.5,339.12,68.89,343.89,70.32,16,
36,6,791.1,149.6,840.7,296.9,815.88,223.26,816.11,225.24,15,
36,7,469.3,208.5,525.6,355.4,497.44,281.92,500.87,283.92,16,
36,8,712.6,153.7,770.7,301.1,741.66,227.41,738.83,226.53,14,
36,9,732.1,51.8,771.0,170.6,751.51,111.19,751.97,112.13,16,
36,11,528.7,143.8,569.8,229.1,549.23,186.46,546.3,187.72,16,
36,13,530.0,0.4,567.1,97.9,548.55,49.17,553.16,49.34,12,
36,15,419.7,144.9,461.3,262.4,440.5,203.65,447.07,197.17,12,
36,17,671.3,77.7,705.6,189.3,688.46,133.52,685.86,125.88,2,
38,0,231.7,91.0,277.7,210.3,254.71,150.66,253.46,151.88,17,313.24
38,1,888.4,240.6,943.5,397.7,915.97,319.13,917.77,318.43,17,
38,2,427.1,294.6,473.3,437.2,450.22,365.87,444.08,360.84,17,
38,3,299.0,97.6,339.3,221.8,319.12,159.69,319.64,160.25,17,
38,4,316.3,8.6,354.3,127.8,335.34,68.21,340.47,69.48,17,
38,6,791.5,147.7,840.8,295.3,816.13,221.5,816.12,223.74,16,
38,7,468.3,207.0,523.6,352.7,495.96,279.87,498.91,282.3,17,
38,8,714.2,153.6,772.7,302.2,743.45,227.93,740.67,227.09,15,
38,9,731.8,49.1,771.3,165.3,751.58,107.21,751.81,110.16,17,
38,11,531.8,143.2,572.4,227.9,552.1,185.56,548.62,186.86,17,
38,13,527.5,0.2,566.3,98.2,546.95,49.19,550.67,49.28,13,
38,15,420.8,169.4,460.2,275.7,440.52,222.5,444.45,207.3,13,
38,17,675.9,73.2,710.0,172.5,692.93,122.83,688.69,124.66,3,
40,0,235.0,91.2,279.4,209.5,257.23,150.38,254.97,151.28,18,310.21
40,1,888.1,240.6,944.4,396.7,916.26,318.62,917.17,318.51,18,
40,2,429.7,294.1,477.6,440.3,453.63,367.21,447.9,363.39,18,
40,3,299.4,98.8,339.1,220.2,319.27,159.52,319.49,159.95,18,
40,4,314.1,7.8,351.7,127.3,332.89,67.53,337.44,68.7,18,
40,6,789.7,145.5,840.5,292.4,815.09,218.94,815.71,221.82,17,
40,7,466.9,207.0,522.1,352.5,494.48,279.72,497.14,281.27,18,
40,9,731.9,48.7,771.3,162.4,751.6,105.56,751.73,108.32,18,
40,11,533.9,142.9,574.5,227.5,554.22,185.2,550.86,186.19,18,
40,13,523.6,-0.1,564.8,98.8,544.18,49.33,548.08,49.3,14,
40,15,407.9,156.5,453.8,273.3,430.84,214.91,439.01,210.35,14,
40,17,680.0,73.1,711.9,162.7,695.95,117.91,691.59,121.96,4,
42,0,238.2,91.3,281.5,208.3,259.85,149.79,256.92,150.68,19,317.25
42,1,884.3,242.0,942.3,398.3,913.32,320.15,915.63,319.16,19,
42,2,437.0,307.9,485.2,446.8,461.09,377.35,453.18,368.97,19,
42,3,300.1,98.9,339.4,219.3,319.79,159.08,319.61,159.6,19,
42,4,311.1,7.7,347.7,127.7,329.43,67.67,334.23,68.29,19,
42,6,788.0,144.2,840.3,290.8,814.13,217.5,815.08,220.1,18,
42,7,466.3,206.0,521.5,352.2,493.9,279.11,495.84,280.4,19,
42,8,717.6,154.1,779.4,302.2,748.46,228.15,743.79,227.51,16,
42,9,732.0,47.7,770.7,159.9,751.32,103.81,751.57,106.52,19,
42,11,536.5,137.7,576.7,222.4,556.59,180.05,553.15,183.74,19,
42,13,518.1,-0.4,561.1,98.7,539.6,49.17,544.68,49.25,15,
42,15,402.2,150.5,453.1,274.0,427.68,212.24,434.47,211.1,15,
42,17,685.2,85.4,713.7,166.6,699.44,126.01,694.73,123.58,5,
44,0,239.4,90.5,281.9,206.9,260.65,148.68,258.41,149.88,20,319.22
44,1,876.7,241.9,934.6,398.0,905.64,319.99,911.63,319.49,20,
44,2,445.3,295.0,492.8,427.2,469.07,361.08,459.53,365.82,20,
44,3,300.7,98.1,339.9,217.6,320.32,157.85,319.89,158.9,20,
44,4,308.6,6.8,345.1,125.4,326.85,66.11,331.28,67.42,20,
44,6,786.5,143.7,838.3,290.3,812.38,217.01,814.0,218.86,19,
44,7,465.6,205.9,521.0,353.0,493.26,279.44,494.81,280.02,20,
44,8,722.5,156.2,784.4,303.1,753.43,229.68,747.64,228.38,17,
44,9,732.6,47.0,770.9,158.3,751.71,102.64,751.62,104.97,20,
44,11,534.2,146.0,581.9,253.8,558.05,199.89,555.11,190.2,20,
44,13,513.2,-0.4,556.0,98.4,534.57,49.01,540.64,49.15,16,
44,15,401.3,146.6,453.8,273.3,427.55,209.95,431.7,210.64,16,
44,17,688.7,83.1,716.1,160.7,702.41,121.92,697.8,122.92,6,
46,0,241.0,90.9,282.1,206.6,261.53,148.78,259.66,149.44,21,317.43
46,1,871.1,241.2,927.3,397.5,899.18,319.35,906.65,319.43,21,
46,2,449.8,297.4,496.4,434.8,473.12,366.06,464.97,365.92,21,
46,3,301.4,96.5,341.2,213.7,321.28,155.13,320.45,157.39,21,
46,4,307.0,7.0,343.6,125.1,325.29,66.06,328.88,66.87,21,
46,6,784.0,143.0,837.7,290.2,810.86,216.58,812.74,217.95,20,
46,7,466.2,200.1,520.7,341.9,493.42,271.02,494.25,276.42,21,
46,8,724.3,155.5,787.0,302.6,755.68,229.06,750.86,228.65,18,
46,9,733.0,46.9,770.7,156.9,751.84,101.86,751.71,103.73,21,
46,11,538.5,139.5,588.0,256.1,563.26,197.8,558.37,193.24,21,
46,13,509.7,-0.2,550.9,98.3,530.3,49.04,536.5,49.11,17,
46,15,395.3,144.5,450.2,274.1,422.75,209.27,428.12,210.09,17,
46,17,691.9,87.4,721.2,174.9,706.52,131.14,701.29,126.2,7,
48,0,242.1,89.4,283.0,204.2,262.55,146.83,260.81,148.4,22,316.81
48,1,864.9,239.9,920.0,397.0,892.43,318.45,900.96,319.04,22,
48,2,454.0,296.1,501.2,438.2,477.57,367.13,470.01,366.4,22,
48,3,301.1,96.1,340.9,211.3,321.01,153.7,320.67,155.92,22,
48,4,305.4,6.7,341.6,123.8,323.49,65.25,326.73,66.22,22,
48,6,786.1,142.1,839.4,289.4,812.75,215.75,812.75,217.07,21,
48,7,465.0,199.0,520.0,339.0,492.53,269.01,493.56,273.45,22,
48,8,727.0,152.1,789.2,290.3,758.11,221.16,753.76,225.66,19,
48,9,732.6,47.2,770.0,155.9,751.33,101.54,751.56,102.85,22,
48,11,539.5,137.3,588.3,258.4,563.9,197.88,560.58,195.1,22,
48,13,505.8,0.0,545.0,97.9,525.43,48.97,532.07,49.05,18,
48,15,389.7,133.8,440.3,249.7,415.02,191.73,422.88,202.75,18,
48,17,695.4,87.8,728.8,189.3,712.08,138.58,705.61,131.15,8,
50,0,242.7,90.6,283.1,203.3,262.92,146.96,261.66,147.82,23,316.87
50,1,865.1,242.6,917.7,397.9,891.43,320.25,897.15,319.52,23,
50,2,458.3,272.4,514.7,437.7,486.51,355.07,476.61,361.87,23,
50,3,300.6,96.8,341.0,211.4,320.78,154.14,320.71,155.2,23,
50,4,303.3,3.6,337.3,115.2,320.26,59.39,324.14,63.49,23,
50,6,785.7,141.0,839.0,288.1,812.35,214.55,812.59,216.06,22,
50,7,464.3,198.9,518.9,336.8,491.58,267.86,492.77,271.22,23,
50,8,733.6,155.4,794.1,287.2,763.84,221.27,757.79,223.9,20,
50,9,732.3,47.4,769.4,155.7,750.86,101.52,751.28,102.32,23,
50,11,544.3,133.8,592.0,257.0,568.12,195.44,563.6,195.23,23,
50,13,502.6,0.4,540.2,98.0,521.39,49.19,527.8,49.11,19,
50,15,385.3,140.8,437.1,261.4,411.21,201.11,418.22,202.09,19,
50,17,699.1,88.9,732.4,190.3,715.74,139.59,709.66,134.53,9,
52,0,242.2,90.9,281.8,203.3,262.02,147.11,261.8,147.54,24,311.89
52,1,861.1,243.6,913.9,397.7,887.54,320.68,893.31,319.99,24,
52,2,461.0,294.4,515.2,430.8,488.12,362.61,481.21,362.16,24,
52,3,300.2,96.7,340.4,210.9,320.27,153.78,320.54,154.63,24,
52,4,301.3,4.5,334.5,114.1,317.93,59.32,321.65,61.82,24,
52,7,464.7,195.7,518.1,328.1,491.37,261.93,492.21,267.5,24,
52,8,736.6,161.4,798.2,296.2,767.42,228.78,761.64,225.85,21,
52,9,731.2,46.8,767.8,154.5,749.53,100.69,750.58,101.67,24,
52,11,550.2,132.9,600.3,259.1,575.28,196.02,568.27,195.55,24,
52,13,498.9,0.4,536.5,97.8,517.69,49.1,523.76,49.1,20,
52,15,380.9,143.2,432.0,268.2,406.43,205.72,413.5,203.54,20,
54,0,242.0,90.7,282.0,203.8,262.0,147.23,261.88,147.41,25,318.74
54,1,867.0,244.5,915.4,397.2,891.19,320.83,892.46,320.32,25,
54,2,462.9,254.5,522.9,422.0,492.9,338.24,485.89,352.59,25,
54,3,301.8,97.3,341.7,210.3,321.76,153.79,321.03,154.3,25,
54,4,299.2,2.5,330.9,109.2,315.02,55.85,319.0,59.43,25,
54,5,514.3,215.9,560.2,338.8,537.24,277.35,553.8,285.71,3,
54,6,786.9,143.0,834.4,290.2,810.67,216.6,811.82,216.27,23,
54,7,463.5,194.0,516.8,326.1,490.19,260.05,491.4,264.52,25,
54,8,742.2,160.8,802.5,297.6,772.32,229.19,765.91,227.19,22,
54,9,730.7,46.1,768.0,152.8,749.34,99.43,750.09,100.77,25,
54,11,551.2,134.5,598.5,260.9,574.81,197.69,570.88,196.4,25,
54,15,376.4,143.3,426.1,269.9,401.27,206.57,408.61,204.75,21,
56,0,241.2,90.1,282.0,205.2,261.59,147.65,261.76,147.51,26,316.1
56,1,856.2,244.7,909.4,396.3,882.78,320.51,888.59,320.4,26,
56,2,467.6,252.1,527.7,419.9,497.69,336.01,490.61,345.96,26,
56,3,302.6,95.2,341.7,209.7,322.16,152.45,321.48,153.56,26,
56,4,296.7,2.7,327.2,107.9,311.93,55.31,316.17,57.79,26,
56,5,512.9,215.3,558.6,337.8,535.75,276.54,546.58,282.04,4,
56,6,784.4,143.0,828.1,289.2,806.27,216.11,809.6,216.21,24,
56,8,748.6,163.7,806.0,302.1,777.31,232.87,770.47,229.46,23,
56,9,728.5,46.4,768.2,157.4,748.34,101.92,749.39,101.23,26,
56,11,555.1,133.9,600.6,261.5,577.85,197.71,573.67,196.93,26,
56,13,495.7,0.5,530.6,97.3,513.13,48.9,519.51,49.02,21,
56,15,374.3,143.4,422.8,272.9,398.57,208.16,404.59,206.12,22,
58,0,240.6,87.8,281.5,204.7,261.08,146.23,261.49,147.0,27,316.81
58,1,849.0,244.7,904.6,396.7,876.79,320.7,883.87,320.52,27,
58,3,304.3,92.2,342.6,204.2,323.49,148.21,322.28,151.42,27,
58,4,294.1,2.0,324.2,106.2,309.16,54.06,313.37,56.3,27,
58,6,783.7,142.6,827.2,288.1,805.45,215.32,807.94,215.85,25,
58,8,754.2,151.6,814.8,298.0,784.5,224.8,776.08,227.6,24,
58,9,728.4,44.1,769.4,156.0,748.9,100.02,749.19,100.75,27,
58,11,557.8,134.0,603.3,261.6,580.55,197.8,576.42,197.28,27,
58,13,492.8,0.5,528.0,97.6,510.41,49.05,515.87,49.04,22,
58,15,371.7,142.6,419.5,273.6,395.6,208.08,401.0,206.9,23,
60,0,240.1,84.7,280.7,201.7,260.44,143.2,261.07,145.48,28,321.29
60,1,841.8,241.9,903.8,397.0,872.81,319.48,879.44,320.1,28,
60,2,477.6,263.7,538.0,453.4,507.81,358.57,497.49,351.0,27,
60,3,305.0,91.1,342.9,201.1,323.94,146.09,322.95,149.29,28,
60,8,759.7,153.5,818.7,293.7,789.23,223.64,781.34,226.01,25,
60,9,728.1,41.0,769.3,153.9,748.69,97.46,748.99,99.43,28,
60,13,489.7,0.0,526.3,97.0,507.99,48.51,512.71,48.82,23,
60,15,365.4,144.8,414.2,278.0,389.84,211.38,396.53,208.69,24,
62,0,240.3,85.2,280.5,201.2,260.38,143.18,260.79,144.56,29,314.11
62,1,837.6,242.4,901.0,396.9,869.32,319.65,875.4,319.92,29,
62,2,485.7,270.1,540.0,440.7,512.87,355.39,503.64,352.76,28,
62,3,302.0,90.9,342.0,199.4,322.01,145.14,322.57,147.63,29,
62,4,288.1,2.3,318.0,107.5,303.01,54.91,309.22,55.74,28,
62,5,512.9,212.8,553.8,332.2,533.37,272.51,541.3,278.23,5,
62,7,463.6,197.7,518.8,341.6,491.2,269.64,491.32,266.57,26,
62,8,762.6,154.3,818.6,286.9,790.6,220.6,785.04,223.85,26,
62,9,727.4,40.1,768.9,153.5,748.16,96.76,748.66,98.36,29,
62,11,566.0,131.1,610.8,261.6,588.41,196.37,581.22,196.91,28,
62,13,487.6,0.0,524.8,96.9,506.18,48.45,510.1,48.67,24,
62,15,360.1,145.9,410.8,281.7,385.49,213.81,392.11,210.74,25,
64,0,240.1,82.6,280.1,198.6,260.11,140.63,260.52,142.99,30,320.53
64,1,835.8,243.7,898.9,396.9,867.36,320.3,872.18,320.07,30,
64,2,490.8,284.5,540.9,451.7,515.83,368.1,508.52,358.89,29,
64,3,304.0,91.7,343.4,199.2,323.69,145.41,323.02,146.74,30,
64,4,285.4,1.9,315.0,106.0,300.19,53.94,305.61,55.02,29,
64,5,511.7,212.3,552.4,330.8,532.05,271.55,537.6,275.56,6,
64,7,463.2,196.4,518.0,338.2,490.59,267.32,491.03,266.87,27,
64,8,767.7,162.8,821.4,298.1,794.53,230.48,788.84,226.5,27,
64,9,726.2,39.2,768.2,153.4,747.18,96.31,748.07,97.54,30,
64,11,569.1,128.5,614.5,259.6,591.8,194.04,585.45,195.76,29,
64,13,483.1,-0.6,521.5,95.2,502.31,47.29,506.98,48.12,25,
64,15,357.4,145.9,408.3,284.4,382.81,215.13,388.39,212.49,26,
66,0,240.6,80.4,279.9,196.7,260.25,138.53,260.41,141.2,31,313.79
