frame,people_count,fps
631,14,12.134084353835961
632,14,12.11967382698498
633,14,12.09008390959325
634,13,12.006744358470096
635,12,11.839988256847585
636,15,11.969328322218132
637,14,12.125314746771586
638,16,11.910493196119857
639,15,12.26218235823793
640,16,11.93893764250113
641,16,11.827534670719809
642,15,11.9971625363264
643,14,12.214225600256265
644,14,11.751153597234168
645,12,12.283693509794906
646,15,12.041594175437387
647,14,12.15053520473935
648,14,11.997437070938215
649,14,11.909309542941676
650,14,11.974351507676847
651,14,12.141495779442586
652,14,12.13566423045096
653,12,12.082073794976825
654,14,12.045847872600124
655,15,12.290676582888656
656,16,12.037550762696055
657,16,11.812811211499898
658,17,12.074978048394295
659,15,12.064419445491128
660,17,12.139668426414746
661,14,12.009529045262965
662,16,9.468254075749572
663,15,11.526328083563945
664,15,11.689680159641476
665,16,12.036238101660674
666,15,12.201185704062695
667,15,12.094337065562472
668,15,12.003720482975929
669,15,12.10334130737777
670,15,12.00681310061919
671,15,12.04505223739152
672,16,12.05762171019534
673,14,11.848584148794323
674,15,11.88013097220806
675,15,12.073552948220474
676,15,11.934351596822289
677,15,11.867257062826262
678,15,11.844669296741964
679,14,11.805097721336576
680,15,12.413443667057333
681,15,12.102223773923532
682,15,12.093325798378446
683,17,12.114003165470951
684,15,12.080960185262528
685,13,12.025885031238083
686,15,12.183606481185622
687,14,11.31412355616459
688,16,12.0141042349942
689,14,12.363897912380098
690,14,12.039623968424829
691,15,12.214439018139778
692,14,11.871623667935637
693,14,12.150183224460827
694,14,12.222803755748147
695,16,12.276826169931274
696,14,12.379114635751622
697,14,7.521405041522534
698,14,12.124158105600296
699,14,12.158671629503369
700,15,12.17554269259128
701,14,11.93503078866795
702,14,12.143956546664274
703,14,12.041386754860417
704,14,12.146347961565416
705,14,12.224335564875506
706,14,12.277473026057736
707,15,12.309433319931092
708,15,11.778378105149649
709,14,12.111239767263907
710,14,12.13780649791496
711,13,11.71154930835944
712,15,11.859606461518451
713,14,12.172256579768355
714,13,11.833808268958396
715,13,12.014551621016206
716,13,12.208750425703466
717,13,12.765406247717367
718,13,12.052874778730546
719,13,12.474211719079937
720,13,12.822696423112198
721,13,12.796914806305853
722,14,12.73660460780235
723,12,12.261393733519649
724,12,12.21010098657685
725,11,12.31015587624993
726,12,12.474842439942776
727,14,11.911034373083128
728,12,12.023334011758736
729,13,11.769553468455449
730,14,11.884136649165706
731,16,8.185045908261536
732,15,10.040609574513924
733,16,11.866619135729119
734,15,12.255231617024013
735,14,12.206654094200369
736,15,12.311456691411077
737,17,12.103655650848983
738,14,11.988281261164957
739,15,11.7402332761386
740,16,11.367324427677456
741,16,12.176673808404026
742,16,11.731367245733912
743,13,11.465360391882434
744,13,11.926410791567381
745,14,11.948188388250944
746,14,11.94709932122379
747,16,12.258849318271492
748,14,12.039554850061858
749,15,12.17017276098399
750,13,12.015102295709367
751,13,12.034822130531342
752,13,12.15264751474061
753,13,11.970148146245544
754,14,11.948562800900207
755,14,12.007363066150221
756,13,12.30798846173033
757,14,11.494581988193831
758,13,12.25036362892909
759,13,11.969260008618155
760,13,12.05342897211302
761,14,12.268243814404343
762,12,12.060707487218417
763,12,12.219527685683154
764,13,11.94876703587219
765,13,11.909005213006393
766,13,11.829569524002922
767,15,11.95878310951444
768,12,11.88393461759681
769,15,12.062545835214674
770,13,11.874110709422446
771,14,11.610112300457008
772,16,11.884001960689869
773,16,11.927292581386356
774,14,11.830070005020506
775,13,11.966152564519534
776,13,7.428490464450679
777,10,10.679485873749822
778,13,12.140652317382393
779,12,12.127768958747177
780,12,12.503589229925353
781,12,11.914722450266598
782,13,12.074734714793212
783,12,12.252331834766174
784,11,12.402358465459836
785,13,11.843063951863156
786,13,12.09876771126598
787,13,12.346101428499942
788,13,12.072336665409823
789,15,12.34373969958092
790,15,12.024368078390674
791,15,12.171726727685334
792,15,12.262218207226407
793,13,11.615385254459303
794,13,11.896136163164359
795,14,12.22330244215189
796,15,12.405990174126778
797,14,12.777539481380385
798,12,12.97112479395838
799,12,11.956805820039454
800,13,12.150218421571013
801,14,12.10505293051499
802,15,12.235640063711733
803,13,12.25784617722614
804,13,12.225297594758135
805,14,12.219598885923716
806,13,12.504148369421017
807,13,12.530035251239768
808,15,12.702313749242883
809,11,12.094337065562472
810,12,12.249326102257228
811,12,12.38010118242944
812,12,11.85166431195253
813,15,11.849755761293038
814,13,12.074943285850827
815,13,12.416567248570896
816,11,11.82670091668617
817,13,11.932687903452946
818,13,11.761797399916995
819,14,11.869406374603463
820,12,12.082943945426157
821,11,11.833741493527745
822,13,11.966357401257603
823,11,12.07101640721906
824,12,11.99506962298631
825,11,12.273880243235809
826,9,12.092942258511874
827,12,12.132434699603714
828,12,12.300985708545838
829,13,12.195757672680749
830,15,11.822300643499192
831,13,12.059147065503966
832,12,12.276143451295574
833,10,12.118448234515716
834,12,12.059771185734043
835,13,12.148564377800499
836,10,12.010491953496363
837,11,11.80965145188493
838,13,11.959396884053012
839,13,12.245535258103978
840,11,12.120374276846967
841,13,12.45713233481537
842,12,12.337385687434368
843,14,12.265481342847117
844,13,12.05911239405196
845,12,12.03309578728727
846,14,12.113968177866607
847,14,12.027022997075186
848,13,12.052632335150388
849,12,12.23496191801361
850,13,7.252315247086489
851,11,10.614460331519677
852,11,11.818103436130796
853,11,12.302284586301868
854,11,12.815918208957049
855,11,12.72327517169413
856,11,12.599896660698622
857,11,12.693933139235757
858,12,12.109001989150613
859,12,12.007603691913062
860,11,12.378347430365775
861,13,12.577076236626205
862,14,12.45802034603104
863,13,12.0695227790695
864,15,12.270361355551396
865,14,12.469687239862052
866,14,12.776410740667409
867,15,12.218139446815329
868,16,12.424990372367212
869,14,12.278982622136867
870,14,12.30954169797145
871,13,12.001041502739668
872,14,11.999599470156236
873,15,11.750133068876451
874,15,12.010354385723776
875,15,11.883261228641286
876,14,12.047162630652263
877,14,12.026850564165795
878,14,12.167983753988976
879,13,12.087226911582897
880,14,11.891212084270093
881,15,12.187536140079676
882,15,12.170384642169038
883,15,12.097860385695908
884,15,12.321764522705774
885,17,12.051593401699284
886,17,11.963422077959121
887,16,12.237603540886797
888,15,12.18799653623298
889,16,11.876430646558804
890,15,11.9424049930099
891,16,12.129487498337161
892,18,11.516390584371903
893,16,11.968884297756496
894,15,11.813576460183471
895,15,12.00581641649206
896,14,12.319014080370307
897,15,12.270576739668478
898,12,12.44393809930694
899,13,12.242818738269609
900,13,11.57745623575005
901,13,12.035581878493623
902,14,12.186261378394633
903,13,12.1788305801802
904,13,11.91942890919838
905,14,12.279989225778497
906,14,12.077864037411597
907,14,11.183409012737071
908,15,11.9962017641204
909,14,12.093988333636094
910,15,11.865544887209111
911,14,11.937442544192944
912,14,12.207968658588763
913,15,12.376557654231007
914,15,11.537044321154392
915,17,11.91350411716085
916,16,11.799783939503062
917,15,11.80542999161239
918,15,12.048581507313655
919,15,12.212554084823639
920,15,12.303872476114206
921,14,12.074178560530603
922,15,11.877944137495504
923,15,11.726086834968827
924,16,12.100862059016999
925,16,12.229967371622351
926,15,8.516699155295646
927,18,11.147859229274697
928,18,12.087888778733314
929,17,12.127313101406365
930,15,12.154267449846271
931,15,11.840322494135316
932,15,11.71429688590979
933,16,12.177416217377544
934,16,12.369403722348542
935,16,11.58084467220357
936,16,12.116802828782399
937,16,12.339890202354825
938,17,11.888650478034235
939,17,12.166677786254448
940,16,11.820967873760988
941,17,11.840690176948181
942,17,11.773914556882076
943,16,11.835678287026846
944,16,12.162514680082934
945,16,12.07887272025642
946,16,11.918616017640774
947,16,11.91888696917341
948,16,11.813709557032084
949,16,12.085938220378054
950,16,12.024919653326682
951,16,11.882756237003292
952,16,11.89323518486487
953,16,11.424574401438182
954,16,12.198843607850437
955,16,12.102398374922092
956,16,11.849420991222345
957,16,12.005060421663643
958,16,12.060915573959052
959,16,12.12419315209065
960,16,12.180033046907443
961,15,12.597323337898557
962,16,12.420317622010264
963,16,11.982424765311194
964,16,12.116627811914109
965,15,12.245213502040722
966,16,11.968303700089313
967,17,11.834743204121827
968,16,11.852903524810449
969,16,12.114353052630364
970,15,12.488325423244348
971,16,12.557796407185629
972,17,11.905050338761272
973,16,12.230466642755708
974,16,12.046712812706437
975,16,12.075708108045857
976,16,12.075603808405093
977,16,11.855650812225642
978,16,11.907449991767024
979,18,11.787580376815503
980,16,11.949584045584045
981,18,11.679296508438613
982,16,11.99263452850689
983,16,11.895225238511191
984,16,11.706678798603338
985,16,11.856723269889102
986,16,11.80141077694024
987,16,12.05065851472177
988,16,12.035201992522303
989,16,12.122546186038983
990,17,12.047889330606429
991,16,11.980336990394145
992,17,11.558887076149743
993,17,11.825167116351324
994,16,11.813543186439913
995,16,11.780925496804999
996,17,12.239603365209247
997,16,12.00444195125302
998,16,12.127909229439132
999,16,12.505826087993608
1000,16,12.57134636134756
1001,16,7.854207707576495
1002,16,11.942813049012099
1003,16,12.441095947296764
1004,15,12.30120216912487
1005,15,12.254980964374308
1006,15,11.805795510520019
1007,15,12.216751523342381
1008,15,12.102642824784093
1009,16,12.101595252040589
1010,15,12.097930175139027
1011,15,12.18732366127856
1012,16,12.35184601656806
1013,15,12.265553079617964
1014,15,12.343594391929276
1015,15,12.691820511811857
1016,15,12.491375202515963
1017,15,12.09960536336572
1018,15,11.795901263594255
1019,15,12.357960053152466
1020,15,11.970831418728968
1021,16,11.99723116880145
1022,15,11.939719320219762
1023,14,12.384560873057117
1024,16,11.836012281018602
1025,16,11.90400290625071
1026,17,12.02681607817724
1027,16,11.545809648338036
1028,17,11.826334102149113
1029,17,11.998844258050859
1030,17,11.897755929299434
1031,15,11.84610778781357
1032,16,11.911440288080335
1033,16,12.104983058869706
1034,15,11.936457343206616
1035,15,12.150429608514534
1036,16,11.86141755441745
1037,17,11.845338318897227
1038,16,12.094092951102345
1039,17,12.139071141840873
1040,15,11.796100313021174
1041,16,11.700963571743412
1042,17,11.900591581665225
1043,16,11.846040873504524
1044,16,12.097895280316818
1045,16,12.448776433924463
1046,16,12.133522719054383
1047,16,12.165125108402146
1048,16,11.920106403537691
1049,16,12.183783438343312
1050,15,12.294207133875208
1051,15,12.185482488633227
1052,15,11.953057583685288
1053,16,12.071989201044206
1054,16,12.250292069722883
1055,16,12.022989362403507
1056,17,12.28135559472707
1057,16,12.088933979720654
1058,16,12.17780513439908
1059,16,11.945636200002278
1060,16,11.960181243209796
1061,16,12.232927931869222
1062,16,11.996716444378341
1063,16,11.989994768693345
1064,16,11.980234331709045
1065,16,11.930549550574582
1066,15,12.052874778730546
1067,16,11.887942860382065
1068,16,12.067543423032548
1069,15,11.841358749661216
1070,15,11.911237327123505
1071,15,12.30903595011005
1072,15,12.51011563710767
1073,15,12.145398316446643
1074,16,12.135172669197297
1075,16,7.720023117897597
1076,16,11.918920838981197
1077,16,12.029851602429888
1078,16,12.183995793717882
1079,16,11.466520133301621
1080,16,12.09534850188886
1081,16,12.292549683916215
1082,16,11.938020151420277
1083,17,11.88625839544308
1084,16,12.086286488199868
1085,17,11.7281853109114
1086,17,11.996236074763683
1087,17,11.907855662493258
1088,18,11.96550396111065
1089,17,12.008463148371359
1090,16,12.039831328275477
1091,17,12.173528412999248
1092,16,12.08506763862677
1093,17,11.96301261244816
1094,16,11.926275143167485
1095,16,12.115192864281546
1096,16,12.03837995930094
1097,15,11.952069803691366
1098,15,12.033475540305204
1099,14,12.126681970891134
1100,15,11.840623323829151
1101,16,12.168866323348082
1102,16,12.039935010879363
1103,15,12.403972295662768
1104,15,12.662508528610848
1105,15,12.270145978995407
1106,15,12.588136076471736
1107,14,12.156733397291164
1108,16,12.021266411966513
1109,15,11.905692404639307
1110,15,11.982904029437982
1111,16,10.01691814616858
1112,15,9.822265936021733
1113,14,11.84590704715425
1114,15,11.612169468907721
1115,16,11.218766132160004
1116,14,11.994589385243206
1117,14,12.308385763921494
1118,14,12.703583338128887
1119,15,12.190121892383615
1120,17,11.918853099558119
1121,16,11.530193777885295
1122,16,11.305980629735755
1123,18,11.980473871377768
1124,15,11.919259547646586
1125,16,12.049896862197553
1126,16,12.299975659895425
1127,15,12.14451914780262
1128,16,12.126787154748447
1129,16,12.13893061283554
1130,15,12.020474020577193
1131,16,11.60802373466767
1132,16,12.038587276302005
1133,14,12.121810452208443
1134,14,12.07814227792112
1135,13,12.119813910480538
1136,13,12.153809598321656
1137,14,12.279665656610016
1138,15,11.855516768658932
1139,14,12.290316436594006
1140,14,12.230680628577593
1141,14,11.844602398682898
1142,14,11.914925530010994
1143,14,11.513703443429375
1144,14,12.063760145882108
1145,14,11.894314453352088
1146,14,11.882890897243392
1147,14,11.913233410306443
1148,14,12.066085365537914
1149,15,11.636880188218582
1150,15,12.22298185336399
1151,15,11.955715181574597
