frame,people_count,fps
420,3,12.243712197286378
421,1,12.700313699841333
422,1,12.394442113226281
423,1,12.425689747623322
424,1,12.404522561049546
425,1,12.239746234814506
426,1,12.357668771305416
427,1,12.441280463206853
428,1,12.384707146822256
429,1,12.42156825000074
430,2,11.653207455956347
431,1,12.003376957132676
432,1,12.38982890632385
433,1,11.774377286138177
434,1,12.118728348083362
435,1,12.349082129870895
436,1,11.945466092885358
437,1,12.405549853741064
438,1,12.326906799586194
439,2,12.36714246540606
440,2,12.166148419733606
441,2,11.49077161212553
442,2,12.234676405471077
443,2,12.183571090370913
444,2,12.38609691994212
445,2,12.172998450188357
446,2,12.287400029295444
447,1,12.427530585094562
448,1,12.061852053155725
449,2,12.35453835844416
450,1,12.418037713280771
451,1,12.397116416269371
452,2,11.635879410646863
453,2,12.164595876982332
454,2,12.170490585528206
455,2,12.252940317256288
456,1,12.226758744530569
457,2,11.564974508717219
458,0,12.209176886332477
459,0,12.48093031836861
460,2,12.133066429075594
461,0,12.04311547804315
462,2,10.39560412324119
463,1,11.584203098287352
464,1,12.206725144496895
465,1,12.198595256445678
466,0,12.529062091132314
467,0,12.578019150550436
468,2,11.602693267384797
469,2,12.041283047251577
470,2,12.29907397089958
471,2,12.352137023980964
472,2,12.264799885373078
473,2,11.930651359523491
474,1,12.443052094458288
475,0,12.36772593643202
476,1,11.644278365255147
477,2,11.928242347025835
478,2,12.269499894690037
479,1,12.541499967108608
480,1,12.204807076761917
481,1,12.201221197285323
482,1,12.42256157518748
483,0,9.881622315675395
484,1,11.918006421731594
485,0,12.533517407895484
486,0,12.4623141856257
487,0,12.235854230603172
488,1,12.420354401591965
489,1,12.100722413275786
490,1,12.375535157367985
491,1,12.32002725836109
492,1,11.609180385948209
493,1,12.264692293746455
494,1,12.074074287309898
495,1,11.72225249925239
496,1,12.472208675793656
497,1,12.279270206337682
498,1,12.18817362093866
499,1,12.22896895163289
500,2,12.160645737414034
501,2,12.285816388102896
502,2,7.188649817811614
503,2,12.469872604837152
504,2,12.215114890642747
505,2,11.647511961855358
506,2,12.3293708184886
507,2,12.116627811914109
508,2,12.169996198965306
509,2,11.979823714561542
510,2,12.560767367131747
511,2,12.059979240167113
512,2,12.38017426621644
513,2,11.400353347286021
514,2,11.444087922642044
515,2,12.478293983244479
516,2,12.379224244284542
517,1,12.356030566733637
518,1,12.45683635920845
519,0,12.208501670761098
520,0,12.43401467427555
521,0,12.130539905831723
522,1,12.17681521265786
523,1,11.20560827562623
524,0,12.341850966914231
525,0,11.76780333424985
526,0,12.281427517305191
527,0,12.4392879809717
528,0,12.42388625592417
529,0,11.847178519577216
530,0,11.771667532030143
531,0,12.213834353505764
532,13,11.903225897998393
533,12,12.369476679888523
534,13,12.09775570304095
535,13,12.108687367922677
536,12,12.132399605450795
537,12,12.077968376100372
538,12,12.03568548792071
539,12,12.274706397075823
540,11,11.994349280791559
541,11,12.11690784133028
542,11,12.130083840162879
543,12,11.546127482691698
544,11,12.114458022719461
545,11,11.951014081457041
546,10,11.937442544192944
547,11,12.30372810555681
548,10,12.15719146913387
549,11,12.113093553436416
550,11,12.063968337973723
551,11,11.632555482214075
552,11,11.434229322283409
553,11,11.801012326296568
554,11,11.657515133659816
555,11,11.849923153421933
556,11,12.086843758465076
557,10,12.158319177677159
558,11,12.034649473916774
559,11,12.206654094200369
560,10,12.13678794858588
561,10,12.167736657509131
562,10,12.406210346041334
563,10,12.185411685410234
564,11,12.073657212436634
565,11,12.14051175176566
566,10,12.096883418030375
567,10,12.190653347245675
568,11,11.751812096708667
569,10,12.120759558783156
570,10,12.084893537326764
571,11,12.155535526426375
572,10,12.144273003390538
573,11,11.988452589878294
574,10,12.186155160291237
575,10,12.064662363512939
576,11,11.555925357549242
577,10,11.46583052904658
578,10,12.001556598374728
579,10,11.777584338127516
580,11,11.884709109249792
581,11,12.258885147774036
582,11,11.11654028724924
583,11,11.506501772213017
584,10,12.2162533713134
585,11,11.827568023326311
586,12,11.800315102408282
587,11,12.063239697089099
588,12,11.907213363274275
589,11,12.224549336209032
590,11,12.015756287474897
591,11,11.996098833368132
592,11,11.929667279129431
593,11,11.527183382711028
594,10,12.018338529249954
595,11,11.605101004651111
596,11,12.188634065257064
597,11,11.397751050288864
598,12,12.2032446523753
599,11,12.047266439564101
600,11,12.126787154748447
601,11,12.083187610012704
602,11,11.575794708749386
603,11,11.963899823150209
604,10,12.157402898550725
605,9,12.16392558328379
606,10,12.316409530577367
607,11,11.995275450934185
608,10,12.090606677313163
609,10,12.22226949403938
610,11,11.0717021574264
611,10,12.50444659760006
612,9,11.710862615348104
613,10,12.067022647762842
614,9,11.453181618347791
615,9,7.327754347590612
616,9,11.804400014634819
617,9,11.314550849743728
618,11,11.891886374655163
619,10,11.530066992695954
620,11,11.409563861996176
621,11,11.269376064655845
622,11,11.873068713872422
623,11,11.406957358912365
624,11,11.391745521309765
625,11,11.549052379995208
626,11,11.791722776842217
627,11,11.427967337018863
628,13,11.603527836488984
629,9,11.587467435056594
630,9,11.660269829223067
631,9,11.411736858000289
632,9,12.058557677932772
633,10,11.884069304546163
634,10,11.936695135452034
635,10,12.198275962355021
636,9,11.555065788023715
637,9,12.472876285410113
638,10,11.396760011520925
639,9,11.660496744527414
640,11,11.35698252169557
641,10,11.342179628282544
642,10,11.389394564768752
643,9,10.959913246841479
644,10,11.336477621944793
645,11,12.063656052530911
646,10,11.881847360205779
647,12,11.9687476814729
648,9,12.194162111873474
649,10,11.701224717533826
650,10,11.908159933678004
651,10,11.058245362412073
652,10,9.145648173183432
653,10,9.070373558122737
654,10,9.521991618348824
655,11,9.29182958681604
656,9,10.19636176228203
657,8,11.823000467924613
658,12,12.080438251372415
659,11,12.166748371937866
660,12,11.966220842653033
661,11,11.954829184314486
662,11,11.58065282095742
663,11,11.85538272812326
664,12,11.612298066141557
665,12,11.829502796400076
666,12,11.590797673165406
667,11,11.61931092562684
668,11,11.832205866588431
669,11,11.979857931582089
670,12,11.564432435413163
671,12,12.093709362574499
672,12,11.528514100379308
673,12,12.145116968631733
674,12,11.59858636919214
675,12,12.206938300349243
676,12,11.685120798787555
677,11,11.960658729592929
678,11,11.937102801344464
679,11,9.560974720189655
680,13,11.84085731304856
681,12,11.496283302269488
682,11,11.868667460872173
683,13,11.605743236699604
684,13,11.98903514413526
685,11,11.727758997201088
686,13,12.11428307358157
687,12,11.917498472772735
688,11,12.105786631492968
689,11,12.349627535847834
690,9,11.966971953550743
691,9,11.80665955428446
692,9,10.586918001504374
693,9,11.964855428010681
694,9,11.9008617142922
695,9,12.122861527878538
696,10,12.099291230236227
697,12,12.06771702477817
698,11,11.38407756028184
699,12,12.117327909724649
700,10,11.971958988879502
701,11,12.32926209100182
702,10,12.114458022719461
703,10,11.53517229999175
704,11,12.178123357712979
705,11,11.31140794438017
706,10,12.053151869051451
707,12,11.887808085617758
708,11,12.098872411435693
709,11,11.331822172990936
710,12,11.701975576616716
711,11,12.138544174847194
712,12,11.886359449877716
713,9,11.963149097837434
714,9,11.910493196119857
715,9,12.179078127450012
716,9,11.395707221648644
717,9,11.906740134501778
718,9,11.991228797447546
719,10,11.45840686689651
720,10,11.333414396230035
721,9,7.1300900631359925
722,10,12.351955142741028
723,11,11.673932889492551
724,9,11.630200837957071
725,10,11.668444348002682
726,10,11.36184333494963
727,9,12.058627014656754
728,10,12.044775519346631
729,11,11.942302983366266
730,10,11.888953768530854
731,11,11.490393861276015
732,11,11.751845023619664
733,11,12.007672443902411
734,9,11.820734669950905
735,11,12.135242889795446
736,10,12.065460591607719
737,11,11.901807275069592
738,11,11.924410290526268
739,9,11.568706627389975
740,8,12.140300909443509
741,10,11.451680632117533
742,8,11.942336986387177
743,10,11.458751212315763
744,8,12.179502517611667
745,10,11.626203352339347
746,9,12.121039779213085
747,10,10.484711528847114
748,9,11.809618200247776
749,9,12.22650925521061
750,9,12.192850519045225
751,8,11.945432072043335
752,9,11.480581049381533
753,9,11.760214438724583
754,8,12.103935080975631
755,9,11.639431335385025
756,9,11.898836018462568
757,10,11.406709182632817
758,10,11.979926366209574
759,9,11.538218610562454
760,9,11.9424049930099
761,9,12.05637397920613
762,9,11.802274178979744
763,10,12.150007241968657
764,10,11.930753170209982
765,9,11.414656183579218
766,11,11.969772379626036
767,11,11.656834762308408
768,10,11.569153367058162
769,9,11.998226427940054
770,8,11.670489768888741
771,9,12.135839797692794
772,9,11.926071676353173
773,10,11.990200422513873
774,10,11.443963023999476
775,10,11.580365056006361
776,9,11.31052336367951
777,9,11.833507785454925
778,10,12.323248824028887
779,11,12.029092577721693
780,10,12.049931480678126
781,10,11.799817135783714
782,9,11.903529932625341
783,11,12.005060421663643
784,10,11.641531219468868
785,11,12.104703580354515
786,9,11.170304164991064
787,9,12.137420131493657
788,8,11.973667833305738
789,9,12.108232943900278
790,10,11.869406374603463
791,10,11.576561508100797
792,9,11.29784941602379
793,9,11.909952068331023
794,12,12.118658318477447
795,11,12.006709987690723
796,11,12.086321316085975
797,10,11.281652370616035
798,9,12.004167095969136
799,12,11.396326486251494
800,10,7.2518763777825805
801,10,11.455308689180516
802,10,11.53253980692507
803,9,11.767671269772688
804,11,12.094895078478473
805,10,11.360273883556152
806,9,11.704424699736572
807,13,11.350804836597062
808,12,11.980713420625671
809,12,12.017615389684625
810,13,12.2151504649517
811,13,12.019922853392789
812,13,12.016926766237003
813,13,12.196644275785863
814,11,11.483441387769407
815,14,11.977326399894913
816,13,11.504355649178242
817,13,11.99554989918634
818,15,11.670197522001764
819,14,11.840823885451014
820,12,11.71504942364682
821,12,11.801211548255129
822,13,11.467554695232314
823,12,12.175931489948473
824,11,11.514683314253398
825,12,11.770775568851521
826,11,11.958749012776174
827,14,11.471914445523296
828,14,11.376142210456939
829,15,11.50385079539221
830,14,11.560830533374862
831,12,11.99723116880145
832,15,12.149690486328968
833,15,12.059979240167113
834,15,12.022472425416773
835,15,11.972539941254885
836,16,11.266651624063867
837,17,11.826100686563377
838,15,12.039416615716702
839,15,11.911710913448976
840,13,11.17024466762009
841,13,11.778179653363587
842,14,11.965708775643531
843,14,11.680272241452771
844,12,11.313116491839448
845,12,11.938563832815293
846,12,11.295993364017571
847,12,11.970216469983875
848,14,11.562487767090925
849,14,11.339849083334009
850,12,11.481272429150573
851,10,11.94308510183917
852,13,11.442901495599413
853,13,11.639657440348998
854,14,11.428994953513467
855,12,11.71272668375696
856,13,11.427842790000682
857,14,11.954829184314486
858,13,11.488316675477208
859,14,11.59656607268756
860,14,11.578031490846454
861,12,11.07828190784087
862,12,12.018441842006482
863,14,11.980884533096438
864,13,12.046609013335324
865,13,11.691537490208978
866,12,12.19980162943098
867,13,11.314428762570676
868,12,12.14655901398172
869,13,11.789468950183688
870,13,12.004854257779407
871,13,11.992051624413522
872,13,11.758269299236638
873,13,11.291766276840903
874,9,11.985403670799625
875,12,11.958101211689238
876,12,11.92102114307315
877,9,12.189696761856048
878,10,11.206596289854144
879,10,12.037585310273968
880,12,11.909816794066536
881,12,11.981603258851289
882,12,11.923495030815765
883,11,11.752141374121946
884,11,11.281713060716179
885,10,11.518319776350983
886,10,11.231954925473856
887,12,12.028402638371093
888,11,12.24213979662125
889,10,11.728546062105895
890,10,11.897620931941123
891,13,11.467993656696013
892,12,11.960078929659074
893,15,12.107149455015703
894,12,11.392766633618992
895,12,11.962125533322686
896,11,11.69274344177748
897,13,12.239853389207298
898,12,11.384201155165675
899,12,12.124017921664981
900,12,11.926003855624492
901,13,12.008978881304687
902,13,12.033786265148732
903,12,12.014517205523871
904,11,7.325054095637944
905,12,11.738130486982365
906,10,11.789236987525788
907,10,11.98020011253831
908,10,12.03575456186314
909,10,11.580365056006361
910,10,11.722186976850779
911,10,11.405995735978767
912,10,11.818669552084037
913,10,11.286843734022227
