frame,obj_id,x1,y1,x2,y2,cx,cy,smooth_cx,smooth_cy,track_age,inf_ms
26,11,516.3,146.5,563.1,239.3,539.69,192.88,535.32,193.6,11,
26,15,544.2,0.4,583.7,96.8,563.93,48.62,568.57,49.24,9,
26,16,436.3,136.1,485.3,275.4,460.81,205.75,466.63,204.45,8,
28,0,903.8,238.5,953.7,398.0,928.76,318.25,931.18,316.56,12,1471.0
28,1,332.4,11.9,374.5,134.6,353.43,73.25,354.76,74.12,12,
28,2,402.6,288.8,456.6,441.1,429.58,364.93,423.82,364.32,12,
28,3,227.8,93.7,273.7,217.7,250.77,155.72,252.75,156.58,12,
28,4,299.8,99.1,340.7,226.3,320.25,162.69,320.18,163.27,12,
28,5,531.8,212.3,577.6,356.9,554.67,284.62,556.57,286.24,9,
28,6,476.6,214.0,537.0,361.8,506.79,287.88,509.46,288.69,10,
28,7,730.6,58.7,772.0,171.7,751.31,115.22,751.74,115.9,12,
28,8,709.0,158.3,760.5,297.3,734.77,227.8,731.74,225.76,12,
28,9,790.7,154.5,842.9,299.7,816.79,227.11,817.53,229.17,12,
28,10,446.0,1.9,481.9,78.3,463.95,40.1,472.91,41.11,9,
28,11,518.7,146.8,566.7,240.1,542.68,193.42,538.27,193.53,12,
28,15,540.9,0.9,582.3,99.0,561.61,49.94,565.79,49.52,10,
28,16,433.1,130.1,478.1,259.8,455.59,194.94,462.22,200.64,9,
30,0,898.6,238.5,950.7,397.6,924.64,318.05,928.57,317.16,13,1468.78
30,1,329.0,11.2,372.5,134.9,350.8,73.07,353.17,73.7,13,
30,2,402.9,289.5,459.6,443.2,431.28,366.35,426.8,365.13,13,
30,3,227.4,93.4,274.3,216.4,250.87,154.93,252.0,155.92,13,
30,4,299.6,99.0,340.2,227.0,319.94,162.99,320.08,163.16,13,
30,5,529.0,212.7,576.5,356.2,552.75,284.44,555.04,285.52,10,
30,6,473.6,210.5,533.6,359.7,503.59,285.11,507.12,287.26,11,
30,7,730.9,58.3,772.1,170.8,751.48,114.55,751.63,115.36,13,
30,8,710.6,157.8,765.0,299.0,737.8,228.42,734.17,226.82,13,
30,9,790.8,155.1,841.9,299.2,816.33,227.13,817.05,228.35,13,
30,10,440.5,1.2,478.8,79.4,459.66,40.28,467.61,40.78,10,
30,11,520.1,145.7,566.5,236.9,543.29,191.27,540.28,192.63,13,
30,15,532.4,0.7,576.1,100.4,554.26,50.57,561.18,49.94,11,
30,16,429.2,135.1,472.8,266.0,450.98,200.57,457.72,200.62,10,
30,17,659.0,78.2,697.9,197.7,678.46,137.95,661.28,136.79,6,
32,0,891.2,238.9,945.7,398.7,918.46,318.77,924.52,317.8,14,1584.27
32,1,324.9,10.2,369.0,133.1,346.94,71.62,350.68,72.87,14,
32,2,413.3,290.7,465.8,442.6,439.56,366.66,431.91,365.74,14,
32,3,227.1,92.6,275.1,213.5,251.1,153.01,251.64,154.76,14,
32,4,298.5,97.5,341.1,226.5,319.79,162.02,319.97,162.7,14,
32,5,528.0,216.0,575.9,355.4,551.93,285.7,553.8,285.59,11,
32,6,470.3,209.9,530.2,359.4,500.26,284.65,504.38,286.22,12,
32,7,731.7,56.0,773.2,168.3,752.49,112.16,751.98,114.08,14,
32,8,711.3,157.1,767.4,299.9,739.34,228.5,736.24,227.5,14,
32,9,790.4,155.8,840.8,300.8,815.57,228.29,816.46,228.33,14,
32,10,435.7,0.7,477.0,80.9,456.35,40.81,463.1,40.79,11,
32,11,522.8,143.8,568.5,234.9,545.66,189.34,542.43,191.31,14,
32,15,527.2,0.0,572.0,99.4,549.58,49.73,556.54,49.86,12,
32,16,426.7,137.9,469.0,270.6,447.85,204.21,453.77,202.05,11,
32,17,663.0,76.1,702.8,197.3,682.88,136.72,669.92,136.76,7,
34,0,886.0,238.8,943.2,398.7,914.62,318.74,920.56,318.18,15,1496.76
34,1,322.0,9.6,366.6,131.4,344.32,70.48,348.14,71.91,15,
34,2,421.2,293.2,468.5,442.2,444.88,367.7,437.1,366.52,15,
34,3,227.4,92.3,275.1,213.1,251.26,152.7,251.49,153.94,15,
34,4,297.2,96.2,340.2,226.1,318.71,161.19,319.46,162.1,15,
34,5,527.0,215.6,575.6,352.5,551.31,284.03,552.8,284.97,12,
34,6,469.1,208.3,528.4,357.1,498.74,282.71,502.12,284.81,13,
34,7,732.1,54.7,774.2,167.7,753.12,111.2,752.44,112.93,15,
34,8,711.5,157.3,768.8,300.4,740.12,228.86,737.79,228.04,15,
34,9,790.7,153.1,840.7,297.9,815.72,225.49,816.16,227.19,15,
34,10,431.5,-0.2,476.3,80.5,453.88,40.15,459.42,40.54,12,
34,11,524.7,141.4,570.4,232.5,547.57,186.99,544.49,189.59,15,
34,15,524.4,-0.2,569.8,98.7,547.05,49.25,552.75,49.61,13,
34,16,424.4,139.2,465.7,272.4,445.06,205.78,450.29,203.54,12,
34,17,664.5,76.9,706.1,200.2,685.3,138.52,676.07,137.47,8,
36,0,887.6,239.7,942.8,398.2,915.2,318.96,918.42,318.49,16,1486.47
36,1,318.0,9.3,361.0,129.8,339.48,69.55,344.67,70.97,16,
36,2,416.4,291.7,467.5,443.3,441.98,367.49,439.05,366.91,16,
36,3,228.4,92.6,275.8,213.2,252.06,152.89,251.72,153.52,16,
36,4,296.9,95.0,339.5,224.2,318.23,159.58,318.97,161.09,16,
36,5,528.5,218.9,576.9,353.0,552.7,285.95,552.76,285.36,13,
36,6,468.1,209.0,526.3,355.5,497.17,282.23,500.14,283.78,14,
36,7,732.1,53.1,774.9,167.2,753.49,110.13,752.86,111.81,16,
36,8,713.2,156.3,771.9,300.6,742.53,228.45,739.69,228.21,16,
36,9,790.7,151.1,840.4,297.8,815.55,224.46,815.92,226.1,16,
36,10,426.9,-1.2,470.4,77.8,448.69,38.3,455.13,39.64,13,
36,11,527.2,140.0,571.3,231.5,549.26,185.76,546.39,188.06,16,
36,15,520.2,-0.4,567.2,98.6,543.69,49.12,549.12,49.42,14,
36,16,420.8,140.9,461.5,274.0,441.17,207.43,446.64,205.1,13,
36,17,667.5,77.6,710.9,201.7,689.23,139.64,681.33,138.34,9,
38,0,888.0,240.9,945.1,398.2,916.55,319.54,917.67,318.91,17,1492.78
38,1,314.4,8.7,356.1,129.1,335.24,68.86,340.9,70.12,17,
38,2,428.6,292.3,474.7,441.9,451.64,367.06,444.09,366.97,17,
38,3,230.4,91.6,276.8,210.6,253.64,151.14,252.49,152.57,17,
38,4,297.4,95.7,339.3,222.5,318.36,159.08,318.73,160.29,17,
38,5,528.1,212.2,575.8,348.4,551.95,280.32,552.44,283.35,14,
38,6,466.3,207.4,523.5,351.9,494.91,279.62,498.05,282.12,15,
38,7,731.5,51.1,774.2,163.8,752.85,107.42,752.86,110.05,17,
38,8,712.2,157.0,771.5,301.2,741.85,229.1,740.55,228.56,17,
38,9,789.4,149.6,838.8,296.2,814.06,222.89,815.17,224.82,17,
38,10,422.1,-1.6,465.8,77.7,443.94,38.02,450.65,38.99,14,
38,11,529.8,140.0,573.7,230.0,551.77,184.99,548.54,186.83,17,
38,15,518.4,-0.4,566.2,98.4,542.3,49.02,546.39,49.26,15,
38,16,417.4,139.9,458.6,273.9,438.0,206.92,443.19,205.83,14,
38,17,670.3,77.7,712.3,200.4,691.3,139.04,685.32,138.62,10,
40,0,887.7,241.6,944.7,397.5,916.24,319.54,917.1,319.16,18,1652.82
40,1,313.2,8.6,353.0,128.8,333.1,68.71,337.78,69.56,18,
40,2,436.6,292.3,480.2,441.1,458.37,366.68,449.8,366.85,18,
40,3,234.6,90.5,279.6,209.6,257.07,150.04,254.32,151.56,18,
40,4,298.5,96.0,340.0,220.3,319.22,158.13,318.93,159.42,18,
40,5,527.3,211.4,574.9,347.5,551.1,279.44,551.9,281.79,15,
40,6,465.6,208.2,522.3,352.0,493.95,280.12,496.41,281.32,16,
40,7,731.2,49.7,773.9,162.7,752.53,106.21,752.72,108.52,18,
40,8,716.2,156.0,775.4,300.5,745.78,228.23,742.64,228.43,18,
40,9,788.6,147.1,838.9,293.2,813.76,220.14,814.61,222.95,18,
40,11,532.3,138.0,575.6,228.9,553.95,183.45,550.71,185.48,18,
40,15,518.8,-0.2,566.8,98.6,542.79,49.23,544.95,49.24,16,
40,16,407.8,140.8,454.6,276.0,431.23,208.41,438.4,206.86,15,
40,17,673.9,78.5,715.7,200.4,694.81,139.43,689.11,138.94,11,
42,0,881.9,241.7,936.2,395.5,909.04,318.57,913.88,318.93,19,1497.46
42,1,311.0,8.2,349.3,128.3,330.18,68.25,334.74,69.03,19,
42,2,441.3,291.7,488.0,441.8,464.61,366.76,455.72,366.82,19,
42,3,237.6,89.3,281.3,208.0,259.43,148.66,256.36,150.4,19,
42,4,298.8,96.8,339.7,219.6,319.25,158.2,319.06,158.93,19,
42,6,465.4,207.6,521.7,352.0,493.55,279.76,495.26,280.7,17,
42,8,719.9,156.6,779.6,301.4,749.74,228.98,745.48,228.65,19,
42,9,787.4,145.9,838.3,291.7,812.89,218.77,813.92,221.28,19,
42,11,533.5,135.5,577.0,228.0,555.22,181.74,552.51,183.98,19,
42,15,514.5,-0.3,562.5,98.3,538.52,48.97,542.38,49.14,17,
42,16,402.2,141.2,453.4,277.5,427.78,209.35,434.15,207.85,16,
44,0,876.0,242.8,929.5,396.9,902.78,319.82,909.44,319.28,20,1502.83
44,1,308.9,8.0,346.3,127.3,327.6,67.64,331.88,68.48,20,
44,2,447.6,288.9,495.6,434.2,471.58,361.54,462.06,364.71,20,
44,3,239.1,88.0,281.5,206.0,260.29,147.03,257.93,149.05,20,
44,4,299.4,96.2,340.0,216.0,319.72,156.12,319.32,157.81,20,
44,5,523.1,171.4,578.6,336.0,550.87,253.72,551.49,270.56,16,
44,6,464.2,207.1,520.7,352.3,492.43,279.72,494.13,280.31,18,
44,7,731.5,48.8,771.0,159.6,751.25,104.21,752.14,106.79,19,
44,8,723.7,158.2,782.9,301.9,753.32,230.07,748.62,229.22,20,
44,9,787.3,144.9,838.7,290.2,813.0,217.52,813.56,219.77,20,
44,11,535.8,134.4,579.3,227.1,557.53,180.71,554.52,182.67,20,
44,15,510.3,-0.3,556.2,97.6,533.25,48.66,538.73,48.95,18,
44,16,397.1,141.0,452.2,278.4,424.68,209.7,430.36,208.59,17,
46,0,870.6,243.0,924.4,397.1,897.5,320.04,904.66,319.59,21,1497.92
46,1,305.5,7.7,343.7,126.5,324.61,67.11,328.97,67.93,21,
46,2,452.3,291.4,501.7,439.7,477.04,365.52,468.06,365.03,21,
46,3,240.5,88.0,282.2,206.3,261.36,147.16,259.3,148.29,21,
46,4,299.9,96.8,340.5,215.6,320.22,156.21,319.68,157.17,21,
46,5,522.2,167.7,578.1,333.5,550.18,250.6,550.96,262.58,17,
46,6,463.4,205.5,519.8,349.5,491.61,277.52,493.12,279.19,19,
46,7,731.6,48.0,770.4,157.7,751.02,102.84,751.69,105.21,20,
46,8,726.2,157.1,786.3,301.0,756.27,229.03,751.68,229.14,21,
46,9,786.2,143.9,838.2,289.1,812.2,216.48,813.02,218.46,21,
46,15,507.2,-0.2,549.2,96.3,528.17,48.05,534.5,48.59,19,
46,16,394.8,140.5,450.6,278.0,422.7,209.28,427.3,208.87,18,
48,0,865.0,243.3,917.9,397.2,891.44,320.27,899.37,319.86,22,1501.13
48,1,304.2,7.9,343.0,126.2,323.58,67.04,326.82,67.57,22,
48,2,455.3,291.4,506.5,442.2,480.87,366.82,473.18,365.75,22,
48,3,240.9,86.5,282.7,204.7,261.8,145.58,260.3,147.21,22,
48,4,300.0,97.1,340.6,214.7,320.3,155.89,319.93,156.66,22,
48,6,463.0,201.8,519.6,343.2,491.32,272.5,492.4,276.52,20,
48,7,731.8,49.1,769.7,158.2,750.72,103.62,751.3,104.57,21,
48,8,726.7,159.9,788.3,302.7,757.51,231.29,754.01,230.0,22,
48,9,785.0,143.5,837.0,288.5,811.0,216.01,812.21,217.48,22,
48,11,542.1,138.1,591.9,253.5,567.0,195.81,559.51,187.93,21,
48,15,504.7,0.5,543.6,96.2,524.15,48.35,530.36,48.49,20,
48,16,391.0,140.4,448.8,277.6,419.93,208.99,424.35,208.92,19,
50,0,866.0,244.8,915.8,397.6,890.91,321.18,895.99,320.39,23,1528.47
50,1,300.7,5.7,339.1,120.2,319.91,62.93,324.06,65.71,23,
50,2,455.3,291.4,508.4,444.8,481.85,368.11,476.65,366.69,23,
50,3,241.7,87.4,283.1,204.5,262.38,145.98,261.13,146.72,23,
50,4,299.4,97.7,339.9,215.4,319.68,156.58,319.83,156.63,23,
50,6,462.8,200.1,519.0,340.2,490.93,270.14,491.81,273.96,21,
50,7,731.9,49.3,768.9,157.5,750.42,103.4,750.95,104.1,22,
50,8,729.3,162.1,792.0,304.5,760.69,233.32,756.68,231.33,23,
50,9,786.3,143.7,835.9,288.1,811.07,215.89,811.75,216.84,23,
50,11,547.8,133.8,601.4,255.5,574.6,194.65,565.54,190.62,22,
50,15,501.9,0.9,538.9,96.2,520.44,48.54,526.39,48.51,21,
50,16,385.5,139.0,443.2,275.8,414.31,207.4,420.34,208.31,20,
52,0,864.9,246.4,913.4,397.9,889.15,322.14,893.25,321.09,24,1502.1
52,1,299.2,4.1,334.9,114.4,317.05,59.24,321.26,63.13,24,
52,2,456.6,290.9,514.1,447.7,485.38,369.33,480.14,367.75,24,
52,3,241.2,88.0,282.3,205.3,261.77,146.61,261.39,146.68,24,
52,4,299.8,97.8,341.0,215.6,320.41,156.7,320.06,156.66,24,
52,6,462.0,193.6,517.9,321.8,489.97,257.71,491.07,267.46,22,
52,7,731.2,47.8,767.9,156.0,749.54,101.92,750.38,103.23,23,
52,8,739.1,161.3,799.0,301.3,769.04,231.34,761.63,231.33,24,
52,9,786.0,144.0,831.9,288.0,808.96,216.0,810.63,216.51,24,
52,11,547.7,134.8,597.9,257.2,572.83,196.0,568.46,192.77,23,
52,15,500.2,1.0,534.9,95.8,517.55,48.39,522.85,48.47,22,
52,16,379.9,138.0,436.3,276.0,408.08,207.01,415.44,207.79,21,
54,0,859.9,246.6,910.5,397.2,885.22,321.9,890.04,321.42,25,1517.56
54,1,297.2,4.5,331.0,113.1,314.07,58.8,318.38,61.4,25,
54,2,457.2,293.1,516.6,450.4,486.89,371.78,482.84,369.36,25,
54,3,241.0,87.1,282.0,205.0,261.53,146.08,261.44,146.44,25,
54,4,301.0,98.1,342.5,215.9,321.75,156.96,320.74,156.78,25,
54,5,511.9,197.0,563.6,344.6,537.75,270.81,545.68,265.87,18,
54,6,464.8,196.7,519.1,321.3,491.95,258.97,491.43,264.07,23,
54,7,729.9,47.4,767.8,156.0,748.84,101.71,749.77,102.62,24,
54,8,746.1,163.2,804.6,302.7,775.32,232.96,767.1,231.98,25,
54,9,784.5,144.2,827.7,287.8,806.12,216.01,808.83,216.31,25,
54,11,549.9,136.1,597.7,259.1,573.84,197.61,570.61,194.71,24,
54,15,496.0,1.2,530.9,96.3,513.47,48.79,519.1,48.59,23,
54,16,374.9,138.1,428.4,275.3,401.67,206.71,409.93,207.36,22,
56,0,853.1,246.6,906.9,396.6,880.01,321.63,886.03,321.5,26,1500.73
56,1,295.9,4.4,327.8,111.0,311.8,57.71,315.75,59.92,26,
56,2,460.3,285.8,526.1,451.6,493.21,368.69,486.99,369.09,26,
56,3,240.9,86.7,282.1,205.6,261.51,146.13,261.47,146.31,26,
56,4,301.2,96.4,342.3,214.3,321.78,155.36,321.15,156.21,26,
56,5,512.2,200.4,562.0,342.4,537.09,271.4,542.24,268.08,19,
56,6,463.1,212.9,519.7,355.5,491.41,284.19,491.42,272.12,24,
56,7,728.0,46.7,767.5,157.6,747.76,102.15,748.96,102.43,25,
56,8,750.5,165.0,806.2,304.8,778.38,234.91,771.62,233.15,26,
56,9,781.9,143.7,824.3,287.0,803.15,215.35,806.56,215.93,26,
56,10,378.5,0.6,429.3,78.6,403.89,39.6,431.95,39.24,15,
56,11,553.0,136.6,600.8,262.1,576.9,199.35,573.13,196.56,25,
56,15,487.6,0.8,526.5,97.0,507.06,48.92,514.28,48.72,24,
56,16,370.6,139.2,422.8,277.7,396.71,208.45,404.64,207.79,23,
58,0,846.3,245.8,904.7,396.6,875.49,321.17,881.81,321.37,27,1513.93
58,1,293.6,3.9,324.5,109.1,309.04,56.53,313.06,58.56,27,
58,2,460.3,291.5,528.0,455.0,494.15,373.26,489.86,370.76,27,
58,3,240.6,84.9,282.1,204.6,261.33,144.77,261.41,145.7,27,
58,4,302.7,91.5,342.9,210.8,322.81,151.17,321.82,154.19,27,
