frame,obj_id,x1,y1,x2,y2,cx,cy,smooth_cx,smooth_cy,track_age,inf_ms
14,1,267.5,568.8,318.1,718.8,292.82,643.79,292.83,643.83,4,
14,2,418.2,345.2,461.6,474.7,439.92,409.93,441.0,411.25,4,
14,3,464.1,452.2,509.9,584.3,487.02,518.26,488.23,517.93,4,
14,4,207.6,473.4,250.1,614.8,228.86,544.09,228.92,544.35,4,
14,5,511.3,487.6,565.3,629.2,538.27,558.41,537.55,558.54,4,
14,6,203.2,326.1,245.6,441.8,224.38,383.98,224.98,384.13,4,
14,7,565.7,459.4,601.6,571.5,583.66,515.41,584.06,515.43,4,
14,8,239.2,343.4,279.1,462.1,259.17,402.74,260.65,401.99,4,
14,9,158.3,457.9,209.4,588.0,183.83,522.92,183.67,521.48,4,
14,10,349.1,532.2,406.0,605.0,377.56,568.59,377.33,570.55,4,
14,12,130.1,484.9,172.1,613.3,151.09,549.09,151.16,548.92,4,
16,0,346.1,575.2,406.0,719.3,376.09,647.24,376.26,647.27,5,784.99
16,1,267.6,569.2,318.3,719.4,292.94,644.28,292.9,644.1,5,
16,2,416.0,343.7,459.2,472.0,437.57,407.89,438.94,409.23,5,
16,3,463.0,453.2,508.0,585.0,485.48,519.11,486.58,518.63,5,
16,4,207.8,473.3,249.3,613.6,228.57,543.45,228.71,543.81,5,
16,5,510.5,488.9,561.5,628.4,536.0,558.65,536.62,558.6,5,
16,6,203.1,326.4,244.9,441.7,224.03,384.02,224.41,384.06,5,
16,7,566.6,459.3,602.4,571.4,584.55,515.36,584.35,515.39,5,
16,8,237.7,343.4,277.4,463.6,257.53,403.5,258.78,402.89,5,
16,9,158.1,455.4,209.1,587.2,183.59,521.3,183.62,521.38,5,
16,10,351.2,536.8,406.1,606.1,378.67,571.48,378.13,571.11,5,
16,12,131.8,485.1,172.0,612.8,151.88,548.94,151.59,548.93,5,
18,0,346.2,575.2,406.0,719.4,376.12,647.34,376.18,647.31,6,798.72
18,1,267.3,569.1,318.0,719.4,292.69,644.27,292.77,644.2,6,
18,2,413.3,341.0,456.2,465.8,434.76,403.4,436.43,405.73,6,
18,3,462.5,455.8,507.0,588.2,484.75,521.97,485.48,520.64,6,
18,4,206.0,473.4,247.9,614.2,226.95,543.79,227.66,543.8,6,
18,5,511.1,489.3,560.9,628.4,536.0,558.85,536.25,558.75,6,
18,6,203.4,326.2,244.8,441.4,224.12,383.8,224.24,383.9,6,
18,7,566.6,459.4,602.0,571.5,584.27,515.42,584.3,515.41,6,
18,8,237.4,343.7,276.7,463.6,257.06,403.68,257.74,403.36,6,
18,9,158.0,452.8,208.6,585.2,183.31,519.01,183.43,519.95,6,
18,10,353.0,538.9,405.8,605.6,379.43,572.25,378.91,571.79,6,
18,12,132.8,486.0,171.3,612.9,152.03,549.44,151.85,549.24,6,
20,0,347.1,575.2,407.1,719.5,377.09,647.36,376.73,647.34,7,776.88
20,1,267.4,569.8,317.8,719.6,292.62,644.73,292.68,644.52,7,
20,2,411.3,339.9,454.2,462.6,432.73,401.24,434.21,403.04,7,
20,3,461.9,457.9,506.1,592.4,484.02,525.17,484.61,523.36,7,
20,4,206.1,473.5,247.6,613.2,226.84,543.36,227.17,543.53,7,
20,5,512.6,488.0,562.8,627.9,537.68,557.95,537.11,558.27,7,
20,6,203.4,325.9,245.0,441.4,224.24,383.63,224.24,383.74,7,
20,7,566.5,459.1,601.6,571.8,584.02,515.46,584.13,515.44,7,
20,8,238.8,344.0,277.3,462.9,258.08,403.41,257.95,403.39,7,
20,9,159.3,447.9,212.7,584.2,186.03,516.07,184.99,517.62,7,
20,10,354.8,540.7,406.5,604.8,380.66,572.72,379.96,572.35,7,
20,12,118.8,481.6,166.7,616.3,142.74,548.97,146.39,549.08,7,
22,0,347.1,575.2,407.4,719.7,377.23,647.41,377.03,647.38,8,789.83
22,1,267.4,570.0,317.6,719.6,292.5,644.78,292.57,644.67,8,
22,2,409.8,338.5,452.7,460.9,431.27,399.69,432.45,401.03,8,
22,3,462.1,459.1,506.0,595.0,484.08,527.06,484.29,525.58,8,
22,4,206.3,473.2,247.6,612.6,226.94,542.92,227.03,543.16,8,
22,5,512.5,487.4,561.6,627.2,537.07,557.32,537.08,557.7,8,
22,6,203.1,326.2,244.8,442.5,223.93,384.33,224.05,384.09,8,
22,7,567.8,459.0,601.6,571.3,584.69,515.17,584.47,515.28,8,
22,8,238.1,343.9,276.4,462.5,257.23,403.24,257.52,403.3,8,
22,9,159.4,446.6,213.5,584.6,186.42,515.59,185.85,516.4,8,
22,10,356.8,542.2,407.4,604.3,382.09,573.21,381.24,572.87,8,
22,12,111.1,480.0,165.6,618.1,138.33,549.04,141.55,549.05,8,
24,0,346.8,575.1,407.2,719.6,377.02,647.33,377.02,647.35,9,1059.79
24,1,267.4,570.0,317.5,719.5,292.45,644.77,292.5,644.73,9,
24,2,409.0,337.8,451.7,460.1,430.32,398.95,431.17,399.78,9,
24,3,461.9,459.8,506.1,597.8,484.02,528.8,484.13,527.51,9,
24,4,205.7,472.3,247.5,612.3,226.57,542.31,226.75,542.65,9,
24,5,511.4,485.2,561.4,626.3,536.42,555.76,536.69,556.53,9,
24,6,203.3,325.9,245.5,443.6,224.44,384.73,224.29,384.47,9,
24,7,568.8,459.7,601.4,571.4,585.1,515.52,584.84,515.42,9,
24,8,237.7,344.3,275.6,461.6,256.64,402.96,256.99,403.1,9,
24,10,358.1,542.4,407.9,603.6,383.03,573.0,382.31,572.95,9,
24,12,108.1,479.0,167.0,618.4,137.55,548.69,139.15,548.83,9,
26,0,347.0,575.3,407.4,719.7,377.2,647.48,377.13,647.43,10,1119.11
26,1,267.4,570.5,317.4,719.6,292.4,645.07,292.44,644.93,10,
26,2,408.6,337.6,450.9,459.8,429.72,398.72,430.3,399.14,10,
26,3,461.6,459.6,506.7,600.0,484.16,529.79,484.15,528.88,10,
26,4,205.0,470.8,246.8,610.7,225.89,540.74,226.23,541.51,10,
26,5,511.7,484.6,561.9,626.3,536.83,555.45,536.77,555.89,10,
26,6,203.3,325.1,245.2,442.2,224.27,383.66,224.28,383.99,10,
26,7,569.8,462.5,601.1,572.2,585.45,517.34,585.21,516.57,10,
26,8,236.7,345.6,274.5,461.8,255.62,403.71,256.17,403.47,10,
26,11,545.6,464.0,576.8,579.5,561.19,521.73,561.19,521.73,1,
26,12,105.4,478.7,167.6,618.7,136.52,548.71,137.58,548.76,10,
28,0,347.4,575.3,407.4,719.5,377.39,647.38,377.28,647.4,11,1019.44
28,1,267.4,570.6,317.4,719.6,292.39,645.06,292.41,645.01,11,
28,2,407.5,336.8,449.8,459.3,428.63,398.03,429.3,398.48,11,
28,3,461.4,460.7,506.6,602.0,484.0,531.31,484.06,530.34,11,
28,4,205.2,471.9,246.6,611.1,225.9,541.5,226.04,541.5,11,
28,5,510.7,483.9,560.1,625.1,535.36,554.51,535.92,555.06,11,
28,6,203.5,325.8,245.6,444.1,224.55,384.92,224.44,384.55,11,
28,7,570.2,460.1,600.9,570.4,585.55,515.26,585.41,515.78,11,
28,8,236.6,347.2,274.0,462.4,255.27,404.8,255.63,404.27,11,
28,11,545.4,465.0,577.4,581.0,561.42,523.04,561.32,522.51,2,
28,12,103.8,478.8,168.4,618.8,136.06,548.8,136.67,548.78,11,
30,0,346.0,575.4,406.1,719.6,376.06,647.51,376.55,647.46,12,954.99
30,1,267.6,570.5,317.8,719.6,292.73,645.05,292.6,645.04,12,
30,2,406.6,336.0,448.7,458.8,427.66,397.37,428.32,397.81,12,
30,3,462.1,461.6,507.3,602.5,484.67,532.01,484.43,531.34,12,
30,4,204.6,471.5,246.0,610.5,225.3,541.01,225.59,541.21,12,
30,5,510.7,480.8,560.1,623.0,535.4,551.88,535.61,553.15,12,
30,6,204.0,324.6,247.1,443.5,225.54,384.02,225.1,384.23,12,
30,7,571.2,460.7,600.9,570.7,586.02,515.68,585.78,515.72,12,
30,8,236.4,349.3,273.5,463.4,254.96,406.36,255.23,405.53,12,
30,9,158.7,449.1,208.3,586.4,183.52,517.74,184.45,517.21,9,
30,11,544.9,465.4,577.8,581.8,561.33,523.6,561.33,523.17,3,
30,12,105.1,478.4,169.7,618.3,137.4,548.35,137.1,548.52,12,
32,0,345.6,575.4,405.9,719.8,375.76,647.6,376.08,647.54,13,954.79
32,1,267.6,570.1,317.9,719.5,292.77,644.79,292.7,644.89,13,
32,2,405.5,334.7,447.0,457.9,426.25,396.29,427.08,396.9,13,
32,3,462.4,462.0,507.7,602.8,485.04,532.38,484.8,531.97,13,
32,4,203.6,466.1,245.6,608.6,224.59,537.35,224.99,538.89,13,
32,5,509.9,479.5,559.5,620.4,534.71,549.94,535.07,551.22,13,
32,6,202.6,325.1,245.6,445.5,224.09,385.34,224.5,384.89,13,
32,7,571.7,460.9,600.7,571.0,586.18,515.91,586.02,515.84,13,
32,8,236.2,348.4,273.0,462.5,254.6,405.48,254.85,405.5,13,
32,9,159.3,450.4,208.5,587.6,183.88,518.96,184.11,518.26,10,
32,11,544.5,465.5,578.3,582.1,561.42,523.8,561.38,523.55,4,
32,12,104.2,478.2,169.7,618.3,136.95,548.25,137.01,548.36,13,
34,0,345.4,575.4,406.0,719.8,375.71,647.62,375.86,647.59,14,861.62
34,1,267.5,569.5,318.0,719.4,292.78,644.45,292.75,644.63,14,
34,2,404.1,333.4,445.1,457.3,424.56,395.32,425.57,395.95,14,
34,3,462.5,461.8,507.9,602.3,485.24,532.06,485.07,532.02,14,
34,4,201.9,440.2,246.2,600.1,224.03,520.11,224.42,527.62,14,
34,5,509.4,479.3,558.7,619.4,534.04,549.36,534.45,550.11,14,
34,6,203.8,325.2,248.7,448.3,226.26,386.74,225.56,386.0,14,
34,7,571.7,461.5,600.1,571.2,585.9,516.35,585.95,516.14,14,
34,8,236.9,348.5,272.8,461.0,254.85,404.75,254.85,405.05,14,
34,9,159.6,446.2,208.8,583.8,184.23,515.04,184.18,516.33,11,
34,11,544.2,466.4,579.1,584.0,561.61,525.2,561.52,524.54,5,
34,12,104.0,478.3,170.0,618.3,137.01,548.3,137.01,548.32,14,
36,0,345.3,575.5,405.9,719.8,375.6,647.67,375.7,647.64,15,826.99
36,1,267.6,569.5,318.4,719.5,293.02,644.49,292.91,644.55,15,
36,2,402.9,330.5,443.8,453.6,423.37,392.04,424.25,393.6,15,
36,3,462.3,462.2,508.3,602.4,485.32,532.29,485.22,532.18,15,
36,4,204.2,450.6,247.9,609.9,226.07,530.23,225.41,529.19,15,
36,5,507.7,477.8,558.0,618.1,532.86,547.96,533.49,548.82,15,
36,6,205.0,326.7,252.7,455.6,228.89,391.19,227.55,389.11,15,
36,7,571.7,462.1,599.7,571.4,585.67,516.77,585.78,516.52,15,
36,8,236.3,348.9,272.2,461.1,254.23,405.03,254.48,405.04,15,
36,9,159.6,445.6,209.0,583.7,184.29,514.66,184.25,515.33,12,
36,11,544.0,467.0,579.3,585.4,561.65,526.18,561.6,525.53,6,
36,12,105.1,478.9,170.6,618.5,137.84,548.69,137.51,548.55,15,
36,13,142.9,343.1,183.7,448.1,163.3,395.62,163.3,395.62,1,
38,0,345.3,575.6,406.0,719.7,375.65,647.65,375.67,647.64,16,815.9
38,1,267.5,569.7,318.3,719.7,292.87,644.69,292.89,644.63,16,
38,2,401.3,328.8,442.2,450.9,421.75,389.85,422.75,391.35,16,
38,3,462.3,463.0,509.0,602.5,485.67,532.75,485.49,532.52,16,
38,4,205.5,454.0,248.9,612.3,227.21,533.14,226.49,531.56,16,
38,5,507.9,476.8,557.6,615.6,532.74,546.16,533.04,547.22,16,
38,6,204.0,320.6,251.6,438.6,227.8,379.56,227.7,383.38,16,
38,7,571.6,461.3,599.7,571.2,585.66,516.28,585.71,516.37,16,
38,11,544.0,466.9,579.8,586.2,561.9,526.55,561.78,526.14,7,
38,12,105.7,479.8,170.6,618.5,138.17,549.14,137.91,548.9,16,
38,13,143.7,343.2,183.6,449.9,163.68,396.58,163.53,396.2,2,
40,0,345.2,575.7,405.7,719.8,375.48,647.75,375.56,647.71,17,842.79
40,1,267.2,570.1,317.7,719.6,292.42,644.86,292.61,644.77,17,
40,2,400.6,327.9,441.3,449.9,420.97,388.87,421.68,389.86,17,
40,3,462.8,463.8,509.9,602.8,486.39,533.3,486.03,532.99,17,
40,4,205.5,460.3,247.9,615.4,226.71,537.88,226.62,535.35,17,
40,5,509.2,476.2,558.6,613.4,533.9,544.82,533.55,545.78,17,
40,6,204.0,319.2,251.1,428.6,227.55,373.88,227.61,377.68,17,
40,7,572.4,460.6,600.7,571.2,586.56,515.87,586.22,516.07,17,
40,10,362.8,546.0,411.0,603.6,386.9,574.81,385.07,574.07,10,
40,11,544.1,467.8,580.1,588.3,562.09,528.05,561.97,527.28,8,
40,12,119.9,481.8,176.1,618.4,148.03,550.12,143.98,549.63,17,
40,13,143.8,343.5,183.9,450.8,163.85,397.19,163.72,396.79,3,
42,0,345.3,575.8,405.6,719.9,375.45,647.82,375.49,647.77,18,880.91
42,1,267.2,570.3,317.4,719.6,292.3,644.94,292.42,644.87,18,
42,2,399.0,326.5,439.9,447.9,419.45,387.17,420.34,388.25,18,
42,3,460.5,464.3,509.4,603.5,484.92,533.94,485.36,533.56,18,
42,4,205.7,464.8,247.2,616.1,226.47,540.45,226.53,538.41,18,
42,5,509.5,475.8,558.5,612.3,534.0,544.07,533.82,544.76,18,
42,6,204.3,321.1,250.6,426.3,227.45,373.69,227.51,375.28,18,
42,7,572.5,459.5,601.1,571.5,586.8,515.5,586.57,515.73,18,
42,9,159.1,453.7,207.9,586.7,183.51,520.17,183.81,518.23,13,
42,10,363.0,546.1,411.2,603.7,387.08,574.88,386.27,574.56,11,
42,11,544.3,468.5,580.6,591.2,562.46,529.86,562.26,528.83,9,
42,12,126.8,483.1,176.6,617.9,151.69,550.5,148.61,550.15,18,
44,0,345.3,575.9,405.5,719.9,375.38,647.87,375.42,647.83,19,860.85
44,1,267.1,570.5,317.1,719.6,292.1,645.03,292.23,644.97,19,
44,2,396.7,325.8,437.8,448.0,417.26,386.87,418.49,387.42,19,
44,3,459.5,466.1,509.5,606.6,484.52,536.3,484.86,535.21,19,
44,4,206.1,467.9,246.7,616.0,226.39,541.93,226.45,540.52,19,
44,5,511.3,476.0,561.0,612.1,536.14,544.03,535.21,544.32,19,
44,6,204.7,324.3,250.3,429.2,227.49,376.73,227.5,376.15,19,
44,7,572.9,459.3,601.7,571.4,587.31,515.34,587.02,515.5,19,
44,9,159.1,454.3,208.3,586.9,183.71,520.6,183.75,519.65,14,
44,10,363.0,546.1,411.0,603.6,386.97,574.85,386.69,574.74,12,
44,11,544.9,467.8,580.6,590.6,562.74,529.22,562.55,529.06,10,
44,12,130.3,484.1,175.7,617.2,152.97,550.63,151.23,550.44,19,
46,0,345.3,575.9,405.2,719.9,375.25,647.92,375.32,647.88,20,901.97
46,1,266.9,570.6,317.0,719.6,291.95,645.07,292.06,645.03,20,
46,2,393.9,324.6,435.7,447.3,414.8,385.95,416.28,386.54,20,
46,3,459.7,467.7,510.0,609.8,484.84,538.77,484.85,537.34,20,
46,4,206.2,469.2,246.5,615.7,226.36,542.42,226.39,541.66,20,
46,5,513.0,475.9,562.7,611.5,537.84,543.7,536.79,543.95,20,
46,6,205.2,327.1,250.4,434.2,227.77,380.64,227.66,378.85,20,
46,7,572.6,457.9,601.6,570.9,587.08,514.43,587.06,514.86,20,
46,8,224.7,358.8,279.2,517.3,251.93,438.03,252.95,424.83,16,
46,9,159.8,454.1,208.8,585.6,184.3,519.89,184.08,519.79,15,
46,10,363.3,546.2,411.1,603.5,387.2,574.81,387.0,574.78,13,
46,11,546.3,467.7,581.1,590.4,563.69,529.08,563.23,529.07,11,
46,12,132.0,484.6,174.3,616.6,153.15,550.63,152.38,550.55,20,
46,13,143.0,346.8,182.6,457.2,162.85,401.96,163.2,399.89,4,
48,0,345.5,575.9,405.3,719.8,375.39,647.87,375.37,647.87,21,839.34
48,1,266.9,570.0,316.9,719.3,291.9,644.62,291.97,644.79,21,
48,2,391.5,323.5,433.6,446.1,412.56,384.8,414.04,385.49,21,
48,3,460.5,469.1,510.0,612.9,485.25,540.99,485.09,539.53,21,
48,4,206.0,469.7,246.2,615.3,226.1,542.49,226.22,542.16,21,
48,5,513.3,476.5,562.8,611.6,538.03,544.03,537.53,543.99,21,
48,6,205.8,328.2,250.9,437.8,228.34,383.0,228.07,381.34,21,
48,7,571.8,457.3,601.1,571.1,586.45,514.2,586.69,514.46,21,
48,8,223.8,360.7,279.0,521.2,251.44,440.98,252.04,434.52,17,
48,9,160.0,453.8,209.4,584.3,184.71,519.08,184.45,519.37,16,
48,10,362.9,546.1,410.9,603.4,386.91,574.75,386.94,574.76,14,
48,11,547.8,467.1,581.7,589.4,564.71,528.26,564.12,528.58,12,
48,12,133.4,485.5,173.5,616.3,153.45,550.9,153.02,550.76,21,
48,13,144.5,348.1,184.9,458.2,164.68,403.16,164.09,401.85,5,
50,0,345.5,576.0,405.1,719.9,375.29,647.91,375.32,647.89,22,890.21
50,1,267.0,569.7,316.9,719.2,291.98,644.48,291.97,644.6,22,
50,2,389.7,323.0,431.8,445.7,410.73,384.37,412.06,384.82,22,
50,3,461.9,469.9,510.0,615.0,485.95,542.44,485.6,541.28,22,
50,4,208.0,462.6,251.1,613.0,229.56,537.82,228.23,539.55,22,
50,5,513.6,474.9,563.4,610.6,538.47,542.77,538.09,543.26,22,
50,6,206.0,328.3,251.1,439.8,228.55,384.07,228.36,382.98,22,
50,7,571.5,457.4,600.5,571.3,586.01,514.37,586.29,514.41,22,
50,9,159.9,453.9,209.4,583.8,184.66,518.88,184.58,519.08,17,
50,10,362.5,545.9,410.5,603.4,386.54,574.67,386.7,574.71,15,
50,11,549.1,467.0,582.3,588.8,565.7,527.88,565.07,528.16,13,
50,12,134.2,486.0,172.6,616.0,153.41,551.01,153.25,550.91,22,
50,13,145.1,348.5,185.5,458.7,165.26,403.6,164.79,402.9,6,
52,0,345.1,576.0,404.6,719.9,374.86,647.94,375.04,647.92,23,1296.23
52,1,267.0,569.3,317.0,719.2,292.0,644.27,291.99,644.4,23,
52,2,387.8,321.1,429.8,443.4,408.81,382.28,410.11,383.3,23,
52,3,464.0,471.3,510.0,617.0,487.03,544.14,486.46,542.99,23,
52,4,206.4,467.9,248.5,616.6,227.44,542.25,227.75,541.17,23,
52,5,515.5,476.3,565.4,611.3,540.45,543.78,539.51,543.57,23,
52,6,206.0,328.3,251.1,441.5,228.53,384.87,228.46,384.11,23,
52,7,571.9,459.2,601.4,572.3,586.68,515.73,586.52,515.2,23,
52,9,158.8,454.4,208.7,584.9,183.76,519.67,184.08,519.43,18,
52,10,362.6,545.9,411.0,603.9,386.79,574.93,386.76,574.84,16,
52,11,549.7,466.9,581.9,588.1,565.82,527.5,565.52,527.77,14,
52,12,135.2,485.0,172.9,615.3,154.07,550.14,153.75,550.45,23,
52,13,145.2,349.2,185.8,459.8,165.52,404.51,165.23,403.87,7,
54,0,345.1,576.0,404.5,719.8,374.8,647.9,374.9,647.91,24,1038.23
54,1,267.1,569.3,317.0,719.4,292.06,644.34,292.03,644.36,24,
54,2,385.6,320.0,427.7,441.8,406.62,380.89,408.02,381.85,24,
54,3,466.9,472.1,510.5,618.3,488.69,545.23,487.79,544.33,24,
54,4,205.8,470.3,247.2,617.4,226.48,543.81,226.99,542.76,24,
54,5,517.4,477.7,566.4,612.1,541.92,544.91,540.95,544.38,24,
54,6,206.0,328.3,250.9,442.9,228.45,385.59,228.45,385.0,24,
54,7,571.6,462.1,600.8,573.7,586.2,517.89,586.33,516.82,24,
54,9,158.8,454.7,208.6,585.2,183.67,519.98,183.83,519.76,19,
54,10,362.4,545.8,411.0,604.2,386.71,575.01,386.73,574.94,17,
54,11,549.6,467.1,581.2,587.4,565.39,527.24,565.44,527.45,15,
54,12,135.7,484.9,172.8,615.1,154.28,550.04,154.06,550.21,24,
56,0,345.1,576.0,404.4,719.8,374.76,647.9,374.81,647.9,25,945.52
56,1,267.3,569.0,317.1,719.3,292.18,644.11,292.12,644.21,25,
56,2,383.2,318.3,425.6,437.8,404.38,378.07,405.84,379.58,25,
56,3,469.0,473.3,510.2,619.8,489.55,546.53,488.85,545.65,25,
56,4,205.6,471.3,246.6,617.5,226.07,544.39,226.44,543.74,25,
56,5,518.4,477.8,567.4,612.2,542.91,544.99,542.13,544.74,25,
56,6,206.0,328.6,250.8,444.1,228.39,386.35,228.42,385.81,25,
56,7,570.8,460.8,600.5,572.8,585.66,516.83,585.93,516.83,25,
56,8,243.4,397.0,289.0,536.4,266.24,466.7,260.56,453.83,18,
56,9,158.9,454.3,208.5,584.6,183.68,519.45,183.74,519.57,20,
56,10,362.3,545.6,411.0,604.3,386.66,574.97,386.69,574.96,18,
56,11,551.4,467.7,581.5,587.4,566.44,527.53,566.04,527.5,16,
56,12,135.5,484.5,172.4,614.9,153.95,549.69,153.99,549.9,25,
58,0,345.5,575.9,404.5,719.8,375.02,647.85,374.94,647.87,26,992.15
58,1,267.0,568.9,316.7,719.4,291.85,644.15,291.96,644.17,26,
58,2,381.7,317.1,423.8,435.6,402.72,376.33,403.97,377.63,26,
58,3,470.9,474.0,510.3,620.7,490.59,547.36,489.89,546.68,26,
58,4,205.4,471.8,246.1,617.4,225.73,544.61,226.01,544.26,26,
58,5,519.0,478.2,567.4,611.7,543.22,544.94,542.78,544.86,26,
58,6,206.2,327.9,251.0,443.4,228.62,385.66,228.54,385.72,26,
58,7,571.3,465.0,601.3,574.6,586.28,519.79,586.14,518.6,26,
58,8,248.9,398.4,292.7,535.3,270.79,466.87,266.7,461.65,19,
58,9,161.1,454.1,209.1,583.1,185.12,518.56,184.57,518.97,21,
58,10,362.0,545.5,411.2,604.4,386.57,574.97,386.62,574.96,19,
58,11,552.2,467.3,581.1,585.5,566.66,526.41,566.41,526.85,17,
58,12,134.7,484.3,172.3,615.1,153.52,549.71,153.71,549.78,26,
60,0,345.3,575.8,404.3,719.8,374.8,647.81,374.86,647.84,27,929.16
60,1,266.9,568.9,316.4,719.5,291.62,644.24,291.75,644.22,27,
60,2,379.7,316.3,421.7,434.0,400.69,375.18,402.0,376.16,27,
60,3,472.5,474.7,510.3,621.4,491.41,548.04,490.8,547.5,27,
60,4,205.4,472.1,245.8,617.1,225.61,544.6,225.77,544.46,27,
60,5,519.7,478.0,568.0,611.1,543.84,544.57,543.42,544.69,27,
60,6,206.2,327.9,251.1,443.7,228.61,385.77,228.58,385.75,27,
60,7,571.2,467.6,600.6,574.1,585.91,520.85,586.0,519.95,27,
60,8,255.1,399.6,300.1,534.5,277.59,467.04,273.24,464.88,20,
60,9,162.2,454.6,209.1,582.9,185.63,518.75,185.2,518.84,22,
60,10,361.5,545.5,411.1,604.4,386.28,574.91,386.41,574.93,20,
60,11,547.5,467.9,578.6,586.0,563.04,526.96,564.39,526.91,18,
60,12,134.6,484.3,172.4,615.2,153.47,549.75,153.57,549.76,27,
62,0,346.8,575.8,405.1,719.6,375.96,647.67,375.52,647.74,28,879.84
62,1,266.8,568.7,316.3,719.5,291.58,644.1,291.65,644.15,28,
62,2,378.9,316.2,420.4,433.3,399.63,374.76,400.58,375.32,28,
62,3,473.5,477.0,509.4,622.5,491.44,549.74,491.18,548.84,28,
62,4,205.1,471.6,245.5,614.8,225.33,543.2,225.51,543.71,28,
62,6,206.1,328.3,250.6,444.5,228.35,386.42,228.44,386.15,28,
62,7,570.7,464.9,599.9,572.6,585.3,518.79,585.58,519.25,28,
62,8,260.1,400.2,308.5,534.2,284.34,467.2,279.9,466.27,21,
62,9,162.5,454.8,208.8,582.4,185.67,518.59,185.48,518.69,23,
62,10,360.9,545.5,410.9,604.6,385.86,575.06,386.08,575.01,21,
62,11,551.4,468.8,581.1,585.5,566.25,527.14,565.5,527.05,19,
62,12,134.7,484.4,172.6,615.3,153.61,549.86,153.6,549.82,28,
64,0,346.7,575.8,404.7,719.6,375.72,647.73,375.64,647.73,29,887.17
64,1,266.8,568.6,316.2,719.5,291.49,644.06,291.55,644.09,29,
64,2,378.5,315.9,419.1,432.6,398.81,374.27,399.52,374.69,29,
64,3,473.9,478.0,508.5,622.7,491.17,550.39,491.17,549.77,29,
64,4,204.9,471.9,245.3,613.5,225.13,542.7,225.28,543.1,29,
64,6,206.3,330.2,251.4,449.5,228.83,389.87,228.68,388.38,29,
64,7,570.4,463.3,599.9,572.2,585.13,517.75,585.31,518.35,29,
64,8,262.7,400.3,315.1,534.0,288.9,467.15,285.3,466.8,22,
64,9,161.9,455.0,208.0,582.4,184.93,518.69,185.15,518.69,24,
64,10,360.1,545.1,410.0,603.7,385.09,574.42,385.49,574.65,22,
64,11,552.7,473.6,581.4,587.6,567.07,530.6,566.44,529.18,20,
64,12,134.5,484.3,172.4,615.2,153.47,549.75,153.52,549.78,29,
